election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes
2016-11-08,WI,Calumet,Calumet | CITY OF APPLETON,county_municipality,44,CITY OF APPLETON - Ward 44,,,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF APPLETON,county_municipality,45,CITY OF APPLETON - Ward 45,,,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF APPLETON,county_municipality,46,CITY OF APPLETON - Ward 46,,,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF APPLETON,county_municipality,47,CITY OF APPLETON - Ward 47,,,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF BRILLION,county_municipality,4,CITY OF BRILLION - Ward 4,,,BRILLION COMMUNITY CENTER,"120 CENTER ST, BRILLION, WI 54110-1221",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF BRILLION,county_municipality,2,CITY OF BRILLION - Ward 2,,,BRILLION COMMUNITY CENTER,"120 CENTER ST, BRILLION, WI 54110-1221",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF BRILLION,county_municipality,3,CITY OF BRILLION - Ward 3,,,BRILLION COMMUNITY CENTER,"120 CENTER ST, BRILLION, WI 54110-1221",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF BRILLION,county_municipality,1,CITY OF BRILLION - Ward 1,,,BRILLION COMMUNITY CENTER,"120 CENTER ST, BRILLION, WI 54110-1221",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF CHILTON,county_municipality,3,CITY OF CHILTON - Ward 3,,,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF CHILTON,county_municipality,5,CITY OF CHILTON - Ward 5,,,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF CHILTON,county_municipality,1,CITY OF CHILTON - Ward 1,,,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF CHILTON,county_municipality,4,CITY OF CHILTON - Ward 4,,,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF CHILTON,county_municipality,2,CITY OF CHILTON - Ward 2,,,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF KAUKAUNA,county_municipality,11,CITY OF KAUKAUNA - Ward 11,,,Kaukauna Municipal Services Building,"144 W 2ND ST, KAUKAUNA, WI 54130-2406",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF KIEL,county_municipality,7,CITY OF KIEL - Ward 7,,,KIEL COMMUNITY CENTER,"510 3RD ST, KIEL, WI 53042-1454",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF MENASHA,county_municipality,17,CITY OF MENASHA - Ward 17,,,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF MENASHA,county_municipality,16,CITY OF MENASHA - Ward 16,,,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF MENASHA,county_municipality,18,CITY OF MENASHA - Ward 18,,,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF MENASHA,county_municipality,20,CITY OF MENASHA - Ward 20,,,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF MENASHA,county_municipality,19,CITY OF MENASHA - Ward 19,,,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF NEW HOLSTEIN,county_municipality,3,CITY OF NEW HOLSTEIN - Ward 3,,,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF NEW HOLSTEIN,county_municipality,5,CITY OF NEW HOLSTEIN - Ward 5,,,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF NEW HOLSTEIN,county_municipality,1,CITY OF NEW HOLSTEIN - Ward 1,,,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF NEW HOLSTEIN,county_municipality,4,CITY OF NEW HOLSTEIN - Ward 4,,,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | CITY OF NEW HOLSTEIN,county_municipality,2,CITY OF NEW HOLSTEIN - Ward 2,,,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF BRILLION,county_municipality,2,TOWN OF BRILLION - Ward 2,,,Brillion Municipal Building,"N8892 RANDOLPH STREET, FOREST JUNCTION, WI 54123",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF BRILLION,county_municipality,1,TOWN OF BRILLION - Ward 1,,,Brillion Municipal Building,"N8892 RANDOLPH STREET, FOREST JUNCTION, WI 54123",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF BROTHERTOWN,county_municipality,2,TOWN OF BROTHERTOWN - Ward 2,,,BROTHERTOWN TOWN HALL,"W3880 SAINT CHARLES RD, CHILTON, WI 53014-9679",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF BROTHERTOWN,county_municipality,1,TOWN OF BROTHERTOWN - Ward 1,,,BROTHERTOWN TOWN HALL,"W3880 SAINT CHARLES RD, CHILTON, WI 53014-9679",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF CHARLESTOWN,county_municipality,1,TOWN OF CHARLESTOWN - Ward 1,,,CHARLESTOWN TOWN HALL,"N3685 COUNTY ROAD T, CHILTON, WI 53014",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF CHILTON,county_municipality,2,TOWN OF CHILTON - Ward 2,,,Chilton Town Hall,"N4695 COUNTY ROAD BB, CHILTON, WI 53014-9768",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF CHILTON,county_municipality,3,TOWN OF CHILTON - Ward 3,,,Chilton Town Hall,"N4695 COUNTY ROAD BB, CHILTON, WI 53014-9768",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF CHILTON,county_municipality,1,TOWN OF CHILTON - Ward 1,,,Chilton Town Hall,"N4695 COUNTY ROAD BB, CHILTON, WI 53014-9768",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF HARRISON,county_municipality,10,TOWN OF HARRISON - Ward 10,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF HARRISON,county_municipality,12,TOWN OF HARRISON - Ward 12,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF HARRISON,county_municipality,7,TOWN OF HARRISON - Ward 7,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF HARRISON,county_municipality,11,TOWN OF HARRISON - Ward 11,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF HARRISON,county_municipality,8,TOWN OF HARRISON - Ward 8,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF NEW HOLSTEIN,county_municipality,2,TOWN OF NEW HOLSTEIN - Ward 2,,,NEW HOLSTEIN TOWN HALL,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF NEW HOLSTEIN,county_municipality,3,TOWN OF NEW HOLSTEIN - Ward 3,,,NEW HOLSTEIN TOWN HALL,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF NEW HOLSTEIN,county_municipality,1,TOWN OF NEW HOLSTEIN - Ward 1,,,NEW HOLSTEIN TOWN HALL,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF RANTOUL,county_municipality,1,TOWN OF RANTOUL - Ward 1,,,POTTER VILLAGE HALL,"309 CENTRAL ST, POTTER, WI 54160",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF STOCKBRIDGE,county_municipality,2,TOWN OF STOCKBRIDGE - Ward 2,,,STOCKBRIDGE FIRE STATION,"175 S MILITARY RD, STOCKBRIDGE, WI 53088",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF STOCKBRIDGE,county_municipality,3,TOWN OF STOCKBRIDGE - Ward 3,,,STOCKBRIDGE FIRE STATION,"175 S MILITARY RD, STOCKBRIDGE, WI 53088",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF STOCKBRIDGE,county_municipality,1,TOWN OF STOCKBRIDGE - Ward 1,,,STOCKBRIDGE FIRE STATION,"175 S MILITARY RD, STOCKBRIDGE, WI 53088",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | TOWN OF WOODVILLE,county_municipality,1,TOWN OF WOODVILLE - Ward 1,,,WOODVILLE TOWN HALL,"W3350 COUNTY ROAD B, HILBERT, WI 54129-9326",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,4,VILLAGE OF HARRISON - Ward 4,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,3,VILLAGE OF HARRISON - Ward 3,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,5,VILLAGE OF HARRISON - Ward 5,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,6,VILLAGE OF HARRISON - Ward 6,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,10,VILLAGE OF HARRISON - Ward 10,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,7,VILLAGE OF HARRISON - Ward 7,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,14,VILLAGE OF HARRISON - Ward 14,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,9,VILLAGE OF HARRISON - Ward 9,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,8,VILLAGE OF HARRISON - Ward 8,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,12,VILLAGE OF HARRISON - Ward 12,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,13,VILLAGE OF HARRISON - Ward 13,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,11,VILLAGE OF HARRISON - Ward 11,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,15,VILLAGE OF HARRISON - Ward 15,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,16,VILLAGE OF HARRISON - Ward 16,,,Harrison Municipal Building,"W5298 HWY 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,17,VILLAGE OF HARRISON - Ward 17,,,Sunrise Elementary School,"N9363 EXPLORATION AVE, APPLETON, WI 54915-8773",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HARRISON,county_municipality,18,VILLAGE OF HARRISON - Ward 18,,,Christ the Rock,"W6254 US HWY 10 114, MENASHA, WI 54952",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HILBERT,county_municipality,2,VILLAGE OF HILBERT - Ward 2,,,HILBERT VILLAGE HALL,"26 N 6TH ST, HILBERT, WI 54129-9593",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF HILBERT,county_municipality,1,VILLAGE OF HILBERT - Ward 1,,,HILBERT VILLAGE HALL,"26 N 6TH ST, HILBERT, WI 54129-9593",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF POTTER,county_municipality,1,VILLAGE OF POTTER - Ward 1,,,POTTER VILLAGE HALL,"309 CENTRAL ST, POTTER, WI 54160",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF SHERWOOD,county_municipality,3,VILLAGE OF SHERWOOD - Ward 3,,,SHERWOOD VILLAGE GYM,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF SHERWOOD,county_municipality,5,VILLAGE OF SHERWOOD - Ward 5,,,SHERWOOD VILLAGE GYM,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF SHERWOOD,county_municipality,1,VILLAGE OF SHERWOOD - Ward 1,,,SHERWOOD VILLAGE GYM,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF SHERWOOD,county_municipality,4,VILLAGE OF SHERWOOD - Ward 4,,,SHERWOOD VILLAGE GYM,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF SHERWOOD,county_municipality,2,VILLAGE OF SHERWOOD - Ward 2,,,SHERWOOD VILLAGE GYM,"W482 CLIFTON RD, SHERWOOD, WI 54169-9767",,ORR,2020-01-12,
2016-11-08,WI,Calumet,Calumet | VILLAGE OF STOCKBRIDGE,county_municipality,1,VILLAGE OF STOCKBRIDGE - Ward 1,,,STOCKBRIDGE FIRE STATION,"175 S MILITARY RD, STOCKBRIDGE, WI 53088",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF BLOOMER,county_municipality,4,CITY OF BLOOMER - Ward 4,,,BLOOMER ELECTRIC SHOP,"402 26TH AVE, BLOOMER, WI 54724-5001",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF BLOOMER,county_municipality,2,CITY OF BLOOMER - Ward 2,,,BLOOMER ELECTRIC SHOP,"402 26TH AVE, BLOOMER, WI 54724-5001",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF BLOOMER,county_municipality,3,CITY OF BLOOMER - Ward 3,,,BLOOMER ELECTRIC SHOP,"402 26TH AVE, BLOOMER, WI 54724-5001",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF BLOOMER,county_municipality,1,CITY OF BLOOMER - Ward 1,,,BLOOMER ELECTRIC SHOP,"402 26TH AVE, BLOOMER, WI 54724-5001",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,1,CITY OF CHIPPEWA FALLS - Ward 1,,,CHIPPEWA FALLS SENIOR CENTER,"1000 E GRAND AVE, CHIPPEWA FLS, WI 54729-2734",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,2,CITY OF CHIPPEWA FALLS - Ward 2,,,CHIPPEWA COUNTY COURTHOUSE,"711 N BRIDGE ST, CHIPPEWA FLS, WI 54729-1845",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,3,CITY OF CHIPPEWA FALLS - Ward 3,,,CHIPPEWA COUNTY COURTHOUSE,"711 N BRIDGE ST, CHIPPEWA FLS, WI 54729-1845",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,4,CITY OF CHIPPEWA FALLS - Ward 4,,,CHIPPEWA FALLS PUBLIC LIBRARY,"105 W CENTRAL ST, CHIPPEWA FLS, WI 54729-2369",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,3A,CITY OF CHIPPEWA FALLS - Ward 3A,,,CHIPPEWA COUNTY COURTHOUSE,"711 N BRIDGE ST, CHIPPEWA FLS, WI 54729-1845",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,5,CITY OF CHIPPEWA FALLS - Ward 5,,,CHIPPEWA FALLS SENIOR CENTER,"1000 E GRAND AVE, CHIPPEWA FLS, WI 54729-2734",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,6,CITY OF CHIPPEWA FALLS - Ward 6,,,FAITH LUTHERAN CHURCH,"733 WOODWARD AVE, CHIPPEWA FLS, WI 54729-3283",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,7,CITY OF CHIPPEWA FALLS - Ward 7,,,FAITH LUTHERAN CHURCH,"733 WOODWARD AVE, CHIPPEWA FLS, WI 54729-3283",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CHIPPEWA FALLS,county_municipality,7A,CITY OF CHIPPEWA FALLS - Ward 7A,,,FAITH LUTHERAN CHURCH,"733 WOODWARD AVE, CHIPPEWA FLS, WI 54729-3283",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CORNELL,county_municipality,4,CITY OF CORNELL - Ward 4,,,CORNELL CITY COUNCIL CHAMBERS,"102 N 3RD ST, CORNELL, WI 54732",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CORNELL,county_municipality,2,CITY OF CORNELL - Ward 2,,,CORNELL CITY COUNCIL CHAMBERS,"102 N 3RD ST, CORNELL, WI 54732",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CORNELL,county_municipality,3,CITY OF CORNELL - Ward 3,,,CORNELL CITY COUNCIL CHAMBERS,"102 N 3RD ST, CORNELL, WI 54732",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF CORNELL,county_municipality,1,CITY OF CORNELL - Ward 1,,,CORNELL CITY COUNCIL CHAMBERS,"102 N 3RD ST, CORNELL, WI 54732",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF EAU CLAIRE,county_municipality,16,CITY OF EAU CLAIRE - Ward 16,,,FIRE STATION#8,"3510 STARR AVE, EAU CLAIRE, WI 54703-0532",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF EAU CLAIRE,county_municipality,40,CITY OF EAU CLAIRE - Ward 40,,,FIRE STATION#8,"3510 STARR AVE, EAU CLAIRE, WI 54703-0532",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF EAU CLAIRE,county_municipality,41,CITY OF EAU CLAIRE - Ward 41,,,FIRE STATION#8,"3510 STARR AVE, EAU CLAIRE, WI 54703-0532",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,6,CITY OF STANLEY - Ward 6,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,3,CITY OF STANLEY - Ward 3,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,7,CITY OF STANLEY - Ward 7,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,1,CITY OF STANLEY - Ward 1,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,4,CITY OF STANLEY - Ward 4,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | CITY OF STANLEY,county_municipality,2,CITY OF STANLEY - Ward 2,,,STANLEY FIRE STATION,"239 E 1ST AVE, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF ANSON,county_municipality,2,TOWN OF ANSON - Ward 2,,,ANSON TOWN HALL,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF ANSON,county_municipality,3,TOWN OF ANSON - Ward 3,,,ANSON TOWN HALL,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF ANSON,county_municipality,1,TOWN OF ANSON - Ward 1,,,ANSON TOWN HALL,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF ANSON,county_municipality,4,TOWN OF ANSON - Ward 4,,,ANSON TOWN HALL,"13836 COUNTY HIGHWAY S S, JIM FALLS, WI 54748-1619",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF ARTHUR,county_municipality,1,TOWN OF ARTHUR - Ward 1,,,ARTHUR TOWN HALL,"25091 COUNTY HWY S, CADOTT, WI 54727-5007",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF AUBURN,county_municipality,1,TOWN OF AUBURN - Ward 1,,,AUBURN TOWN HALL,"3826 STATE HIGHWAY 64, BLOOMER, WI 54724-4013",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF BIRCH CREEK,county_municipality,1,TOWN OF BIRCH CREEK - Ward 1,,,BIRCH CREEK TOWN HALL,"26755 240TH ST, HOLCOMBE, WI 54745",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF BLOOMER,county_municipality,2,TOWN OF BLOOMER - Ward 2,,,BLOOMER TOWN HALL,"21281 STATE HIGHWAY 40, BLOOMER, WI 54724",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF BLOOMER,county_municipality,1,TOWN OF BLOOMER - Ward 1,,,BLOOMER TOWN HALL,"21281 STATE HIGHWAY 40, BLOOMER, WI 54724",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF CLEVELAND,county_municipality,1,TOWN OF CLEVELAND - Ward 1,,,CLEVELAND TOWN HALL,"20470 STATE HIGHWAY 64, CORNELL, WI 54732-5424",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF COLBURN,county_municipality,1,TOWN OF COLBURN - Ward 1,,,COLBURN TOWN HALL,"18476 COUNTY HIGHWAY S N, STANLEY, WI 54768",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF COOKS VALLEY,county_municipality,1,TOWN OF COOKS VALLEY - Ward 1,,,COOKS VALLEY TOWN HALL,"15751 40TH ST, BLOOMER, WI 54724",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF DELMAR,county_municipality,1,TOWN OF DELMAR - Ward 1,,,DELMAR TOWN HALL,"11528 320TH ST, BOYD, WI 54726",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF EAGLE POINT,county_municipality,3,TOWN OF EAGLE POINT - Ward 3,,,EAGLE POINT TOWN HALL,"14802 STATE HIGHWAY 124, CHIPPEWA FLS, WI 54729-6139",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF EAGLE POINT,county_municipality,5,TOWN OF EAGLE POINT - Ward 5,,,EAGLE POINT TOWN HALL,"14802 STATE HIGHWAY 124, CHIPPEWA FLS, WI 54729-6139",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF EAGLE POINT,county_municipality,1,TOWN OF EAGLE POINT - Ward 1,,,EAGLE POINT TOWN HALL,"14802 STATE HIGHWAY 124, CHIPPEWA FLS, WI 54729-6139",,ORR,2020-01-12,
2016-11-08,WI,Chippewa,Chippewa | TOWN OF EAGLE POINT,county_municipality,4,TOWN OF EAGLE POINT - Ward 4,,,EAGLE POINT TOWN HALL,"14802 STATE HIGHWAY 124, CHIPPEWA FLS, WI 54729-6139",,ORR,2020-01-12,
