state,jurisdiction_type,county_name,precinct_name,name,address
NJ,county,,ENGLEWOOD-04-02,LIBERTY SCHOOL  ,12 TENAFLY RD   ENGLEWOOD NJ 07631
NJ,county,,TOMS RIVER-02-57,TOMS RIVER INTERMEDIATE EAST  ,1519 HOOPER AVE   TOMS RIVER NJ 08753
NJ,county,,GALLOWAY TWP-00-04,SOUTH EGG HARBOR VOLUNTEER FIRE CO #5  ,563 S PHILADELPHIA AVE   GALLOWAY TWP NJ 08215
NJ,county,,TOMS RIVER-03-06,PLEASANT PLAINS FIRST AID BUILDING  ,44 CLAYTON AVE   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-21,PINEBELT CENTER @ T R  NORTH  ,1245 OLD FREEHOLD RD   TOMS RIVER NJ 08753
NJ,county,,GLOUCESTER TOWNSHIP-00-26,CHEWS LANDING FIRE COMPANY  ,43 SOMERDALE RD   GLOUCESTER TOWNSHIP NJ 08029
NJ,county,,TOMS RIVER-03-24,INTERMEDIATE NORTH SCH  ,150 INTERMEDIATE NORTH WAY   TOMS RIVER NJ 08753
NJ,county,,HAMILTON TWP-00-01,MAYS LANDING FIREHOUSE  SCHOOL BOARD ELECTION ONLY,6081 RELIANCE AVE   HAMILTON TWP NJ 08330
NJ,county,,LUMBERTON TOWNSHIP-00-10,LUMBERTON FIREHOUSE BAY AREA ,561 MAIN ST   LUMBERTON TOWNSHIP NJ 08048
NJ,county,,TOMS RIVER-03-25,GARDENS OF PLEASANT PLAINS CLUBHOUSE  ,41 COLUMBINE CIR   TOMS RIVER NJ 08755
NJ,county,,TINTON FALLS-00-10,ST. ANSELM CHURCH  ,1028 WAYSIDE RD   TINTON FALLS NJ 07724
NJ,county,,TOMS RIVER-03-30,SARATOGA CLUBHOUSE  ,1 ASCOT CT   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-36,FIRST UNITED METHODIST CHURCH  ,129 CHESTNUT ST   TOMS RIVER NJ 08753
NJ,county,,GALLOWAY TWP-00-03,BAYVIEW VOLUNTEER COMPANY #4 SUB STATION  ,525 6TH AVE   GALLOWAY TWP NJ 08205
NJ,county,,TOMS RIVER-03-43,GREENBRIAR WOODLANDS CLUBHOUSE  ,1 KENSINGTON CIR   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-44,INTERMEDIATE NORTH SCH  ,150 INTERMEDIATE NORTH WAY   TOMS RIVER NJ 08753
NJ,county,,HILLSBOROUGH-00-19,MARY MOTHER OF GOD CHURCH  ,157 S TRIANGLE RD   HILLSBOROUGH NJ 08844
NJ,county,,TOMS RIVER-03-45,HOMESTEAD RUN MOBILE HOME PARK  ,100 FIRESIDE BLVD   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-47,LAKE RIDGE CLUBHOUSE  ,2251 LAKE RIDGE BLVD   TOMS RIVER NJ 08755
NJ,county,,TINTON FALLS-00-11,SEABROOK VILLAGE MUSIC ROOM  ,3000 ESSEX RD   TINTON FALLS NJ 07724
NJ,county,,TOMS RIVER-03-48,LAKE RIDGE CLUBHOUSE  ,2251 LAKE RIDGE BLVD   TOMS RIVER NJ 08755
NJ,county,,OCEAN CITY-04-04,OUR LADY OF GOOD COUNSEL  ,3948 CENTRAL AVE   OCEAN CITY NJ 08226
NJ,county,,TOMS RIVER-03-49,GREENBRIAR WOODLANDS CLUBHOUSE  ,1 KENSINGTON CIR   TOMS RIVER NJ 08755
NJ,county,,LONG BEACH-00-01,SOUTHERN REGIONAL MIDDLE SCHOOL  ,75 CEDAR BRIDGE RD   STAFFORD NJ 08050
NJ,county,,TOMS RIVER-03-50,OCEAN COUNTY VO-TEC SCHOOL  ,1299 OLD FREEHOLD RD   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-03-51,OCEAN COUNTY VO-TEC SCHOOL  ,1299 OLD FREEHOLD RD   TOMS RIVER NJ 08753
NJ,county,,GLOUCESTER TOWNSHIP-00-37,GLOUCESTER TWP. SENIOR CENTER  NEXT TO MUNICIPAL BLDG.,1261 CHEWS LANDING RD   GLOUCESTER TOWNSHIP NJ 08012
NJ,county,,TOMS RIVER-03-52,JOSEPH A. CITTA ELEMENTARY SCHOOL GYM ,2050 LAKEWOOD RD   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-58,RIVERWOOD PARK RECREATION CENTER  ,250 RIVERWOOD DR   TOMS RIVER NJ 08755
NJ,county,,TINTON FALLS-00-12,SEABROOK VILLAGE TOWN SQUARE  ,3000 ESSEX RD   TINTON FALLS NJ 07753
NJ,county,,TOMS RIVER-03-59,GREENBRIAR WOODLANDS CLUBHOUSE  ,1 KENSINGTON CIR   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-03-60,FIRST UNITED METHODIST CHURCH  ,129 CHESTNUT ST   TOMS RIVER NJ 08753
NJ,county,,GALLOWAY TWP-00-01,OCEANVILLE VOLUNTEER FIRE COMPANY #1  ,186 S NEW YORK RD   GALLOWAY TWP NJ 08205
NJ,county,,TOMS RIVER-03-62,PLEASANT PLAINS FIRST AID BUILDING  ,44 CLAYTON AVE   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-04-01,FIRST BAPTIST CHURCH  ,700 MAIN ST   TOMS RIVER NJ 08753
NJ,county,,HOBOKEN-03-06,COMMUNITY ROOM  ,455 9TH ST   HOBOKEN NJ 07030
NJ,county,,TOMS RIVER-04-02,TOMS RIVER TWP MUNICIPAL BUILDING LOMELL ROOM ,33 WASHINGTON ST   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-04-03,TOMS RIVER TWP MUNICIPAL BUILDING  ,33 WASHINGTON ST   TOMS RIVER NJ 08753
NJ,county,,TRENTON-12-08,GRACE A. DUNN  AUDITORIUM FOYER,401 DAYTON ST   TRENTON NJ 08610
NJ,county,,TOMS RIVER-04-04,TOMS RIVER ELKS CLUB  ,600 WASHINGTON ST   TOMS RIVER NJ 08753
NJ,county,,PLAINFIELD-01-06,BARLOW SCHOOL  ,2 FARRAGUT RD   PLAINFIELD NJ 07062
NJ,county,,TOMS RIVER-04-09,TOMS RIVER ELKS CLUB  ,600 WASHINGTON ST   TOMS RIVER NJ 08753
NJ,county,,FOLSOM-00-00,BOROUGH HALL  ,1700 12TH ST   FOLSOM NJ 08037
NJ,county,,ROCHELLE PARK-00-04,BOROUGH HALL-SENIOR CENTER  ,151 W PASSAIC ST   ROCHELLE PARK NJ 07662
NJ,county,,TOMS RIVER-04-10,WALNUT STREET SCHOOL  ,60 WALNUT ST   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-04-13,WINDING RIVER ICE RINK  ,1211 WHITESVILLE RD   TOMS RIVER NJ 08755
NJ,county,,GLOUCESTER TOWNSHIP-00-34,CAMDEN COUNTY TECHNICAL SCHOOL  CONFERENCE CENTER,343 BERLIN CROSS KEYS RD   GLOUCESTER TOWNSHIP NJ 99999
NJ,county,,FLORENCE TOWNSHIP-03-01,MUNICIPAL COMPLEX (REAR ENTRANCE) COURT ROOM ,711 BROAD ST   FLORENCE TOWNSHIP NJ 08518
NJ,county,,TOMS RIVER-04-14,WEST DOVER SCHOOL  ,50 BLUE JAY DR   TOMS RIVER NJ 08755
NJ,county,,TOMS RIVER-04-18,TOMS RIVER M U A  ,340 W WATER ST   TOMS RIVER NJ 08753
NJ,county,,TINTON FALLS-00-14,WAYSIDE FIRE COMPANY  ,2 VOLUNTEER WAY   TINTON FALLS NJ 07753
NJ,county,,HILLSBOROUGH-00-05,HILLSBOROUGH HIGH SCHOOL  ,466 RAIDER BLVD   HILLSBOROUGH NJ 08844
NJ,county,,TOMS RIVER-04-19,CEDAR GROVE SCHOOL  ,173 CEDAR GROVE RD   TOMS RIVER NJ 08753
NJ,county,,ENGLEWOOD CLIFFS-00-03,FIRE HOUSE  ,475 SYLVAN AVE   ENGLEWOOD CLIFFS NJ 07632
NJ,county,,TOMS RIVER-04-27,CEDAR GROVE SCHOOL  ,173 CEDAR GROVE RD   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-04-34,WASHINGTON STREET SCHOOL  ,500 W EARL CT   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-04-37,WINTERINGHAM VILLAGE COMMUNITY ROOM  ,1040 RT 166 ( LAKEWOOD RD)   TOMS RIVER NJ 08753
NJ,county,,HILLSBOROUGH-00-23,MUNICIPAL BUILDING  ,379 S BRANCH RD   HILLSBOROUGH NJ 08844
NJ,county,,TOMS RIVER-04-40,TOMS RIVER M U A  ,340 W WATER ST   TOMS RIVER NJ 08753
NJ,county,,TOMS RIVER-04-54,CEDAR GROVE SCHOOL  ,173 CEDAR GROVE RD   TOMS RIVER NJ 08753
NJ,county,,TINTON FALLS-00-15,TINTON FALLS MUNICIPAL CENTER CONFERENCE ROOM  ,556 TINTON AVE   TINTON FALLS NJ 07724
NJ,county,,TOMS RIVER-04-63,WEST DOVER SCHOOL  ,50 BLUE JAY DR   TOMS RIVER NJ 08755
NJ,county,,TUCKERTON-00-01,TIP SEAMAN PARK (ADM BLD)  ,120 LAKESIDE DR   TUCKERTON NJ 08087
NJ,county,,ESTELL MANOR-00-00,CITY HALL - COUNCIL ROOM  ,148 CUMBERLAND AVE   ESTELL MANOR NJ 08319
NJ,county,,TUCKERTON-00-02,TIP SEAMAN PARK  (ADM BLD) MAIN MEETING ROOM ,120 LAKESIDE DR   TUCKERTON NJ 08087
NJ,county,,ATLANTIC CITY-01-02,VERMONT PLAZA APARTMENTS  ,130 S VERMONT AVE   ATLANTIC CITY NJ 08401
NJ,county,,NEWARK-14-43,CONKLIN HALL (H) (LOBBY)  ,175 UNIVERSITY AVE   NEWARK NJ 07102
NJ,county,,NEWARK-14-44,CONKLIN HALL (H) (LOBBY)  ,175 UNIVERSITY AVE   NEWARK NJ 07102
NJ,county,,UNION BEACH-00-01,MUNICIPAL BUILDING COUNCIL MEETING RM  ,650 POOLE AVE   UNION BEACH NJ 07735
NJ,county,,NEWARK-14-45,TECHNOLOGY HIGH SCHOOL  ,223 BROADWAY   NEWARK NJ 07104
NJ,county,,NEWARK-14-46,FRANKLIN SCHOOL (H)  ,42 PARK AVE   NEWARK NJ 07104
NJ,county,,MANCHESTER-00-03,MANCHESTER FIRE CO #1 HALL ,545 COMMONWEALTH BLVD   MANCHESTER NJ 08757
NJ,county,,NEWARK-14-47,TECHNOLOGY HIGH SCHOOL  ,223 BROADWAY   NEWARK NJ 07104
NJ,county,,NEWARK-14-49,ESSEX PLAZA (H)  ,1060 BROAD ST   NEWARK NJ 07102
NJ,county,,HOBOKEN-04-02,SKY CLUB  ,700 1ST ST   HOBOKEN NJ 07030
NJ,county,,NORTH CALDWELL-00-01,NOTRE DAME R.C. CHURCH (H)  CHURCH,359 CENTRAL AVE   NORTH CALDWELL NJ 07006
NJ,county,,NORTH CALDWELL-00-02,NOTRE DAME R.C. CHURCH (H)  CHURCH,359 CENTRAL AVE   NORTH CALDWELL NJ 07006
NJ,county,,POHATCONG-00-01,POHATCONG ELEMENTARY SCHOOL  ,240 CR 519   POHATCONG NJ 08865
NJ,county,,NORTH CALDWELL-00-03,NOTRE DAME R.C. CHURCH (H)  CHURCH,359 CENTRAL AVE   NORTH CALDWELL NJ 07006
NJ,county,,NORTH CALDWELL-00-04,NOTRE DAME R.C. CHURCH (H)  CHURCH,359 CENTRAL AVE   NORTH CALDWELL NJ 07006
NJ,county,,MANCHESTER-00-04,RIDGEWAY FIRE CO.  ,2848 RIDGEWAY RD   MANCHESTER NJ 08759
NJ,county,,NUTLEY-01-01,LINCOLN SCHOOL  (H)  ,301 HARRISON ST   NUTLEY NJ 07110
NJ,county,,EAST ORANGE-03-05,LANGSTON HUGHES ELEMENTARY SCHOOL (H)  ,160 RHODE ISLAND AVE   EAST ORANGE NJ 07018
NJ,county,,CLIFFSIDE PARK-00-05,SCHOOL #3 GYM  ,397 PALISADE AVE   CLIFFSIDE PARK NJ 07010
NJ,county,,NUTLEY-01-03,ST. JOSEPH'S CENTER (H)  ,28 BROOKLINE AVE   NUTLEY NJ 07110
NJ,county,,NUTLEY-01-04,NUTLEY HIGH SCHOOL (H) (AUD.)  SCHOOL,300 FRANKLIN AVE   NUTLEY NJ 07110
NJ,county,,UNION BEACH-00-03,MUNICIPAL BUILDING COUNCIL MEETING RM  ,650 POOLE AVE   UNION BEACH NJ 07735
NJ,county,,NUTLEY-01-05,NUTLEY HIGH SCHOOL (H) (AUD.)  SCHOOL,300 FRANKLIN AVE   NUTLEY NJ 07110
NJ,county,,PLAINFIELD-01-07,EMERSON SCHOOL  ,305 EMERSON AVE   PLAINFIELD NJ 07062
NJ,county,,NUTLEY-01-06,RADCLIFFE SCHOOL (H) (GYM)  ,379 BLOOMFIELD AVE   NUTLEY NJ 07110
NJ,county,,MANCHESTER-00-05,CEDAR GLEN WEST RECREATION HALL RECREATION HALL ,0 ROBIN   MANCHESTER NJ 08759
NJ,county,,RIDGEWOOD-00-01,GEORGE WASHINGTON MIDDLE SCHOOL-GYM  ,155 WASHINGTON PL   RIDGEWOOD NJ 07450
NJ,county,,NUTLEY-01-07,LINCOLN SCHOOL  (H)  ,301 HARRISON ST   NUTLEY NJ 07110
NJ,county,,NUTLEY-02-01,YANTACAW SCHOOL (H) (AUD.)  ,20 YANTACAW PLACE   NUTLEY NJ 07110
NJ,county,,HILLSBOROUGH-00-26,MUNICIPAL BUILDING  ,379 S BRANCH RD   HILLSBOROUGH NJ 08844
NJ,county,,FLORENCE TOWNSHIP-03-02,MUNICIPAL COMPLEX (FRONT ENTRANCE) CONFERENCE ROOM ,711 BROAD ST   FLORENCE TOWNSHIP NJ 08518
NJ,county,,NUTLEY-02-02,SPRING GARDEN SCHOOL (H)  SCHOOL,59 S SPRING GARDEN AVE   NUTLEY NJ 07110
NJ,county,,EAST ORANGE-03-04,FIRE HOUSE (H)  ,205 ELMWOOD AVE   EAST ORANGE NJ 07018
NJ,county,,POHATCONG-00-03,POHATCONG ELEMENTARY SCHOOL  ,240 CR 519   POHATCONG NJ 08865
NJ,county,,HILLSBOROUGH-00-06,HILLSBOROUGH MIDDLE SCHOOL  ,260 TRIANGLE RD   HILLSBOROUGH NJ 08844
NJ,county,,NUTLEY-02-04,FIRE HOUSE-HOSE CO. #2 (H)  ,200 HIGH ST   NUTLEY NJ 07110
NJ,county,,ENGLEWOOD CLIFFS-00-02,FIRE HOUSE  ,475 SYLVAN AVE   ENGLEWOOD CLIFFS NJ 07632
NJ,county,,NUTLEY-02-05,PUBLIC SAFETY BUILDING (H)  ,228 CHESTNUT ST   NUTLEY NJ 07110
NJ,county,,EGG HARBOR TWP-00-19,FERNWOOD AVENUE MIDDLE SCHOOL GYMNASIUM ,4034 FERNWOOD AVE   EGG HARBOR TWP NJ 08234
NJ,county,,NUTLEY-02-06,YANTACAW SCHOOL (H) (AUD.)  ,20 YANTACAW PLACE   NUTLEY NJ 07110
NJ,county,,NUTLEY-03-01,WASHINGTON SCHOOL (H) (HALLWAY)  ,155 WASHINGTON AVE   NUTLEY NJ 07110
NJ,county,,HOBOKEN-04-05,MULTI SERVICE CENTER  ,124 GRAND ST   HOBOKEN NJ 07030
NJ,county,,NUTLEY-03-02,FIRE HOUSE-HOSE CO. #1 (H)  ,290 PARK AVE   NUTLEY NJ 07110
NJ,county,,NUTLEY-03-03,VFW (H)  ,271 WASHINGTON AVE   NUTLEY NJ 07110
NJ,county,,UNION BEACH-00-05,MUNICIPAL BUILDING COUNCIL MEETING RM  ,650 POOLE AVE   UNION BEACH NJ 07735
NJ,county,,NUTLEY-03-04,VFW (H)  ,271 WASHINGTON AVE   NUTLEY NJ 07110
NJ,county,,NUTLEY-03-05,CAMBRIDGE HEIGHTS (H)  ,1 CAMBRIDGE DR   NUTLEY NJ 07110
NJ,county,,MANCHESTER-00-07,CRESTWOOD VILLAGE (FRIENDSHIP HALL) HALL ,92 FAIRWAY LN   MANCHESTER NJ 08759
NJ,county,,EAST ORANGE-01-07,STEM ACADEMY  (H) (GYM)  ,129 RENSHAW AVE   EAST ORANGE NJ 07017
NJ,county,,LONG BRANCH-00-08,LONG BRANCH CITY HALL  ,344 BROADWAY   LONG BRANCH NJ 07740
NJ,county,,NUTLEY-03-07,ST. JOSEPH'S CENTER (H)  ,28 BROOKLINE AVE   NUTLEY NJ 07110
NJ,county,,HOBOKEN-04-06,MULTI SERVICE CENTER  ,124 GRAND ST   HOBOKEN NJ 07030
NJ,county,,ORANGE-10-02,SALEM TOWERS (H)  ,98 HIGH ST   ORANGE NJ 07050
NJ,county,,RIDGEWOOD-00-14,FIRE HOUSE CLASSROOM  ,201 E GLEN AVE   RIDGEWOOD NJ 07450
NJ,county,,ORANGE-10-03,SALEM TOWERS (H)  ,98 HIGH ST   ORANGE NJ 07050
NJ,county,,PENNSAUKEN-00-20,BURLING ELEMENTARY SCHOOL  ALL PURPOSE ROOM,3600 HARRIS AVE   PENNSAUKEN NJ 08109
NJ,county,,ORANGE-10-04,ELKS LODGE (H)  ,475 MAIN ST   ORANGE NJ 07050
NJ,county,,GALLOWAY TWP-00-17,ROLAND ROGERS SCHOOL  ,101 REEDS RD   GALLOWAY TWP NJ 08205
NJ,county,,MANCHESTER-00-08,CRESTWOOD VILLAGE (HARMONY HALL) HALL ,470 RTE 530   MANCHESTER NJ 08759
NJ,county,,ORANGE-11-01,BOARD OF EDUCATION ADMINISTRATION BUILDING (H)  ,451 LINCOLN AVE   ORANGE NJ 07050
NJ,county,,ORANGE-11-02,HEYWOOD AVENUE SCHOOL (H) (AUD.)  ,421 HEYWOOD AVE   ORANGE NJ 07050
NJ,county,,HOBOKEN-04-07,ADAMS GARDENS COMMUNITY ROOM  ,220 ADAMS ST   HOBOKEN NJ 07030
NJ,county,,ORANGE-11-04,METCALF FIELD HOUSE (H)  , ENTRANCE VALLEY ST   ORANGE NJ 07050
NJ,county,,ORANGE-11-05,HEYWOOD AVENUE SCHOOL (H) (AUD.)  ,421 HEYWOOD AVE   ORANGE NJ 07050
NJ,county,,PENNSAUKEN-00-07,PENNSAUKEN LIBRARY  ,5605 N CRESCENT (RT 130)  PENNSAUKEN NJ 08110
NJ,county,,ORANGE-11-06,OUR LADY OF THE VALLEY SCHOOL (H)  ,518 VALLEY ST   ORANGE NJ 07050
NJ,county,,ORANGE-12-01,WASHINGTON MANOR SR. CITIZENS BUILDING (H)  ,340 THOMAS BLVD   ORANGE NJ 07050
NJ,county,,BELMAR-00-01,BELMAR BOROUGH HALL GYM  ,601 MAIN ST   BELMAR NJ 07719
NJ,county,,ORANGE-12-02,NEW COMMUNITY CENTER  (H)  ,132 WILLIAM ST   ORANGE NJ 07050
NJ,county,,ORANGE-12-04,ORANGE PARK APARTMENTS (H)  ,300 OAKWOOD AVE   ORANGE NJ 07050
NJ,county,,CLIFFSIDE PARK-00-03,SCHOOL #3 GYM  ,397 PALISADE AVE   CLIFFSIDE PARK NJ 07010
NJ,county,,ORANGE-12-05,ORANGE PARK APARTMENTS (H)  ,300 OAKWOOD AVE   ORANGE NJ 07050
NJ,county,,ORANGE-13-03,CENTRAL PLAYGROUND FIELD HOUSE (H)  ,400 CENTRAL AVE   ORANGE NJ 07050
NJ,county,,UPPER FREEHOLD-00-03,STONEBRIDGE MIDDLE SCHOOL  ,1252 YARDVILLE-ALLENTOWN RD   UPPER FREEHOLD NJ 08501
NJ,county,,ORANGE-13-04,CENTRAL PLAYGROUND FIELD HOUSE (H)  ,400 CENTRAL AVE   ORANGE NJ 07050
NJ,county,,PLAINFIELD-01-08,EMERSON SCHOOL  ,305 EMERSON AVE   PLAINFIELD NJ 07062
NJ,county,,ORANGE-13-05,BOARD OF EDUCATION ADMINISTRATION BUILDING (H)  ,451 LINCOLN AVE   ORANGE NJ 07050
NJ,county,,MANCHESTER-00-10,MANCHESTER FIRST AID SQUAD BUILDING MEETING ROOM ,29 COLONIAL DR   MANCHESTER NJ 08759
NJ,county,,RIDGEWOOD-00-02,GEORGE WASHINGTON MIDDLE SCHOOL-GYM  ,155 WASHINGTON PL   RIDGEWOOD NJ 07450
NJ,county,,ORANGE-13-06,BOARD OF EDUCATION ADMINISTRATION BUILDING (H)  ,451 LINCOLN AVE   ORANGE NJ 07050
NJ,county,,ROSELAND-00-01,NEW BOROUGH HALL (H)  ,19 HARRISON AVE   ROSELAND NJ 07068
NJ,county,,HILLSBOROUGH-00-31,HILLSBOROUGH SCHOOL  , 435 ROUTE 206   AMWELL ROAD   HILLSBOROUGH NJ 08844
NJ,county,,ROSELAND-00-02,FIRST AID SQUAD (H)  ,300 EAGLE ROCK AVE   ROSELAND NJ 07068
NJ,county,,ROSELAND-00-03,LESTER NOECKER SCHOOL (H)  ,100 PASSAIC AVE   ROSELAND NJ 07068
NJ,county,,WASHINGTON BORO-00-04,WASHINGTON BORO FIRE HALL  ,100 BELVIDERE AVE   WASHINGTON BORO NJ 07882
NJ,county,,ROSELAND-00-04,NEW BOROUGH HALL (H)  ,19 HARRISON AVE   ROSELAND NJ 07068
NJ,county,,FAIR LAWN-00-05,FAIRLAWN RECREATION COMMUNITY CENTER  ,10-10 KIPP ST   FAIR LAWN NJ 07410
NJ,county,,ROSELAND-00-05,ROSELAND PUBLIC LIBRARY (H)  ,20 ROSELAND AVE   ROSELAND NJ 07068
NJ,county,,EGG HARBOR TWP-00-14,FARMINGTON FIREHOUSE #4  ,301 MAPLE AVE   EGG HARBOR TWP NJ 08234
NJ,county,,ROSELAND-00-06,LESTER NOECKER SCHOOL (H)  ,100 PASSAIC AVE   ROSELAND NJ 07068
NJ,county,,SOUTH ORANGE-00-01,OUR LADY OF SORROWS CHURCH (H) (LOWER CHURCH)  ,217 PROSPECT ST   SOUTH ORANGE NJ 07079
NJ,county,,HOBOKEN-05-03,WALLACE SCHOOL  ,1114 WILLOW AVE   HOBOKEN NJ 07030
NJ,county,,SOUTH ORANGE-00-02,MARSHALL SCHOOL (GYM) (H)  ,262 GROVE RD   SOUTH ORANGE NJ 07079
NJ,county,,SOUTH ORANGE-00-03,SOUTH ORANGE MIDDLE SCHOOL (H)  ,70 N RIDGEWOOD RD   SOUTH ORANGE NJ 07079
NJ,county,,WASHINGTON TOWNSHIP-00-01,PARKS   RECREATION BLDG. (OLD POLICE STATION)  ,33 LITTLE PHILADELPHIA RD   WASHINGTON TOWNSHIP NJ 07882
NJ,county,,SOUTH ORANGE-00-04,OUR LADY OF SORROWS CHURCH (H) (LOWER CHURCH)  ,217 PROSPECT ST   SOUTH ORANGE NJ 07079
NJ,county,,SOUTH ORANGE-00-06,SOUTH ORANGE LIBRARY (H)  ,65 SCOTLAND RD   SOUTH ORANGE NJ 07079
NJ,county,,MANCHESTER-00-12,CRESTWOOD VILLAGE (UNITY HALL) HALL ,250 SCHOOLHOUSE RD   MANCHESTER NJ 08759
NJ,county,,SOUTH ORANGE-00-07,SOUTH ORANGE MIDDLE SCHOOL (H)  ,70 N RIDGEWOOD RD   SOUTH ORANGE NJ 07079
NJ,county,,SOUTH ORANGE-00-08,SOUTH ORANGE LIBRARY (H)  ,65 SCOTLAND RD   SOUTH ORANGE NJ 07079
NJ,county,,HOBOKEN-05-04,BRANDT MIDDLE SCHOOL  ,201 9TH ST   HOBOKEN NJ 07030
NJ,county,,SOUTH ORANGE-00-09,FIRST PRESBYTERIAN   TRINITY CHURCH (H)  ,111 IRVINGTON AVE   SOUTH ORANGE NJ 07079
NJ,county,,SOUTH ORANGE-00-10,MARSHALL SCHOOL (GYM) (H)  ,262 GROVE RD   SOUTH ORANGE NJ 07079
NJ,county,,TRENTON-14-03,JOYCE KILMER ELEMENTARY DOOR#12 PARKING LOT ENT C152 ,1300 STUYVESANT AVE   TRENTON NJ 08618
NJ,county,,SOUTH ORANGE-00-11,FIRST PRESBYTERIAN   TRINITY CHURCH (H)  ,111 IRVINGTON AVE   SOUTH ORANGE NJ 07079
NJ,county,,RIVERTON BORO-00-03,RIVERTON PUBLIC SCHOOL ALL PURPOSE ROOM , FIFTH   HOWARD STREETS   RIVERTON BORO NJ 08077
NJ,county,,MANCHESTER-00-13,CRESTWOOD VILLAGE (UNITY HALL) HALL ,250 SCHOOLHOUSE RD   MANCHESTER NJ 08759
NJ,county,,HAWTHORNE-01-01,WASHINGTON SCHOOL  ,176 MOHAWK AVE   HAWTHORNE NJ 07506
NJ,county,,HAWTHORNE-01-02,LOUIS BAY 2ND LIBRARY COMMUNITY CENTER  ,345 LAFAYETTE AVE   HAWTHORNE NJ 07506
NJ,county,,HOBOKEN-05-05,WALLACE SCHOOL  ,1114 WILLOW AVE   HOBOKEN NJ 07030
NJ,county,,HAWTHORNE-01-03,HAWTHORNE HIGH SCHOOL  ,160 PARMELEE AVE   HAWTHORNE NJ 07506
NJ,county,,HAWTHORNE-02-01,LOUIS BAY 2ND LIBRARY COMMUNITY CENTER  ,345 LAFAYETTE AVE   HAWTHORNE NJ 07506
NJ,county,,TRENTON-14-04,JOSEPH B. STOKES SCHOOL-GYM  MAPLE AVE ENTRANCE PARKING LOT DOOR #8,915 PARKSIDE AVE   TRENTON NJ 08618
NJ,county,,HAWTHORNE-02-02,LINCOLN MIDDLE SCHOOL  ,230 HAWTHORNE AVE   HAWTHORNE NJ 07506
NJ,county,,HAWTHORNE-02-03,LINCOLN MIDDLE SCHOOL  ,230 HAWTHORNE AVE   HAWTHORNE NJ 07506
NJ,county,,MANCHESTER-00-14,CRESTWOOD VILLAGE (INDEPENDENCE HALL) BETSY ROSS ROOM ,15 E MOCCASIN DR   MANCHESTER NJ 08759
NJ,county,,HAWTHORNE-03-01,HAWTHORNE HIGH SCHOOL  ,160 PARMELEE AVE   HAWTHORNE NJ 07506
NJ,county,,HAWTHORNE-03-02,HAWTHORNE VOL AMBULANCE CORPS BUILDING  ,970 GOFFLE RD   HAWTHORNE NJ 07506
NJ,county,,HOBOKEN-05-06,WALLACE SCHOOL  ,1114 WILLOW AVE   HOBOKEN NJ 07030
NJ,county,,HAWTHORNE-03-03,HAWTHORNE VOL AMBULANCE CORPS BUILDING  ,970 GOFFLE RD   HAWTHORNE NJ 07506
NJ,county,,LUMBERTON TOWNSHIP-00-04,LUMBERTON FIREHOUSE BAY AREA ,561 MAIN ST   LUMBERTON TOWNSHIP NJ 08048
NJ,county,,RUTHERFORD-00-09,PIERREPONT SCHOOL GYM AUD  , PIERREPONT AVENUE   RUTHERFORD NJ 07070
NJ,county,,WASHINGTON TOWNSHIP-00-04,WASHINGTON TWSP ADMINISTRATIVE OFFICES 1ST FL MUNICIPAL BUILDING,211 RT 31 N   WASHINGTON TOWNSHIP NJ 07882
NJ,county,,HAWTHORNE-04-01,ROOSEVELT SCHOOL  ,50 ROOSEVELT AVE   HAWTHORNE NJ 07506
NJ,county,,PLAINFIELD-02-01,CITY HALL ANNEX  ,510 WATCHUNG AVE   PLAINFIELD NJ 07060
NJ,county,,HAWTHORNE-04-02,ROOSEVELT SCHOOL  ,50 ROOSEVELT AVE   HAWTHORNE NJ 07506
NJ,county,,MANCHESTER-00-15,LEISURE KNOLL (TIMBERLAND HALL)  ,2 BUCKINGHAM DR N   MANCHESTER NJ 08759
NJ,county,,RIDGEFIELD PARK-00-05,RYAN-LOMBARDI TOWERS SR CITIZEN COMM RM  ,278 MAIN ST   RIDGEFIELD PARK NJ 07660
NJ,county,,HAWTHORNE-04-03,ROOSEVELT SCHOOL  ,50 ROOSEVELT AVE   HAWTHORNE NJ 07506
NJ,county,,LITTLE FALLS-00-01,LITTLE FALLS CIVIC CENTER  ,19 WARREN ST   LITTLE FALLS NJ 07424
NJ,county,,CLIFFSIDE PARK-00-09,HIGH SCHOOL CORRIDOR  , RIVERVIEW   PALISADES AVENUES   CLIFFSIDE PARK NJ 07010
