state,jurisdiction_type,county_name,precinct_name,name,address
NJ,county,,OXFORD-00-02,OXFORD MUNICIPAL BLDG  ,11 GREEN ST   OXFORD NJ 07863
NJ,county,,NEW MILFORD-00-05,LT. LOUIS J. FALLER POST VFW #4290-SOCIAL HALL  ,267 MADISON AVE   NEW MILFORD NJ 07646
NJ,county,,MONROE-04-15,OPEN BIBLE BAPTIST CHURCH  ,1073 NEW BROOKLYN RD   WILLIAMSTOWN NJ 08094
NJ,county,,PISCATAWAY-01-09,JOHANNA WESTERGARD LIBRARY  ,20 MURRAY AVE   PISCATAWAY NJ 08854
NJ,county,,MATAWAN-00-02,HOOK AND LADDER COMPANY FIRE HOUSE  ,161 BROAD STREET   MATAWAN NJ 07747
NJ,county,,GLOUCESTER TOWNSHIP-00-08,ERIAL FIRE COMPANY  ,1946 WILLIAMSTOWN RD   GLOUCESTER TOWNSHIP NJ 08081
NJ,county,,MARLBORO-00-11,MARLBORO ELEMENTARY SCHOOL MUSTANG ROOM SIDE ENTRA  ,100 SCHOOL RD W   MARLBORO NJ 07746
NJ,county,,MARLBORO-00-12,ASHER HOLMES ELEMENTARY SCHOOL CAFETERIA  ,48 MENZEL LN   MORGANVILLE NJ 07751
NJ,county,,WEST NEW YORK-03-08,KENNEDY TOWERS  ,430 62ND ST   WEST NEW YORK NJ 07093
NJ,county,,MARLBORO-00-10,ROBERTSVILLE ELEMENTARY SCHOOL SIDE DOOR  ,36 MENZEL LN   MORGANVILLE NJ 07751
NJ,county,,HANOVER TOWNSHIP-00-02,MOUNTVIEW ROAD SCHOOL  GYM,30 MOUNTVIEW RD   HANOVER TOWNSHIP NJ 07927
NJ,county,,PALISADES PARK-00-02,SENIOR CITIZEN BLDG. COMMUNITY ROOM  ,300 HIGHLAND AVE   PALISADES PARK NJ 07650
NJ,county,,WASHINGTON BORO-00-01,WASHINGTON BORO FIRE HALL  ,100 BELVIDERE AVE   WASHINGTON BORO NJ 07882
NJ,county,,NEW MILFORD-00-01,B.F. GIBBS SCHOOL  ,195 SUTTON PL   NEW MILFORD NJ 07646
NJ,county,,EGG HARBOR CITY-02-02,MORAVIAN CHURCH  ,245 BOSTON AVE   EGG HARBOR CITY NJ 08215
NJ,county,,PALISADES PARK-00-09,JR. SR. HIGH SCHOOL  MUSIC ROOM 102  ,1 VETERANS PLAZA   PALISADES PARK NJ 07650
NJ,county,,GLOUCESTER CITY-03-02,PINE GROVE FIRE HALL  ,829 JERSEY AVE   GLOUCESTER CITY NJ 08030
NJ,county,,NEW MILFORD-00-06,BERKLEY SCHOOL  ,806 BERKLEY STREET   NEW MILFORD NJ 07646
NJ,county,,ORADELL-00-06,BOROUGH HALL MULTI PURPOSE RM.2ND FL.  ,355 KINDERKAMACK RD   ORADELL NJ 07649
NJ,county,,PENNSVILLE-00-06,QUEEN OF THE APOSTLES CHURCH HALL  ,391 S BROADWAY   PENNSVILLE NJ 08070
NJ,county,,NEW MILFORD-00-04,DAVID E. OWENS MIDDLE SCHOOL MEDIA CENTER  ,470 MARION AVE   NEW MILFORD NJ 07646
NJ,county,,STAFFORD-00-05,FAWN LAKES COMMUNITY CENTER  ,6 SYCAMORE RD   MANAHAWKIN NJ 08050
NJ,county,,OLD BRIDGE-03-03,NIEUW AMSTERDAM VILLAGE APARTMENTS  ,1 VAN DELFT DR   OLD BRIDGE NJ 08879
NJ,county,,METUCHEN-00-12,CAMPBELL SCHOOL  ,24 DURHAM AVE   METUCHEN NJ 08840
NJ,county,,GLOUCESTER TOWNSHIP-00-05,THE PALACE  FORMERLY PARIS CATERER'S,109 BLACK HORSE PIKE 4 C  BLACKWOOD NJ 08012
NJ,county,,OLD BRIDGE-03-01,MADISON PARK SCHOOL  ,33 HARVARD RD   OLD BRIDGE NJ 08859
NJ,county,,OLD BRIDGE-05-02,M SCOTT CARPENTER SCHOOL  ,1 PAR AVE   OLD BRIDGE NJ 08857
NJ,county,,PENNSVILLE-00-09,QUEEN OF THE APOSTLES CHURCH HALL  ,391 S BROADWAY   PENNSVILLE NJ 08070
NJ,county,,OLD BRIDGE-04-03,CARL SANDBURG MIDDLE SCHOOL  ,3439 RT 516   OLD BRIDGE NJ 08857
NJ,county,,BURLINGTON CITY-04-02,BURLINGTON HOUSING AUTHORITY MEETING ROOM ,800 WALNUT ST   BURLINGTON CITY NJ 08016
NJ,county,,METUCHEN-00-11,CAMPBELL SCHOOL  ,24 DURHAM AVE   METUCHEN NJ 08840
NJ,county,,MIDDLETOWN-00-25,LINCROFT SCHOOL ALL PURPOSE ROOM  ,729 NEWMAN SPRINGS RD   LINCROFT NJ 07738
NJ,county,,MIDDLESEX-00-01,MIDDLESEX HIGH SCHOOL  ,300 JOHN F KENNEDY DR   MIDDLESEX NJ 08846
NJ,county,,OLD BRIDGE-04-02,ALAN B SHEPARD JR SCHOOL  ,33 BUSHNELL RD   OLD BRIDGE NJ 08857
NJ,county,,CHERRY HILL-00-44,MARLKRESS FIRE STATION CENTRAL COMMAND  ADMINISTRATION BUILDING,1100 MARLKRESS RD   CHERRY HILL NJ 08003
NJ,county,,OLD BRIDGE-02-02,CARL SANDBURG MIDDLE SCHOOL  ,3439 RT 516   OLD BRIDGE NJ 08857
NJ,county,,COLLINGSWOOD-00-05,HEIGHTS OF COLLINGSWOOD  PARK CLUB,700 W BROWNING RD   COLLINGSWOOD NJ 08107
NJ,county,,LOWER ALLOWAYS CREEK-00-01,LOWER ALLOWAYS CREEK MUNICIPAL BUILDING  ,501 LOCUST ISL RD   LOWER ALLOWAYS CREEK NJ 08038
NJ,county,,OLD BRIDGE-04-08,JAMES A. MCDIVITT SCHOOL  ,1 MANNY MARTIN WAY   OLD BRIDGE NJ 08857
NJ,county,,METUCHEN-00-10,CAMPBELL SCHOOL  ,24 DURHAM AVE   METUCHEN NJ 08840
NJ,county,,OLD BRIDGE-04-01,ALAN B SHEPARD JR SCHOOL  ,33 BUSHNELL RD   OLD BRIDGE NJ 08857
NJ,county,,CHERRY HILL-00-41,CHURCH ROAD CIVIC ASSOCIATION  ,2328 RT 38   CHERRY HILL NJ 08002
NJ,county,,OLD BRIDGE-03-02,MADISON PARK SCHOOL  ,33 HARVARD RD   OLD BRIDGE NJ 08859
NJ,county,,MAPLE SHADE TOWNSHIP-00-16,STEINHAUER ELEMENTARY SCHOOL NEW GYM ,25 N FELLOWSHIP RD   MAPLE SHADE TOWNSHIP NJ 08052
NJ,county,,SAYREVILLE-00-33,V.F.W. POST #4699  ,0 JERNEES MILL RD   SAYREVILLE NJ 08872
NJ,county,,PASSAIC-03-07,MARIO J. DRAGO SCHOOL #3  ,155 VAN HOUTEN AVE   PASSAIC NJ 07055
NJ,county,,OLD BRIDGE-02-05,OLD BRIDGE HIGH SCHOOL  ,4209 ROUTE 516   OLD BRIDGE NJ 07747
NJ,county,,HIGHLAND PARK-00-01,REFORMED CHURCH OF HIGHLAND PARK  ,19 S 2ND AVE   HIGHLAND PARK NJ 08904
NJ,county,,CLIFFSIDE PARK-00-14,WINSTON TOWERS RECREATION ROOM  ,200 WINSTON DR   CLIFFSIDE PARK NJ 07010
NJ,county,,OLD BRIDGE-04-05,ALAN B SHEPARD JR SCHOOL  ,33 BUSHNELL RD   OLD BRIDGE NJ 08857
NJ,county,,PATERSON-04-04,FEDERATION APTS  ,510 E 27TH ST   PATERSON NJ 07504
NJ,county,,WINSLOW-02-06,MEETING HOUSE AT WILTON'S CORNER  ,60 MEETING HOUSE CIR   SICKLERVILLE NJ 08081
NJ,county,,OLD BRIDGE-02-03,OLD BRIDGE HIGH SCHOOL  ,4209 ROUTE 516   OLD BRIDGE NJ 07747
NJ,county,,GLOUCESTER TOWNSHIP-00-12,MUNICIPAL BUILDING  COUNCIL ROOM,1261 CHEWS LDG-CLEM RD   GLOUCESTER TOWNSHIP NJ 08021
NJ,county,,GALLOWAY TWP-00-15,BAYVIEW VOLUNTEER FIRE COMPANY #4  ,617 S NEW YORK RD   GALLOWAY TWP NJ 08205
NJ,county,,OLD BRIDGE-01-06,CHEESEQUAKE VILLAGE CLUBHOUSE  ,0 GALEWOOD DR   OLD BRIDGE NJ 08859
NJ,county,,METUCHEN-00-07,EDGAR SCHOOL  ,49 BRUNSWICK AVE   METUCHEN NJ 08840
NJ,county,,WEST NEW YORK-03-09,P.S. #4  ENTER ON HUDSON AVE,6300 PALISADE AVE   WEST NEW YORK NJ 07093
NJ,county,,NEWARK-10-12,LUIS MUNOZ MARIN MIDDLE SCHOOL (H)  ,663 BROADWAY   NEWARK NJ 07104
NJ,county,,METUCHEN-00-04,MILDRED B MOSS SCHOOL  ,16 SIMPSON PL   METUCHEN NJ 08840
NJ,county,,HANOVER TOWNSHIP-00-06,WHIPPANY PARK HIGH SCHOOL  ROOM #411,165 WHIPPANY RD   HANOVER TOWNSHIP NJ 07981
NJ,county,,OLD BRIDGE-05-07,SOUTHWOOD SCHOOL  ,64 SOUTHWOOD DR   OLD BRIDGE NJ 08857
NJ,county,,EDISON-00-19,BENJAMIN FRANKLIN SCHOOL  ,2485 WOODBRIDGE AVE   EDISON NJ 08817
NJ,county,,METUCHEN-00-03,METUCHEN HIGH SCHOOL  ,400 GROVE AVE   METUCHEN NJ 08840
NJ,county,,OLD BRIDGE-01-08,RICHARD ALLEN COOPER CIVIC CENTER  ,1 OLD BRIDGE PLZ   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-05-01,JOHN H GLENN JR SCHOOL  ,185 CINDY ST   OLD BRIDGE NJ 08857
NJ,county,,WEEHAWKEN-01-03,P.S. #2  ,2700 PALISADE AVE   WEEHAWKEN NJ 07086
NJ,county,,SAYREVILLE-00-32,SAYREVILLE SENIOR CITIZEN CENTER  ,423 MAIN ST   SAYREVILLE NJ 08872
NJ,county,,BARRINGTON-00-02,AVON SCHOOL  ALL PURPOSE ROOM,862 MERCER DR   BARRINGTON NJ 08033
NJ,county,,OLD BRIDGE-04-04,ALAN B SHEPARD JR SCHOOL  ,33 BUSHNELL RD   OLD BRIDGE NJ 08857
NJ,county,,GIBBSBORO-00-02,AMERICAN LEGION POST 371  ,41 N LAKEVIEW DR   GIBBSBORO NJ 08026
NJ,county,,OLD BRIDGE-06-03,VOORHEES SCHOOL  ,30 MIDWAY RD   OLD BRIDGE NJ 08857
NJ,county,,LIVINGSTON-00-04,MONMOUTH COURT (H)  ,26 MONMOUTH CT   LIVINGSTON NJ 07039
NJ,county,,PENNSVILLE-00-04,PENNSVILLE FIRE HOUSE  ,91 FIRST ST   PENNSVILLE NJ 08070
NJ,county,,OLD BRIDGE-06-07,SOUTHWOOD SCHOOL  ,64 SOUTHWOOD DR   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-02-01,RICHARD ALLEN COOPER CIVIC CENTER  ,1 OLD BRIDGE PLZ   OLD BRIDGE NJ 08857
NJ,county,,METUCHEN-00-06,MILDRED B MOSS SCHOOL  ,16 SIMPSON PL   METUCHEN NJ 08840
NJ,county,,OLD BRIDGE-05-05,SOUTHWOOD SCHOOL  ,64 SOUTHWOOD DR   OLD BRIDGE NJ 08857
NJ,county,,GLOUCESTER CITY-01-02,GLOUCESTER CITY FIRE COMPANY #1  ,1 N KING ST   GLOUCESTER CITY NJ 08030
NJ,county,,METUCHEN-00-13,EDGAR SCHOOL  ,49 BRUNSWICK AVE   METUCHEN NJ 08840
NJ,county,,TABERNACLE TOWNSHIP-00-05,TABERNACLE FIRE CO. NO.1  ,76 HAWKINS RD   TABERNACLE TOWNSHIP NJ 08088
NJ,county,,OLD BRIDGE-03-05,RICHARD ALLEN COOPER CIVIC CENTER  ,1 OLD BRIDGE PLZ   OLD BRIDGE NJ 08857
NJ,county,,WEEHAWKEN-03-01,P.S. #5  ,1 LOUISA PLACE   WEEHAWKEN NJ 07086
NJ,county,,OLD BRIDGE-06-04,VOORHEES SCHOOL  ,30 MIDWAY RD   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-06-05,VOORHEES SCHOOL  ,30 MIDWAY RD   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-05-03,M SCOTT CARPENTER SCHOOL  ,1 PAR AVE   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-05-04,M SCOTT CARPENTER SCHOOL  ,1 PAR AVE   OLD BRIDGE NJ 08857
NJ,county,,GLOUCESTER TOWNSHIP-00-09,STETSER LAMARTINE AMER. LEGION POST 281  ,2101 CHEWS LDG-CLEM RD   GLOUCESTER TOWNSHIP NJ 08012
NJ,county,,ABSECON-02-01,ABSECON PRESBYTERIAN CHURCH  ,208 NEW JERSEY AVE   ABSECON NJ 08201
NJ,county,,SOUTHAMPTON TOWNSHIP-00-06,SETTLERS HALL  ,106 PLYMOUTH CT S   SOUTHAMPTON NJ 08088
NJ,county,,OLD BRIDGE-05-06,JOHN H GLENN JR SCHOOL  ,185 CINDY ST   OLD BRIDGE NJ 08857
NJ,county,,WAYNE-01-03,RYERSON SCHOOL  IN BACK OF BUILDING,30 MCCLELLAND AVE   WAYNE NJ 07470
NJ,county,,FRANKLIN TWP-04-37,SOMERSET NATIONAL GUARD ARMORY  ,1060 HAMILTON ST   FRANKLIN TWP NJ 08873
NJ,county,,OGDENSBURG-16-02,OGDENSBURG FIREHOUSE  ,1 FIREHOUSE LN   OGDENSBURG NJ 07439
NJ,county,,OLD BRIDGE-03-04,NIEUW AMSTERDAM VILLAGE APARTMENTS  ,1 VAN DELFT DR   OLD BRIDGE NJ 08879
NJ,county,,HIGHLAND PARK-00-04,SENIOR   YOUTH RECREATION CENTER  ,220 S 6TH AVE   HIGHLAND PARK NJ 08904
NJ,county,,OLD BRIDGE-02-06,RICHARD ALLEN COOPER CIVIC CENTER  ,1 OLD BRIDGE PLZ   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-01-07,CHEESEQUAKE VILLAGE CLUBHOUSE  ,0 GALEWOOD DR   OLD BRIDGE NJ 08859
NJ,county,,RAMSEY-00-08,DATER SCHOOL-GYM  ,35 SCHOOL ST   RAMSEY NJ 07446
NJ,county,,OLD BRIDGE-04-06,CARL SANDBURG MIDDLE SCHOOL  ,3439 RT 516   OLD BRIDGE NJ 08857
NJ,county,,ELIZABETH-02-07,"ELIZABETH HIGH SCHOOL, UPPER ACADEMY, NO. 89  ",447 RICHMOND ST   ELIZABETH NJ 07202
NJ,county,,OLD BRIDGE-06-01,VOORHEES SCHOOL  ,30 MIDWAY RD   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-06-02,VOORHEES SCHOOL  ,30 MIDWAY RD   OLD BRIDGE NJ 08857
NJ,county,,PATERSON-05-01,REVEREND WILLIAM GRIFFIN HOMES  ,199 CARROLL ST   PATERSON NJ 07501
NJ,county,,METUCHEN-00-02,CAMPBELL SCHOOL  ,24 DURHAM AVE   METUCHEN NJ 08840
NJ,county,,OLD BRIDGE-04-07,WALTER M. SCHIRRA JR SCHOOL  ,1 AWN ST   OLD BRIDGE NJ 08857
NJ,county,,MILLBURN-00-05,DEERFIELD SCHOOL (H)  ,26 TROY LN   MILLBURN NJ 07078
NJ,county,,EGG HARBOR CITY-02-01,MORAVIAN CHURCH  ,245 BOSTON AVE   EGG HARBOR CITY NJ 08215
NJ,county,,OLD BRIDGE-01-03,CLIFFWOOD BEACH FIRE HOUSE  ,54 OCEAN BLVD   OLD BRIDGE NJ 07735
NJ,county,,SAYREVILLE-00-05,MELROSE FIRE HOUSE  ,253 OAK ST   SAYREVILLE NJ 08879
NJ,county,,METUCHEN-00-09,EDGAR SCHOOL  ,49 BRUNSWICK AVE   METUCHEN NJ 08840
NJ,county,,METUCHEN-00-08,EDGAR SCHOOL  ,49 BRUNSWICK AVE   METUCHEN NJ 08840
NJ,county,,PITTSGROVE-00-04,NORMA FIRE HOUSE  ,160 ALMOND RD   PITTSGROVE NJ 08318
NJ,county,,OLD BRIDGE-01-04,CLIFFWOOD BEACH FIRE HOUSE  ,54 OCEAN BLVD   OLD BRIDGE NJ 07735
NJ,county,,METUCHEN-00-05,MILDRED B MOSS SCHOOL  ,16 SIMPSON PL   METUCHEN NJ 08840
NJ,county,,OLD BRIDGE-05-08,SOUTH OLD BRIDGE COMMUNITY CENTER  ,515 MARLBORO RD   OLD BRIDGE NJ 08857
NJ,county,,OLD BRIDGE-02-04,CARL SANDBURG MIDDLE SCHOOL  ,3439 ROUTE 516   OLD BRIDGE NJ 08857
NJ,county,,COLLINGSWOOD-00-12,COLLINGSWOOD LIBRARY  ,771 HADDON AVE   COLLINGSWOOD NJ 08108
NJ,county,,METUCHEN-00-01,METUCHEN HIGH SCHOOL  ,400 GROVE AVE   METUCHEN NJ 08840
NJ,county,,BRICK-00-53,VFW POST NO 8867  ,373 ADAMSTON RD   BRICK NJ 08723
NJ,county,,WEEHAWKEN-02-01,SENIOR CITIZEN NUTRITION CENTER  ,201 HIGHWOOD AVE   WEEHAWKEN NJ 07086
NJ,county,,BRICK-00-10,VFW POST NO 8867  ,373 ADAMSTON RD   BRICK NJ 08723
NJ,county,,NORTH PLAINFIELD-00-06,NORTH PLAINFIELD COMMUNITY CENTER  ,614 GREENBROOK RD   NORTH PLAINFIELD NJ 07060
NJ,county,,RAHWAY-03-01,ROOSEVELT SCHOOL  ,811 ST GEORGE AVE   RAHWAY NJ 07065
NJ,county,,BRICK-00-09,VFW POST NO 8867  ,373 ADAMSTON RD   BRICK NJ 08723
NJ,county,,BRICK-00-15,PRINCETON COMMONS CLUBHOUSE  ,71 BRUSHY NECK DR   BRICK NJ 08724
NJ,county,,PISCATAWAY-03-06,BUSCH CAMPUS CENTER 114 ,604 BARTHOLOMEW RD   PISCATAWAY NJ 08854
NJ,county,,ABERDEEN-00-06,MATAWAN UNITED METHODIST CHURCH  ,478 ATLANTIC AVE   ABERDEEN NJ 07747
NJ,county,,NORTH PLAINFIELD-00-01,CHURCH OF THE HOLY CROSS  ,40 MERCER AVE   NORTH PLAINFIELD NJ 07060
NJ,county,,VOORHEES-00-19,LION'S GATE  ,1100 LAUREL OAK RD   VOORHEES NJ 08043
NJ,county,,BEACHWOOD-00-02,BEACHWOOD COMMUNITY CENTER MEETING ROOM ,147 COMPASS AVE   BEACHWOOD NJ 08722
NJ,county,,WEEHAWKEN-01-04,P.S. #2  ,2700 PALISADE AVE   WEEHAWKEN NJ 07086
NJ,county,,LAWRENCE-00-03,LAWRENCE ROAD FIRE COMPANY  ,1252 LAWRENCE RD   LAWRENCE NJ 08648
NJ,county,,BERKELEY-04-23,HOLIDAY CITY @ BERKELEY WEST 4 AUDITORIUM ,45 CABRILLO BLVD HCW   TOMS RIVER NJ 08757
NJ,county,,BERKELEY-04-22,HCAB CAREFREE COMMUNITY CLUBHOUSE 3 AUDITORIUM ,98 BANANIER DR HCB   TOMS RIVER NJ 08757
NJ,county,,BRICK-00-14,CEDAR VILLAGE CLUBHOUSE  ,85 CEDAR VILLAGE BLVD   BRICK NJ 08724
NJ,county,,SAYREVILLE-00-04,KNIGHTS OF COLUMBUS HALL  ,775 WASHINGTON RD   SAYREVILLE NJ 08859
NJ,county,,NEWARK-12-13,"FIRE HOUSE, ENG. #14 (H)  ",69 VESEY ST   NEWARK NJ 07105
NJ,county,,BRICK-00-12,FIRST BAPTIST CHURCH IVY HALL  ,1832 HWY 88   BRICK NJ 08724
NJ,county,,SOMERVILLE-00-09,VANDERVEER SCHOOL  ,51 UNION AVENUE   SOMERVILLE NJ 08876
NJ,county,,PENNS GROVE-00-02,RIVER CHURCH  ,222 S BROAD ST   PENNS GROVE NJ 08069
NJ,county,,SOMERVILLE-00-05,ENGINE COMPANY NO. 1  ,170 E MAIN ST   SOMERVILLE NJ 08876
NJ,county,,FRANKLIN TWP-03-31,CONSOLATA MISSIONS  ,2301 STATE HIGHWAY 27   SOMERSET NJ 08873
NJ,county,,WOODRIDGE-00-04,SENIOR CENTER ALL PURPOSE ROOM  ,495 HIGHLAND AVE   WOODRIDGE NJ 07075
NJ,county,,BRICK-00-07,VISITATION CHURCH RECTORY  ,730 LYNNWOOD AVE   BRICK NJ 08723
NJ,county,,HILLSBOROUGH-00-17,HILLSBOROUGH MIDDLE SCHOOL  ,260 TRIANGLE RD   HILLSBOROUGH NJ 08844
NJ,county,,CHERRY HILL-00-42,UNITARIAN UNIVERSALIST CHURCH  ,401 N KINGS HWY   CHERRY HILL NJ 08034
NJ,county,,TWP OF WASHINGTON-00-05,MUNICIPAL LIBRARY  ,144 WOODFIELD RD   TWP OF WASHINGTON NJ 07676
NJ,county,,FRANKLIN TWP-04-40,PARKSIDE COMMUNITY CENTER  ,3 PARKSIDE ST   FRANKLIN TWP NJ 08873
NJ,county,,HOPEWELL TWP-00-03,UNION FIRE COMPANY AUDITORIUM ,1396 RIVER RD   TITUSVILLE NJ 08560
NJ,county,,UNION CITY-09-03,UNION CITY DAY CARE CENTER  ,219 47TH ST   UNION CITY NJ 07087
NJ,county,,BRICK-00-06,AMERICAN LEGION POST #348  ,822 MANTOLOKING RD   BRICK NJ 08723
NJ,county,,WASHINGTON TOWNSHIP-00-03,WEST MORRIS CENTRAL HS  LIBRARY CONFERENCE RM,259 BARTLEY RD   WASHINGTON TOWNSHIP NJ 07930
NJ,county,,BERKELEY-02-36,BERKELEY TWSP RECREATION BLDG  ,630 ROUTE 9   BAYVILLE NJ 08721
NJ,county,,TOMS RIVER-02-61,SILVER BAY SCHOOL  ,100 SILVER BAY RD   TOMS RIVER NJ 08753
NJ,county,,BERKELEY-03-30,HOLIDAY CITY SOUTH CLUBHOUSE 5 AUDITORIUM ,139 SANTIAGO DR HCS   TOMS RIVER NJ 08757
NJ,county,,LINWOOD-02-02,BELHAVEN AVENUE SCHOOL  ,51 BELHAVEN AVENUE   LINWOOD NJ 08221
NJ,county,,HAMILTON-00-25,KLOCKNER ELEMENTARY SCHOOL MULTI-PURPOSE ROOM DOOR 5 ALL PURPOSE ROOM,830 KLOCKNER RD   HAMILTON NJ 08619
NJ,county,,GLOUCESTER TOWNSHIP-00-14,GLOUCESTER TWP. RECREATION CENTER  ,80 BROAD ACRES DR   GLOUCESTER TOWNSHIP NJ 08021
NJ,county,,BERKELEY-01-34,H M POTTER SCHOOL GYM ,60 VEEDER LN   BERKELEY NJ 08721
NJ,county,,BEACH HAVEN-00-01,BEACH HAVEN VOL FIRE CO #1 HALL ,0 AMBER ST   BEACH HAVEN NJ 08008
NJ,county,,UNION CITY-08-03,WASHINGTON SCHOOL GYM  ,3905 NEW YORK AVE   UNION CITY NJ 07087
NJ,county,,BLOOMINGDALE-00-05,SAMUEL R DONALD SCHOOL  ,29 CAPTOLENE AVE   BLOOMINGDALE NJ 07403
NJ,county,,BEDMINSTER-00-09,HILLS VILLAGE NORTH RECREATION CENTER  ,25 ARTILLERY PARK ROAD   BEDMINSTER NJ 07921
NJ,county,,BRICK-00-04,LAURELTON FIRE CO #1  ,1725 HWY 88   BRICK NJ 08724
NJ,county,,BRICK-00-03,LAURELTON FIRE CO #1  ,1725 ROUTE 88 W   BRICK NJ 08724
NJ,county,,HAMILTON-00-44,UNIVERSITY HEIGHTS SCHOOL  ,645 PAXSON AVE   HAMILTON NJ 08619
NJ,county,,GLOUCESTER TOWNSHIP-00-17,CHARLES LEWIS SCHOOL  LIBRARY,875 ERIAL RD   GLOUCESTER TOWNSHIP NJ 08012
NJ,county,,BERKELEY-03-26,SILVER RIDGE PARK WESTERLY CLUBHOUSE MAIN MEETING ROOM ,39 MILLBROOK DR SRPKW   TOMS RIVER NJ 08757
NJ,county,,NORTH PLAINFIELD-00-03,STONY BROOK SCHOOL  ,269 GROVE ST   NORTH PLAINFIELD NJ 07060
NJ,county,,UNION CITY-08-01,U C DAY CARE CENTER LOBBY  ,510 35TH ST   UNION CITY NJ 07087
NJ,county,,HOPEWELL TWP-00-05,HOPEWELL VALLEY REG SCHOOL DIST ADMIN BOARD MEETING ROOM ,425 S MAIN ST   PENNINGTON NJ 08534
NJ,county,,WAYNE-04-07,BOYS AND GIRLS CLUB  ,153 GARSIDE AVE   WAYNE NJ 07470
NJ,county,,HOPEWELL TWP-00-04,MERCER CO LIBRARY HOPEWELL BRANCH COMMUNITY ROOM ,245 PENNINGTON-TITSVLL RD   PENNINGTON NJ 08534
NJ,county,,ROSELLE-05-01,LEONARD MOORE SCHOOL  ,720 LOCUST ST   ROSELLE NJ 07203
NJ,county,,LAWRENCE-00-05,"PROJECT FREEDOM, INC  ",1 FREEDOM BLVD   LAWRENCE NJ 08648
NJ,county,,BERKELEY-01-07,ELKS LODGE  ,247 ATLANTIC CITY AVE   BERKELEY NJ 08721
NJ,county,,PLAINSBORO-00-06,PLAINSBORO MUNICIPAL BUILDING  ,641 PLAINSBORO RD   PLAINSBORO NJ 08536
NJ,county,,HAMILTON-00-41,HAMILTON TOWNSHIP LIBRARY  ,1 SAMUEL A ALITO JR WAY   HAMILTON NJ 08619
NJ,county,,GALLOWAY TWP-00-14,ASSUMPTION SCHOOL  ,145 S PITNEY RD   GALLOWAY TWP NJ 08205
NJ,county,,HOPEWELL TWP-00-02,UNION FIRE COMPANY AUDITORIUM ,1396 RIVER RD   TITUSVILLE NJ 08560
NJ,county,,UNION CITY-07-03,PALISADE APTS COMMUNITY ROOM  ,3900 PALISADE AVE   UNION CITY NJ 07087
NJ,county,,HAMILTON-00-40,SAYEN SCHOOL  ,3333 NOTTINGHAM WAY   HAMILTON NJ 08690
NJ,county,,HAMILTON-00-39,MCCORRISTIN SQUARE  COMMUNITY ROOM,99 LEONARD AVE   HAMILTON NJ 08610
NJ,county,,BRANCHBURG-00-02,THE STATION HOUSE  ,412 OLIVE ST   NESHANIC STATION NJ 08853
NJ,county,,MANVILLE BOROUGH-00-02,V.F.W. MAIN HALL  ,600 WASHINGTON AVE   MANVILLE BOROUGH NJ 08835
NJ,county,,GLOUCESTER TOWNSHIP-00-24,OUR LADY OF HOPE  ,701 LITTLE GLOUCESTER RD   GLOUCESTER TOWNSHIP NJ 08012
NJ,county,,WARREN-00-03,MOUNT HOREB FIREHOUSE  ,19 ELM AVE   WARREN NJ 07059
NJ,county,,HOPEWELL BORO-00-02,HOPEWELL BOROUGH HALL  ,88 E BROAD ST   HOPEWELL BORO NJ 08525
NJ,county,,UNION CITY-07-02,SENIOR CITIZENS RECREATION RM  ,3700 PALISADE AVE   UNION CITY NJ 07087
NJ,county,,BERKELEY-04-14,HOLIDAY CITY AT BERKELEY CLUBHOUSE 1  ,631 JAMAICA BLVD HCB   TOMS RIVER NJ 08757
NJ,county,,CLIFTON-04-04,SCHOOL #12  ,165 CLIFTON AVE   CLIFTON NJ 07011
NJ,county,,HIGHTSTOWN-00-04,HIGHTSTOWN ENGINE COMPANY #1 BANQUET HALL ,140 N MAIN ST   HIGHTSTOWN NJ 08520
NJ,county,,ISLAND HEIGHTS-00-02,ISLAND HEIGHTS MUNICIPAL BUILDING MEETING ROOM ,0 EAST END   VAN SANT AVES   ISLAND HEIGHTS NJ 08732
NJ,county,,HIGHTSTOWN-00-01,HIGHTSTOWN ENGINE COMPANY #1 BANQUET HALL ,140 N MAIN ST   HIGHTSTOWN NJ 08520
NJ,county,,HAMILTON-00-61,MONTAGE AT HAMILTON CLUBHOUSE  ,1100 TALBOT WAY   HAMILTON NJ 08691
NJ,county,,CHERRY HILL-00-35,HOLY EUCHARIST CATHOLIC CHURCH  ,344 KRESSON RD   CHERRY HILL NJ 08034
NJ,county,,BRICK-00-08,BRICK TWP P.A.L. BUILDING  ,60 DRUM POINT RD   BRICK NJ 08724
NJ,county,,BERKELEY-04-10,HOLIDAY CITY AT BERKELEY CLUBHOUSE 1  ,631 JAMAICA BLVD HCB   TOMS RIVER NJ 08757
