state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,FRIENDSHIP HOUSE,FRIENDSHIP HOUSE,2310 FAULKNER DR HOPKINSVILLE KY 42240
KY,county,,TODDS POINT,ANDERSON LANE FIRE DEPT,3140 ANDERSON LN SHELBYVILLE KY 40065
KY,county,,SENIOR CITIZENS BLG,NATIONAL GUARD ARMORY,2216 MYRON CORY DR HICKMAN KY 42050
KY,county,,SOUTHSIDE SCHOOL,SOUTHSIDE ELEMENTARY SCHOOL,1300 TROY PIKE VERSAILLES KY 40383
KY,county,,COURTHOUSE,NATIONAL GUARD ARMORY,2216 MYRON CORY DR HICKMAN KY 42050
KY,county,,OLD WEST,FIRE DEPARTMENT,100 TERRI ST CAMPBELLSVILLE KY 42718
KY,county,,WEST BROWNSBORO,KENWOOD STATION ELEMENTARY,6321 VETERANS MEMORIAL PKWY CRESTWOOD KY 40014
KY,county,,BWM WATSON,NATIONAL GUARD ARMORY,2216 MYRON CORY DR HICKMAN KY 42050
KY,county,,STATELINE,NATIONAL GUARD ARMORY,2216 MYRON CORY DR HICKMAN KY 42050
KY,county,,PRECINCT 106 30 DISTRICT,BUECHEL FIREHOUSE,4101 BARDSTOWN RD LOUISVILLE KY 40218
KY,county,,BARRIER,CORNER BURFIELD RD & E HWY 92,E HWY 92 MONTICELLO KY 42633
KY,county,,P-C-J,CAYCE FIRE DEPARTMENT,4 STATE ROUTE 239 S FULTON KY 42041
KY,county,,CAYCE,CAYCE FIRE DEPARTMENT,4 STATE ROUTE 239 S FULTON KY 42041
KY,county,,RECREATION DEPARTMENT,RECREATION DEPARTMENT,2600 THOMAS ST HOPKINSVILLE KY 42240
KY,county,,LAKE,JAMESTOWN ELEMENTARY SCHOOL,342 S MAIN ST JAMESTOWN KY 42629
KY,county,,CITY HALL,FULTON HIGH SCHOOL,700 STEPHEN BEALE DR FULTON KY 42041
KY,county,,STOP,VOTING HOUSE,MURL/CABELL RD MONTICELLO KY 42633
KY,county,,WOMAN'S CLUB,FULTON HIGH SCHOOL,700 STEPHEN BEALE DR FULTON KY 42041
KY,county,,NEW SOUTH,TAYLOR CO EXTENSION OFFICE,1143 S COLUMBIA AVE CAMPBELLSVILLE KY 42718
KY,county,,B3,NELSON COUNTY LIBRARY,201 CATHEDRAL MNR BARDSTOWN KY 40004
KY,county,,POLICE STATION,FULTON HIGH SCHOOL,700 STEPHEN BEALE DR FULTON KY 42041
KY,county,,HIGH SCHOOL,FULTON HIGH SCHOOL,700 STEPHEN BEALE DR FULTON KY 42041
KY,county,,PRECINCT 112 35 DISTRICT,CYRIL ALLGEIER COMM CTR,4101 CADILLAC CT LOUISVILLE KY 40213
KY,county,,SPARTA,SPARTA CITY HALL,104 MAIN ST SPARTA KY 41086
KY,county,,LITTLE MOUNT #6,LITTLE MOUNT FIRE HOUSE,ENTRANCE:LITTLE MOUNT ESTATES TAYLORSVILLE KY 40071
KY,county,,GLENCOE,GLENCOE CITY HALL,112 NORTH MAIN GLENCOE KY 41046
KY,county,,LAKEVIEW BAPTIST CHURCH,LAKEVIEW BAPTIST CHURCH,2755 VAUGHNS GROVE FAIRVIEW RD PEMBROKE KY 42266
KY,county,,LOWER WARSAW,CITY OF WARSAW MEETING ROOM,300 E HIGH ST WARSAW KY 41095
KY,county,,POTTER GRAY,POTTER GRAY ELEMENTARY SCHOOL,610 WAKEFIELD ST BOWLING GREEN KY 42103
KY,county,,UPPER WARSAW,CITY OF WARSAW MEETING ROOM,300 E HIGH ST WARSAW KY 41095
KY,county,,OAK HILL-POPLAR GROVE,FORMER DAKOTA FARMS GIFT SHOP,12753 HODGENVILLE RD CAMPBELLSVILLE KY 42718
KY,county,,FOUNTAIN RUN,FOUNTAIN RUN COMMUNITY BLDG,166 MAIN ST FOUNTAIN RUN KY 42133
KY,county,,GOLD STAR,MEB EXTENSION OFFICE,395 US 42 W WARSAW KY 41095
KY,county,,NAPOLEON,PAINT LICK BAPTIST CHURCH,55 HWY 1992 WARSAW KY 41095
KY,county,,PRECINCT 113 35 DISTRICT,CYRIL ALLGEIER COMM CTR,4101 CADILLAC CT LOUISVILLE KY 40213
KY,county,,VETERAN'S MEMORIAL,PAINT LICK BAPTIST CHURCH,55 HWY 1992 WARSAW KY 41095
KY,county,,CONCORD,LILLARD PROPERTY,5731 HWY 16 WARSAW KY 41095
KY,county,,SALEM BAPTIST CHURCH,SALEM BAPTIST CHURCH,2790 ELMO RD PEMBROKE KY 42266
KY,county,,MAJESTIC,MAJESTIC - KNOX SCHOOL,51765 ST HWY 194 E MAJESTIC KY 41547
KY,county,,CARTERSVILLE,OLD ROBINSON FEED STORE BLDG,1155 COPPER CREEK RD BEREA KY 40403
KY,county,,MT. HEBRON,CAMP DICK ELEMENTARY,249 N CAMP DICK RD LANCASTER KY 40444
KY,county,,NEW NORTH,COMMUNITY BLDG ON HWY 3183,1425 OLD HODGENVILLE RD CAMPBELLSVILLE KY 42718
KY,county,,BRYANTSVILLE,CAMP DICK ELEMENTARY,279 N CAMP DICK RD LANCASTER KY 40444
KY,county,,SUGAR CREEK,GARRARD MIDDLE SCHOOL,304 W MAPLE AVE LANCASTER KY 40444
KY,county,,PRECINCT 121 35 DISTRICT,CYRIL ALLGEIER COMM CTR,4101 CADILLAC CT LOUISVILLE KY 40213
KY,county,,POOR HOUSE,GARRARD MIDDLE SCHOOL,304 W MAPLE AVE LANCASTER KY 40444
KY,county,,STEUBENVILLE,STEUBENVILLE BAPTIST CHURCH,KINGS HWY MONTICELLO KY 42633
KY,county,,BOONES CREEK,GARRARD EDUCATIONAL CENTER,324 WEST MAPLE AVE LANCASTER KY 40444
KY,county,,ST JOHN #2,ST JOHN UNITED METHODIST CHURCH,2808 SOUTH VIRGINIA ST HOPKINSVILLE KY 42240
KY,county,,BOURNE,GARRARD EDUCATIONAL CENTER,324 WEST MAPLE AVE LANCASTER KY 40444
KY,county,,BUENA VISTA,BUENA VISTA FAMILY LIFE CENTER,3385 KENNEDY BRIDGE RD LANCASTER KY 40444
KY,county,,OLD NORTH,KID WISE AMUSEMENTS BLDG,195 CITY PARK RD CAMPBELLSVILLE KY 42718
KY,county,,MARKSBURY,FORKS CHURCH FAMILY LIFE CTR,5764 LEXINGTON RD LANCASTER KY 40444
KY,county,,MORGANFIELD # 2,COUNTY ROAD DEPARTMENT,212 AIRLINE RD MORGANFIELD KY 42437
KY,county,,GILBERTS CK,GARRARD CO HIGH SCHOOL,599 INDUSTRY RD LANCASTER KY 40444
KY,county,,PRECINCT 110 41 DISTRICT,DOSKER MANOR BUILDING A,413 E MUHAMMAD ALI BLVD LOUISVILLE KY 40202
KY,county,,ELKIN,GARRARD CO HIGH SCHOOL,599 INDUSTRY RD LANCASTER KY 40444
KY,county,,PLEASANT RETREAT,GARRARD CO HIGH SCHOOL,599 INDUSTRY RD LANCASTER KY 40444
KY,county,,ST JOHN #1,ST JOHN UNITED METHODIST CHURCH,2808 SOUTH VIRGINIA ST HOPKINSVILLE KY 42240
KY,county,,SOUTHVILLE,SOUTHVILLE FIRE STATION,450 SOUTHVILLE PIKE SHELBYVILLE KY 40065
KY,county,,PAINT LICK,PAINT LICK ELEMENTARY SCHOOL,6798 RICHMOND RD LANCASTER KY 40444
KY,county,,SYCAMORE FAITH BAPTIST CH,SYCAMORE FIREHOUSE #3,1415 HUNTERTOWN RD VERSAILLES KY 40383
KY,county,,WEST GREENSBURG,COURTHOUSE,203 WEST COURT ST GREENSBURG KY 42743
KY,county,,NEW CITY NORTH,COLLEGE FINE ARTS BLDG,210 UNIVERSITY DR CAMPBELLSVILLE KY 42718
KY,county,,EAST BROWNSBORO,CRESTWOOD BAPTIST CHURCH,6400 SWEETBAY DR CRESTWOOD KY 40014
KY,county,,BUCKEYE,BUCKEYE FIRE STATION,BETHEL RD (HWY 1131) LANCASTER KY 40444
KY,county,,HURRICANE,HURRICANE VOL FIRE DEPT,2981 HURRICANE RD PIKEVILLE KY 41501
KY,county,,GRANT COUNTY #19,CORINTH CITY BLDG,215 THOMAS LN CORINTH KY 40101
KY,county,,PRECINCT 163 41 DISTRICT,DOSKER MANOR BUILDING A,413 E MUHAMMAD ALI BLVD LOUISVILLE KY 40202
KY,county,,GRANT COUNTY #9,CORINTH CITY BLDG,215 THOMAS LN CORINTH KY 41010
KY,county,,GRANT COUNTY #16,CMZ ELEMENTARY SCHOOL,270 CRITTENDEN MT.ZION RD. DRY RIDGE KY 41035
KY,county,,AUDUBON HEIGHTS,UNITED CHURCH OF THE NAZARENE,1015 SAND LANE HENDERSON KY 42420
KY,county,,JAMESTOWN,JAMESTOWN ELEMENTARY SCHOOL,342 S MAIN ST JAMESTOWN KY 42629
KY,county,,GRANT COUNTY # 14,CMZ ELEMENTARY SCHOOL,270 CRITTENDEN-MT.ZION RD. DRY RIDGE KY 41035
KY,county,,UNION,COMMUNITY CENTER,RICHARDSON RD FAUBUSH KY 42532
KY,county,,ELKHORN-YUMA,ELKHORN BAPTIST CHURCH,3145 ELKHORN RD CAMPBELLSVILLE KY 42718
KY,county,,A3,FOSTER HEIGHTS SCHOOL,211 E MUIR BARDSTOWN KY 40004
KY,county,,GRANT COUNTY #10,CMZ ELEMENTARY SCHOOL,270 CRITTENDEN-MT.ZION RD. DRY RIDGE KY 41035
KY,county,,GRANT COUNTY #18,CMZ ELEMENTARY SCHOOL,270 CRITTENDEN-MT.ZION RD. DRY RIDGE KY 41035
KY,county,,PRECINCT 143 37 DISTRICT,SAINT LUKE CATH CH GYM,4211 JIM HAWKINS DR LOUISVILLE KY 40229
KY,county,,GRANT COUNTY #17,CMZ ELEMENTARY SCHOOL,270 CRITTENDEN-MT.ZION RD. DRY RIDGE KY 41035
KY,county,,DAWSON 37,DAWSON SPRINGS LIBRARY,103 W RAMSEY ST DAWSON SPRINGS KY 42408
KY,county,,ELKHORN GREEN,ANNE MASON ELEMENTARY SCHOOL,350 CHAMPION WAY GEORGETOWN KY 40324
KY,county,,GRANT COUNTY #20,WMSTOWN HIGH SCHOOL CAFETERIA,300 HELTON WILLIAMSTOWN KY 41097
KY,county,,LARUE,HENDERSON COUNTY EXPO CENTER,3099 ZION RD HENDERSON KY 42420
KY,county,,GRANT COUNTY #1,WMSTOWN HIGH SCHOOL CAFETERIA,300 HELTON WILLIAMSTOWN KY 41097
KY,county,,BRISTOW,BRISTOW ELEMENTARY SCHOOL,6151 LOUISVILLE RD BOWLING GREEN KY 42101
KY,county,,GRANT COUNTY #2,WMSTOWN HIGH SCHOOL CAFETERIA,300 HELTON WILLIAMSTOWN KY 41097
KY,county,,MANNSVILLE/MERRIMAC,OLD MANNSVILLE SCHOOL,315 BRADFORDSVILLE RD CAMPBELLSVILLE KY 42718
KY,county,,NORTHWEST TOMPKINSVILLE,KY ARMY NATIONAL GUARD BLDG,"198 ARMORY DR, GRANDVIEW THOMPKINSVILLE KY 42167"
KY,county,,GRANT COUNTY #3,WMSTOWN HIGH SCHOOL CAFETERIA,300 HELTON WILLIAMSTOWN KY 41097
KY,county,,GRANT COUNTY #5,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,PRECINCT 162 35 DISTRICT,SAINT LUKE CATH CH GYM,4211 JIM HAWKINS DR LOUISVILLE KY 40229
KY,county,,GRANT COUNTY #7,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,GRANT COUNTY #21,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,MCKEE  #3,GRAYHAWK FIRE DEPARTMENT,US 421 S GRAYHAWK KY 40434
KY,county,,YORK,DAYS INN MOTEL,518 S MAYO TRL PIKEVILLE KY 41501
KY,county,,GRANT COUNTY #15,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,19-1-4,BRIARWOOD ELEMENTARY SCHOOL,265 LOVERS LN BOWLING GREEN KY 42101
KY,county,,GRANT COUNTY #13,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,IRELAND/IRENE-ROMINE,GREEN RIVER MEMORIAL BAPTIST CHU,3441 OLD COLUMBIA RD CAMPBELLSVILLE KY 42718
KY,county,,GRANT CO #6,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,GRANT CO #4,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,PRECINCT 144 37 DISTRICT,SAINT LUKE CATH CH GYM,4211 JIM HAWKINS DR LOUISVILLE KY 40229
KY,county,,GRANT COUNTY #23,GRANT CO MIDDLE SCHOOL GYM,305 SCHOOL RD DRY RIDGE KY 41035
KY,county,,CARVER HARRIS,BG JR HIGH SCHOOL,900 CAMPBELL LN BOWLING GREEN KY 42104
KY,county,,GRANT COUNTY #22,MT ZION FIRE HOUSE,ELLISTON MT ZION RD DRY RIDGE KY 41035
KY,county,,PRECINCT 180 33 DISTRICT,WOODBRIDGE APT CLUBHOUSE,1000 GLENRIDGE DR LOUISVILLE KY 40242
KY,county,,GRANT COUNTY #11,MT ZION FIRE HOUSE,ELLISTON-MT ZION RD DRY RIDGE KY 41035
KY,county,,GRANT COUNTY #8,MASON CORINTH ELEMENTARY GYM,HEEKIN ROAD WILLIAMSTOWN KY 41097
KY,county,,EAST,LOWELL AVE BAPTIST CHURCH,420 LOWELL AVE CAMPBELLSVILLE KY 42718
KY,county,,WARD 1 PRECINCT 2,MAYFIELD ELEMENTARY SCHOOL,1004 BACKUSBURG MAYFIELD KY 42066
KY,county,,SULLIVAN,NEW HOPE BAPTIST CHURCH,1028 NEW HOPE CHURCH RD MAYFIELD KY 42066
KY,county,,PRECINCT 148 35 DISTRICT,SAINT LUKE CATH CH GYM,4211 JIM HAWKINS DR LOUISVILLE KY 40229
KY,county,,NICHOLS,FIRST ASSEMBLY OF GOD,111 N SUTTON LANE MAYFIELD KY 42066
KY,county,,HOUSMAN,N GRAVES FIRE DEPT,11176 HOPEWELL RD BOAZ KY 42027
KY,county,,HOLIDAY PARK ELEMENTARY,HOLIDAY PARK ELEMENTARY SCHOOL,3910 NASSAU DR HOPKINSVILLE KY 42240
KY,county,,WEISSINGER,HIGHLAND BAPTIST CHURCH,511 MT EDEN RD SHELBYVILLE KY 40065
KY,county,,WARD 3 PRECINCT 1,MAYFIELD MIDDLE SCHOOL,112 W COLLEGE ST MAYFIELD KY 42066
KY,county,,HIGH SCHOOL COUNTY,WOODFORD CO HIGH SCHOOL,180 FRANKFORT ST VERSAILLES KY 40383
KY,county,,SYMSONIA,SYMSONIA ELEMENTARY SCHOOL,11730 ST RT 131 SYMSONIA KY 42082
KY,county,,NEW CITY EAST,LOWELL AVE BAPTIST CHURCH,420 LOWELL AVE CAMPBELLSVILLE KY 42718
KY,county,,NORTH CRESTWOOD,CRESTWOOD BAPTIST CHURCH,6400 SWEETBAY DR CRESTWOOD KY 40014
KY,county,,MELBER,CIVIC CENTER,11735 ST RT 339 N MELBER KY 42069
KY,county,,BUTLER COMMUNITY CENTER,NORTHERN ELEMENTARY SCHOOL,925 HWY 177 E BUTLER KY 41006
KY,county,,WARD 1 PRECINCT 4,MASONIC LODGE HALL,1211 S 9TH ST MAYFIELD KY 42066
KY,county,,PRECINCT 145 35 DISTRICT,SAINT LUKE CATH CH GYM,4211 JIM HAWKINS DR LOUISVILLE KY 40229
KY,county,,MURPHY,PURCHASE FORD,1352 ST RT 45 N MAYFIELD KY 42066
KY,county,,FANCY FARM,KNIGHTS OF COLUMBUS,160 PICNIC BLVD FANCY FARM KY 42039
KY,county,,MILLBROOKE ELEMENTARY #1,MILLBROOKE SCHOOL,415 MILLBROOKE DR HOPKINSVILLE KY 42240
KY,county,,JABEZ,CHRISTIAN HOME FELLOWSHIP HALL,HWY 196 FAUBUSH KY 42544
KY,county,,WATER VALLEY,WATER VALLEY PENTICOSTAL CHURCH,16235 ST RT 45 S WATER VALLEY KY 42085
KY,county,,MULLENTOWN,SUSIE FIRE DEPARTMENT,W HWY 90 MONTICELLO KY 42633
KY,county,,ARD 1 PRECINCT 3,CITY HALL,211 E BROADWAY MAYFIELD KY 42066
KY,county,,SPURLINGTON,ALL OCCASIONS,473 SPURLINGTON RD CAMPBELLSVILLE KY 42718
KY,county,,A5,NELSON COUNTY FAIRGROUNDS,2391 NEW HAVEN RD BARDSTOWN KY 40004
KY,county,,TORIAN,7 OAKS CHURCH OF CHRIST,290 ST RT 97 MAYFIELD KY 42066
KY,county,,FARMINGTON,FARMINGTON BAPTIST CHURCH,293 HAWKSHAW ST FARMINGTON KY 42040
KY,county,,TEN,ADOLPHUS VOLUNTEER FIRE DEP,25 ANDREW JACKSON HWY ADOLPHUS KY 42120
KY,county,,SOUTH HIGHLAND,SOUTH HIGHLAND COUNTRY CLUB,3313 ST RT 303 MAYFIELD KY 42066
KY,county,,WILLISBURG,J B SPEED LODGE HALL,MAIN STREET WILLISBURG KY 40078
KY,county,,PANTHER,TRACE CR BAPTIST NEW LIFE CENTER,3577 ST RT 131 MAYFIELD KY 42066
KY,county,,NEW NATL GUARD ARMORY,NEW NATIONAL GUARD ARMORY,100 ARMORY DRIVE RUSSELLVILLE KY 42276
KY,county,,LYNNVILLE,LYNNVILLE BAPTIST CHURCH,3855 ST RT 94 E LYNNVILLE KY 42063
KY,county,,COUNTRYSIDE,BRISTOW ELEMENTARY SCHOOL,6151 LOUISVILLE RD BOWLING GREEN KY 42101
KY,county,,WARD 3 PRECINCT 2,GRAVES COUNTY HEALTH DEPT,416 CENTRAL AVE MAYFIELD KY 42066
KY,county,,SPECK,WHITES RIDGE GENERAL BAPTIST,600 SPECK RIDGE RD ELKHORN KY 42733
KY,county,,NORTH TOMPKINSVILLE,KY ARMY NATIONAL GUARD BLDG,"198 ARMORY DR, GRANDVIEW THOMPKINSVILLE KY 42167"
KY,county,,EAST WINGO,WINGO ELEMENTARY SCHOOL,449 LEBANON ST WINGO KY 42088
KY,county,,SEDALIA,SEDALIA ELEMENTERY SCHOOL,5252 ST RT 97 SEDALIA KY 42079
KY,county,,TWELVE,TRAMMEL VOLUNTEER FIRE DEPT,2669 TRAMMEL RD SCOTTSVILLE KY 42164
KY,county,,PILOT OAK,BETHLEHAM METHODIST CH,5772 ST RT 94 W WATER VALLEY KY 42085
KY,county,,PRYORSBURG,PRYORSBURG BAPTIST CHURCH,5936 ST RT 45 S MAYFIELD KY 42066
KY,county,,HOPKINSVILLE MI SCHOOL #2,HOPKINSVILLE MIDDLE SCHOOL,434 KOFFMAN DR HOPKINSVILLE KY 42240
KY,county,,GARDEN VILLAGE,MILLARD EAST SHELBIANA FIRE DEPT,5200 E SHELBIANA RD PIKEVILLE KY 41501
KY,county,,WARD 2 PRECINCT 1,GRAVES COUNTY LIBRARY,601 N 17TH ST MAYFIELD KY 42066
KY,county,,LOWES,LOWES ELEMENTARY SCHOOL,6775 ST RT 440 LOWES KY 42061
KY,county,,OLD SOUTH,S CAMPBELLSVILLE BAPTIST CHURCH,601 SOUTH CENTRAL AVE CAMPBELLSVILLE KY 42718
KY,county,,WARD 1 PRECINCT 5,MAYFIELD HIGH SCHOOL,700 DOUTHITT ST MAYFIELD KY 42066
KY,county,,WARD 3 PRECINCT 3,ST JOSEPH'S PARISH CENTER,700 W BROADWAY MAYFIELD KY 42066
KY,county,,PRECINCT 115 31 DISTRICT,MCMAHAN FIRE STATION,4318 TAYLORSVILLE RD LOUISVILLE KY 40220
KY,county,,FOLSOMDALE,LIBERTY BAPTIST CH FELLOWSHIP,7581 ST RT 1241 HICKORY KY 42051
KY,county,,WARD 2 PRECINCT 2,YMCA BLUE BUILDING,925 N 15TH ST MAYFIELD KY 42066
KY,county,,HOPKINSVILLE MI SCHOOL #1,HOPKINSVILLE MIDDLE SCHOOL,434 KOFFMAN DR HOPKINSVILLE KY 42240
KY,county,,A4,ST VINCENT DEPAUL SCHOOL,CHURCH ST NEW HOPE KY 40052
KY,county,,WEST WINGO,WINGO CITY HALL,9606 ST RT 45 S WINGO KY 42088
KY,county,,"SOUTH ""A"" LEITCHFIELD",BASEMENT OF OLD COURTHOUSE ON SQ,10 PUBLIC SQ LEITCHFIELD KY 42754
KY,county,,PLEASANT-HILL,PLEASANT HILL BAPTIST CHURCH,6380 OLD LEBANON RD CAMPBELLSVILLE KY 42718
KY,county,,SOUTHWEST LEITCHFIELD,BASEMENT OF OLD COURTHOUSE ON SQ,10 PUBLIC SQ LEITCHFIELD KY 42754
KY,county,,ROCK CREEK,HWY 1214 AT INTERSECT WITH #1356,10658 GRAYSON SPRINGS RD CLARKSON KY 42726
KY,county,,PRECINCT 140 31 DISTRICT,CARRITHERS MID SCH CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40221
KY,county,,SHORT CREEK,METHODIST CHURCH BASEMENT,10700 OWENSBORO RD FALLS OF ROUGH KY 40119
KY,county,,ANNETA,KNIGHTS OF COLUMBUS BLDG,1219 SAINT ANTHONY RD CLARKSON KY 42726
KY,county,,SINKING FORK ELEMENTARY,SINKING FORK ELEMENTARY SCHOOL,5005 PRINCETON RD HOPKINSVILLE KY 42240
KY,county,,ROCKBRIDGE,HIGHLAND BAPTIST CHURCH,511 MT EDEN RD SHELBYVILLE KY 40065
KY,county,,FALLS OF ROUGH,FALLS OF ROUGH FIRE DEPT BLDG,123 GREEN FARM RD FALLS OF ROUGH KY 40119
KY,county,,HIGH SCHOOL CITY,WOODFORD CO HIGH SCHOOL,180 FRANKFORT ST VERSAILLES KY 40383
KY,county,,EAST LEITCHFIELD,OLD HOSPITAL BLDG,125 E MARKET ST LEITCHFIELD KY 42754
KY,county,,ACTON,ACTON CAMPGROUND BLDG,6480 LIBERTY RD CAMPBELLSVILLE KY 42718
KY,county,,SOUTH CRESTWOOD,SOUTH OLDHAM MIDDLE SCHOOL,6403 W HIGHWAY 146 CRESTWOOD KY 40014
KY,county,,"WEST ""A"" LEITCHFIELD",OLD HOSPITAL BLDG,125 E MARKET ST LEITCHFIELD KY 42754
KY,county,,SHREWSBURY,SHREWSBURY MASONIC LODGE BLDG,141 RABBIT FLAT RD CANEYVILLE KY 42721
KY,county,,PRECINCT 170 29 DISTRICT,CARRITHERS MID SCH CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40221
KY,county,,MILLERSTOWN,COUNTY BLDG ACROSS FROM CHURCH,21 WARD RD CLARKSON KY 42726
KY,county,,BIG CLIFTY,COMMUNITY BUILDING,284 CEMETARY RD BIG CLIFTY KY 42712
KY,county,,NEW WORK FELLOWSHIP,NEW WORK FELLOWSHIP CHURCH,5050 CANTON PIKE HOPKINSVILLE KY 42240
KY,county,,EAST WORTH,S.OLDHAM CHURCH OF THE NAZARENE,3620 W MOUNT ZION RD CRESTWOOD KY 40014
KY,county,,CLARKSON,CLARKSON ELEMENTARY SCHOOL BLDG,310 MILLERSTOWN ST CLARKSON KY 42726
KY,county,,HORNTOWN,HWY 224-6MILE E OF CLARKSON,34 MT MORIAH RD CLARKSON KY 42726
KY,county,,NEW EAST,FIRST BAPTIST CHURCH,704 EAST BROADWAY CAMPBELLSVILLE KY 42718
KY,county,,B1,PARKWAY BAPTIST CHURCH,2580 SPRINGFIELD RD BARDSTOWN KY 40004
KY,county,,ARLINGTON,GRAYSON CO HIGH SCHOOL,340 SCHOOL HOUSE RD LEITCHFIELD KY 42754
KY,county,,DUNDEE,DUNDEE FIRE DEPT,11735 STATE RT 69 N DUNDEE KY 42338
KY,county,,READY,R MUDD BLDG BY OLD POST OFFICE,3821 BOWLING GRN RD CANEYVILLE KY 42721
KY,county,,FIVE,SOUTH ALLEN VOLUNTEER FIRE DEPT,6700 MOUNT UNION RD SCOTTSVILLE KY 42164
KY,county,,SPRING LICK,BLDG ON JERRY FRAIM FARM,444 YEAMAN RD CANEYVILLE KY 42721
KY,county,,CANEYVILLE,NEW CANEYVILLE ELEM SCHOOL BLDG,521 E MAPLE ST CANEYVILLE KY 42721
KY,county,,ALVATON,ALVATON FIRE STATION,6403 OLD SCOTTSVILLE RD ALVATON KY 42122
KY,county,,MILLWOOD,MILLWOOD COMMUNITY BLDG,6181 BEAVER DAM RD MILLWOOD KY 42762
KY,county,,NEW CITY WEST,WOODLAWN CHRISTIAN CHURCH,831 WEST MAIN ST CAMPBELLSVILLE KY 42718
KY,county,,WHITE OAK RIDGE,FLIPPIN FIRE DEPARTMENT,546 FLIPPIN LAMB RD THOMPKINSVILLE KY 42167
KY,county,,YEAMAN,COMMUNITY BUILDING,6584 YEAMAN RD FALLS OF ROUGH KY 40119
KY,county,,"EAST ""A"" LEITCHFIELD",GRAYSON CO MIDDLE SCHOOL BLDG,726 JOHN HILL TAYLOR DR LEITCHFIELD KY 42754
KY,county,,FOUR,CEDAR SPRINGS #2,7815 BROWNSFORD RD SCOTTSVILLE KY 42164
KY,county,,"NORTH ""A"" LEITCHFIELD",GRAYSON CO MIDDLE SCHOOL BLDG,726 JOHN HILL TAYLOR DR LEITCHFIELD KY 42754
KY,county,,NORTH LEITCHFIELD,GRAYSON CO MIDDLE SCHOOL BLDG,726 JOHN HILL TAYLOR DR LEITCHFIELD KY 42754
KY,county,,SOUTHSIDE CH OF CHRIST,SOUTHSIDE CHURCH OF CHRIST,529 COUNTRY CLUB LN HOPKINSVILLE KY 42240
KY,county,,MULLINS SCHOOL,NORTH POINT ACADEMY,5279 N MAYO TRL PIKEVILLE KY 41501
KY,county,,EAST GREENSBURG,GREEN COUNTY MIDDLE SCHOOL,106 BRUMMAL AVE GREENSBURG KY 42743
KY,county,,SOUTH GREENSBURG,G-BURG/GREEN CO FIRE&RESCUE STAT,207 E HODGENVILLE AVE GREENSBURG KY 42743
KY,county,,SALOMA/WILLOWTOWN,GOOD HOPE BAPTIST CHURCH,8320 SALOMA RD CAMPBELLSVILLE KY 42718
KY,county,,DONANSBURG,GRAB FIRE DEPARTMENT,401 GRAB ROAD GREENSBURG KY 42743
KY,county,,S.W. NICHOLASVILLE #1,NICHOLASVILLE ELEMENTARY SCHOOL GYM,414 W MAPLE ST NICHOLASVILLE KY 40356
KY,county,,PIKEVIEW,EBENEZER PRESY CHURCH,4172 BLOWING SPRINGS RD GREENSBURG KY 42743
KY,county,,SIX,SCOTTSVILLE VOL FIRE STATION 2,83 COOL SPRINGS RD SCOTTSVILLE KY 42164
KY,county,,PIERCE,FORMER PIERCE SCHOOL,4555 HWY 218 GREENSBURG KY 42743
KY,county,,NORTH SUMMERSVILLE,SUMMERSVILLE FIRE DEPARTMENT,6054 HODGENVILLE RD SUMMERSVILLE KY 42782
KY,county,,LIVING HOPE BAPTIST,LIVING HOPE BAPTIST CHURCH,6305 EAGLE WAY HOPKINSVILLE KY 42240
KY,county,,NORTH GREENSBURG,CUMBERLAND PRESBY.CHURCH ANNEX,699 OLD HODGENVILLE RD. GREENSBURG KY 42743
KY,county,,EXIE,EXIE FIRE DEPARTMENT,8629 EDMONTON RD GREENSBURG KY 42743
KY,county,,GUTHRIE #1,GUTHRIE CITY HALL,110 KENDALL ST GUTHRIE KY 42234
KY,county,,TOWN MOUNTAIN,AVAWAM VOLUNTEER FIRE DEPARTMENT,3680 W KY HWY 80 HAZARD KY 41701
KY,county,,ALLENDALE,BLDG CORNER L.SCOTT RD & HWY 61,9015 HODGENVILLE RD SUMMERSVILLE KY 42782
KY,county,,WARNOCK,ANTIOCH CHURCH,10693 ST RT 2 GREENUP KY 41144
KY,county,,PRECINCT 145 30 DISTRICT,NINTH & O BAPT CH,4401 BRECKENRIDGE LN LOUISVILLE KY 40218
KY,county,,FLATWOODS #2,BAPTIST YOUTH MINISTRY CENTER,1206 BLUEGRASS ST FLATWOODS KY 41139
