state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,PRECINCT 129 48 DISTRICT,BROWNSBORO FARM COM CTR,3615 CASCADE RD Louisville KY 40241
KY,county,,PRECINCT 126 43 DISTRICT,BROADWAY BAPTIST CHURCH,4000 BROWNSBORO RD Louisville KY 40207
KY,county,,GLEN DEAN,MACEDONIA BAPTIST CHURCH,11927 HWY 629 Falls Of Rough KY 40119
KY,county,,WHITE OAK RIDGE,FLIPPIN FIRE DEPARTMENT,546 FLIPPIN LAMB RD Tompkinsville KY 42167
KY,county,,CITY #2,LBJ ELEMENTARY SCHOOL,90 LBJ RD Jackson KY 41339
KY,county,,PRECINCT 138 28 DISTRICT,,NO VOTERS Louisville KY 
KY,county,,GLASGOW #4,NATIONAL GUARD ARMORY,410 CALVARY DR Glasgow KY 42141
KY,county,,NEWPORT C,TWO RIVERS,411 ELM ST Newport KY 41071
KY,county,,GERMANTOWN,GERMANTOWN COMM CENTER/FIRE HALL,70 BRIDGEVILLE RD Germantown KY 41044
KY,county,,PRECINCT 150 42 DISTRICT,,NO VOTERS Louisville KY 40206
KY,county,,PRECINCT 130 43 DISTRICT,MOCKINGBIRD VALLEY SOCCER,3000 MELLWOOD AVE Louisville KY 40207
KY,county,,PRECINCT 149 42 DISTRICT,MARY QUEEN OF PEACE,4205 CANE RUN RD Louisville KY 40216
KY,county,,PHELPS,MCCOY ATHLETIC CENTER,11580 PHELPS 632 RD Phelps KY 41553
KY,county,,POND CREEK #1,VOTE BUILDING,JCT OF 421 & 30 Tyner KY 40486
KY,county,,PRECINCT 148 42 DISTRICT,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST Louisville KY 40210
KY,county,,PRECINCT 124 46 DISTRICT,UAW HALL LOCAL 862,3000 FERN VALLEY RD Louisville KY 40219
KY,county,,PRECINCT 146 42 DISTRICT,BATES MEMORIAL BAPTIST CH,620 E LAMPTON ST Louisville KY 40203
KY,county,,LAMONT,MCKENDREE METHODIST CHURCH,2860 MCKENDREE CHURCH RD Kevil KY 42053
KY,county,,PLEASANT GROVE #4N,PLEASANT GROVE ELEMENTARY SCHOOL,6415 HWY 44 E Mt Washington KY 40047
KY,county,,BRANDENBURG WEST,MEADE COUNTY HIGH SCHOOL,938 OLD STATE RD Brandenburg KY 40108
KY,county,,HARDIN,SENIOR CITIZENS BLDG,112 HIGH SCHOOL ST Hardin KY 42048
KY,county,,PRECINCT 144 42 DISTRICT,AMVETS POST #9,1567 S SHELBY ST Louisville KY 40217
KY,county,,PRECINCT L149 41 DISTRICT,CENTRAL HIGH SCHOOL/LOBBY,1130 W CHESTNUT ST Louisville KY 40203
KY,county,,PRECINCT 103 59 DISTRICT,GREEN CASTLE BAPTIST CHURCH,4970 MURPHY LN Louisville KY 40241
KY,county,,MEADS  1,KYOVA MALL,10699 US RT 60 Ashland KY 41102
KY,county,,PRECINCT 129 40 DISTRICT,OUR MOTHER OF SORROWS GYM,770 EASTERN PKWY Louisville KY 40217
KY,county,,NEWPORT J,A D OWENS SCHOOL,1102 YORK ST Newport KY 41071
KY,county,,PRECINCT 143 42 DISTRICT,BARRET TRAD SCHOOL GYM,2561 GRINSTEAD DR Louisville KY 40206
KY,county,,PRECINCT 117 46 DISTRICT,MESSIAH TRINITY CHURCH,8701 SHEPHERDSVILLE RD Louisville KY 40219
KY,county,,SHEPERDSVILLE #2A,BULLITT CENTRAL HIGH SCHOOL,1330 HWY 44 E Shepherdsville KY 40165
KY,county,,HARRISTOWN,LINCOLN ELEMENTARY SCHOOL,410 WALKER ST Franklin KY 42134
KY,county,,WEST LAGRANGE,"LAGRANGE FIRE DEPT, MAIN ST",121 W MAIN ST Lagrange KY 40031
KY,county,,PRECINCT 142 42 DISTRICT,UNITED CRESCENT HILL MIN,150 STATE ST Louisville KY 40206
KY,county,,FAIRWAY,TATES CREEK ELEMENTARY SCHOOL,1113 CENTRE PKWY. Lexington KY 40517
KY,county,,PRECINCT 141 42 DISTRICT,UNITED CRESCENT HILL MIN,150 STATE ST Louisville KY 40206
KY,county,,LEVEL GREEN,JUNCTION MAIDEN BEND,"LAWSON CH.RD,FOOT OF SALLEYGAP Williamsburg KY 40769"
KY,county,,PRECINCT 140 42 DISTRICT,CONCORDIA LUTHERAN CHURCH,1127 EAST BROADWAY Louisville KY 40204
KY,county,,PRECINCT 136 44 DISTRICT,CONWAY MIDDLE SCH CAFETERIA,6300 TERRY RD Louisville KY 40258
KY,county,,PRECINCT 139 42 DISTRICT,850 BUILDING,850 BARRET AVE Louisville KY 40204
KY,county,,HUNTING CREEK,ROUSSEAU ELEMENTARY,13462 HWY 30 E Jackson KY 41339
KY,county,,EAGLE,EAGLE ELEMENTARY SCHOOL,70 EAGLE SCHOOL RD Parkers Lake KY 42634
KY,county,,PRECINCT 137 42 DISTRICT,CRESCENT HILL PRESB CHURCH,142 CRESCENT AVE Louisville KY 40206
KY,county,,LIBERTY,DBL WIDE TRL @ FLOODGATE PKG LOT,4644 REDBIRD RD Williamsburg KY 40769
KY,county,,PRECINCT 133 42 DISTRICT,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST Louisville KY 40210
KY,county,,DEERFIELD,OLEIKA TEMPLE,326 SOUTHLAND DR. Lexington KY 40503
KY,county,,MINERVA,BRACKEN BAPTIST CHURCH-MINERVA,3425 DOVER MINERVA RD Minerva KY 41062
KY,county,,HARDINSBURG #1,HARDINSBURG FIRE DEPARTMENT,107 EAST FIRST ST Hardinsburg KY 40143
KY,county,,PALMETTO,CHRIST CHURCH,3801 HARRODSBURG RD. Lexington KY 40513
KY,county,,PRECINCT 131 42 DISTRICT,AMVETS POST #9,1567 S SHELBY ST Louisville KY 40217
KY,county,,SULPHUR WELL,EAST JESSAMINE HIGH SCHOOL,815 SULPHUR WELL RD Nicholasville KY 40356
KY,county,,COLO # 35,WHITE LILY FIRE STATION,280 WHITE LILY CHURCH RD Somerset KY 42501
KY,county,,CLOVERPORT #1,CLOVERPORT SPORTS CENTER,101 4TH ST Cloverport KY 40144
KY,county,,PRECINCT 130 42 DISTRICT,ST STEPHENS BAPTIST CHURCH,1508 W KENTUCKY ST Louisville KY 40210
KY,county,,SNOW,SNOW VOTING HOUSE,HWY 3156 Albany KY 42602
KY,county,,PRECINCT 129 42 DISTRICT,ST STEPHENS BAPTIST CHURCH,1508 W KENTUCKY ST Louisville KY 40210
KY,county,,PRECINCT 124 42 DISTRICT,ENGINE COMPANY #15,1328 S PRESTON ST Louisville KY 40208
KY,county,,PRECINCT 159 29 DISTRICT,EVANGEL WORLD CONF CTR,6900 BILLTOWN RD Louisville KY 40299
KY,county,,PRECINCT 123 42 DISTRICT,HILLEBRAND HOUSE,1235 S 3RD ST Louisville KY 40203
KY,county,,IRVINGTON #1,IRVINGTON ELEMENTARY SCHOOL,611 W HIGHWAY 60 Irvington KY 40146
KY,county,,PRECINCT 133 43 DISTRICT,KNIGHTS OF COLUMBUS,4417 RIVER RD Louisville KY 40222
KY,county,,BURLINGTON #4,BURLINGTON FIREHOUSE,6050 FIREHOUSE DR Burlington KY 41005
KY,county,,PRECINCT 120 42 DISTRICT,WALNUT STREET BAPTIST CH,1101 S 3RD ST Louisville KY 40203
KY,county,,PRECINCT 110 42 DISTRICT,BRANDEIS ELEMENTARY SCHOOL,2817 W KENTUCKY ST Louisville KY 40211
KY,county,,PRECINCT 114 46 DISTRICT,CENTRAL GOVERNMENT CENTER,7201 OUTER LOOP Louisville KY 40228
KY,county,,PRECINCT 107 42 DISTRICT,BRANDEIS ELEMENTARY SCHOOL,2817 W KENTUCKY ST Louisville KY 40211
KY,county,,GUM TREE,MUDLICK FIRE STATION,6500 OLD GLASGOW RD Tompkinsville KY 42167
KY,county,,WOLFCOAL,WOLFCOAL FIRE STATION,16 HWY 1933 Wolfcoal KY 41339
KY,county,,PRECINCT 119 29 DISTRICT,HIGHVIEW BAPTIST CH/VALLEY,5415 VALLEY STATION RD Louisville KY 40272
KY,county,,GLASGOW #5,LOWER LIBERTY STREET GYM,309 S LIBERTY Glasgow KY 42141
KY,county,,LOST CREEK,MARIE ROBERTS-CANEY ELEMENTARY,115 RED SKIN RUN Lost Creek KY 41348
KY,county,,PRECINCT 105 42 DISTRICT,H TEMPLE SPEARS RET COMM,1515 CYPRESS ST Louisville KY 40210
KY,county,,PRECINCT 124 44 DISTRICT,DIXIE VALLEY CH OF GOD GYM,4703 QUINN DR Louisville KY 40216
KY,county,,PRECINCT 104 42 DISTRICT,MAUPIN ELEMENTARY SCHOOL,1312 CATALPA ST Louisville KY 40211
KY,county,,PRECINCT 143 41 DISTRICT,ENGINE COMPANY #15,1328 S PRESTON ST Louisville KY 40208
KY,county,,PRECINCT 125 48 DISTRICT,HARRODS CRK FIRE STATION #1,8905 U S HIGHWAY 42 Louisville KY 40059
KY,county,,PRECINCT 103 42 DISTRICT,CARTER TRAD ELEMENTARY SCH,3600 BOHNE AVE Louisville KY 40211
KY,county,,NORTH GOSHEN,GOSHEN ELEMENTARY @ HILLCREST,12518 RIDGEMOOR DR Prospect KY 40059
KY,county,,PRECINCT 110 43 DISTRICT,CHRIST TEMPLE APOSTOLIC CH,723 S 45TH ST Louisville KY 40211
KY,county,,GARRETT,FLAHERTY ELEMENTARY SCHOOL/GYM,2615 FLAHERTY RD Ekron KY 40117
KY,county,,GRANGE CITY,GRANGE CITY - WATSON'S BLDG,1148 HILLSBORO RD Hillsboro KY 41049
KY,county,,OAKDALE,OAKDALE CHRISTIAN SCHOOL,5801 BEATTYVILLE RD Jackson KY 41339
KY,county,,PRECINCT 102 42 DISTRICT,SOUTHWICK COMMUNITY CENTER,3621 SOUTHERN AVE Louisville KY 40211
KY,county,,PRECINCT 102 59 DISTRICT,CHANCEY ELEMENTARY SCHOOL,4301 MURPHY LN Louisville KY 40241
KY,county,,ROCKDALE-SUMMITT,KYOVA MALL,10699 US RT 60 Ashland KY 41102
KY,county,,PRECINCT 109 43 DISTRICT,ENGINE COMPANY #22,3228 RIVER PARK DR Louisville KY 40211
KY,county,,NEWPORT I,BAPTIST HOME,120 MAIN ST Newport KY 41071
KY,county,,PRECINCT 108 43 DISTRICT,SHAWNEE ARTS AND CULTURAL,607 S 37TH ST Louisville KY 40211
KY,county,,SMITHTOWN,SMITHTOWN ELEMENTARY SCHOOL,WEST HWY 92-30 SMITHTWN SHL RD Stearns KY 42647
KY,county,,WELLINGTON GARDENS,QUEST COMMUNITY CHURCH,410 SPORTING CT. Lexington KY 40503
KY,county,,PRECINCT 150 41 DISTRICT,MIDWEST CHURCH OF CHRIST,2115 GARLAND AVE Louisville KY 40211
KY,county,,WESTPORT,WESTPORT BAPTIST CHURCH,6415 WASHINGTON ST Westport KY 40077
KY,county,,PRECINCT 107 43 DISTRICT,YOUNG ELEMENTARY SCHOOL,3526 WEST MUHAMMAD ALI BLVD Louisville KY 40212
KY,county,,PRECINCT 124 29 DISTRICT,HIGHVIEW BAPTIST CHURCH,7711 FEGENBUSH LN Louisville KY 40228
KY,county,,PRECINCT 106 43 DISTRICT,SHAWNEE HIGH SCH/EARLY CH,4018 W MARKET ST Louisville KY 40212
KY,county,,OPEN GATES,FIRST ASSEMBLY OF GOD,2780 CLAYS MILL RD. Lexington KY 40503
KY,county,,MONTICELLO,WELLINGTON ELEMENTARY SCHOOL,3280 KEITHSHIRE WAY Lexington KY 40503
KY,county,,SOUTH ALBANY,CLINTON COUNTY COURTHOUSE,212 WASHINGTON ST Albany KY 42602
KY,county,,CHINOE,TATES CREEK CHRISTIAN CHURCH,3150 TATES CREEK RD. Lexington KY 40502
KY,county,,MERRICK,TATES CREEK CHRISTIAN CHURCH,3150 TATES CREEK RD. Lexington KY 40502
KY,county,,SAYRE VILLAGE,SAYRE CHRISTIAN VILLAGE,580 GREENFIELD DR. Lexington KY 40517
KY,county,,MALABU,TATES CREEK CHRISTIAN CHURCH,3150 TATES CREEK RD. Lexington KY 40502
KY,county,,ATKINSON,SOUTH MAGOFFIN ELEMENTARY,JUNCTION OF RT 7 AND 1471 Salyersville KY 41465
KY,county,,ECTON PARK,IMMANUEL BAPTIST CHURCH,3100 TATES CREEK RD. Lexington KY 40502
KY,county,,WATTS MILL,CHRIST UNITED METHODIST CHURCH,716 CAVE MILL RD Bowling Green KY 42104
KY,county,,LEAWOOD,LANSDOWNE ELEMENTARY SCHOOL,336 REDDING RD. Lexington KY 40517
KY,county,,LANSDOWNE,ST. MICHAEL'S EPISCOPAL CHURCH,2025 BELLEFONTE DR. Lexington KY 40503
KY,county,,WOLF CREEK,WEST MCCREARY FIRE DEPT,7547 W HWY 92 Stearns KY 42647
KY,county,,LAKETOWER,HENRY CLAY HIGH SCHOOL,2100 FONTAINE RD. Lexington KY 40502
KY,county,,LAFAYETTE,SCAPA AT BLUEGRASS,400 LAFAYETTE PKWY. Lexington KY 40503
KY,county,,SPARTA,SPARTA CITY HALL,104 MAIN ST Sparta KY 41086
KY,county,,KEITHSHIRE,SOUTH ELKHORN CHRISTIAN CHURCH,4343 HARRODSBURG RD. Lexington KY 40503
KY,county,,HILL-N-DALE,HILL N DALE CHRISTIAN CHURCH,371 HILL N DALE RD. Lexington KY 40503
KY,county,,SOUTHERN SCHOOL EAST,SOUTHERN ELEMENTARY SCHOOL,1200 FAIRFAX WAY Georgetown KY 40324
KY,county,,GREENMEADOWS,JAYCEE PAVILLION-LAMPKIN PARK,940 MORGANTOWN RD Bowling Green KY 42101
KY,county,,GOODRICH,FIRE STATION # 12,399 SOUTHLAND DR. Lexington KY 40503
KY,county,,GLENDOVER,GLENDOVER ELEMENTARY SCHOOL,710 GLENDOVER RD. Lexington KY 40502
KY,county,,OTTER CREEK,MCCREARY CO MIDDLE SCHOOL,180 RAIDER WAY RD Stearns KY 42647
KY,county,,GAINESWAY,TATES CREEK HIGH SCHOOL,1111 CENTRE PKWY. Lexington KY 40517
KY,county,,PRECINCT 139 28 DISTRICT,HIGHVIEW BAPTIST CH/VALLEY,5415 VALLEY STATION RD Louisville KY 40272
KY,county,,BARKLEY,HILL N DALE CHRISTIAN CHURCH,371 HILL N DALE RD. Lexington KY 40503
KY,county,,PRECINCT 156 29 DISTRICT,HIGHVIEW BAPTIST CHURCH,7711 FEGENBUSH LN Louisville KY 40228
KY,county,,CENTERFIELD,CENTERFIELD ELEMENTARY SCHOOL,4512 CENTERFIELD DR Crestwood KY 40014
KY,county,,WILDWOOD,SOUTHERN ELEMENTARY SCHOOL,340 WILSON DOWNING RD. Lexington KY 40517
KY,county,,THREE FORKS,THREE FORKS FIRE STATION - SG #2,6906 GOTTS HYDRO RD Smiths Grove KY 42171
KY,county,,BROOKHAVEN,ST. MICHAEL'S EPISCOPAL CHURCH,2025 BELLEFONTE DR. Lexington KY 40503
KY,county,,PRECINCT 133 29 DISTRICT,HIGHVIEW FIRE STATION #1,7308 FEGENBUSH LN Louisville KY 40228
KY,county,,RUMSEY,CALHOUN ELEM SCHOOL LIBRARY,755 MAIN ST Calhoun KY 42327
KY,county,,BRIGADOON,SOUTHERN ACRES CHRISTIAN CHURCH,301 HARVARD DR. Lexington KY 40517
KY,county,,HARMONY,NORTH OLDHAM HIGH SCHOOL,1815 S HWY 1793 Goshen KY 40026
KY,county,,PRECINCT 125 29 DISTRICT,MEDORA ELEM SCH GYM,11801 DEERING RD Louisville KY 40272
KY,county,,PRECINCT 163 29 DISTRICT,BEULAH PRESBYTERIAN CH GYM,6704 BARDSTOWN RD Louisville KY 40291
KY,county,,PRECINCT B174 29 DISTRICT,FISHERVILLE BAPTIST CH GYM,14910 TAYLORSVILLE RD Louisvillee KY 40023
KY,county,,PRECINCT 162 29 DISTRICT,SPRINGS OF GLENMARY CLBHOUSE,10420 CLYDE MOORE BLVD Louisville KY 40291
KY,county,,T C CHERRY SCHOOL,T C CHERRY ELEMENTARY SCHOOL,1001 LIBERTY AVE Bowling Green KY 42104
KY,county,,SOUTH EAST SHELBY,CLEAR CREEK ELEMENTARY SCHOOL,279 CHAPPELL HILL RD Shelbyville KY 40065
KY,county,,CLEMENS HTS.,SOUTH ELKHORN CHRISTIAN CHURCH,4343 HARRODSBURG RD. Lexington KY 40513
KY,county,,WESTHAMPTON,NO VOTERS IN PRECINCT, N KY 
KY,county,,SHADY GROVE #12,FIRE DEPT BUILDING,35 PROVIDENCE RD Marion KY 42064
KY,county,,LIBERTY HEIGHTS,TRINITY BAPTIST CHURCH,1675 STRADER DR. Lexington KY 40505
KY,county,,WINDING OAK,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD. Lexington KY 40511
KY,county,,SHORT CREEK BAPTIST CH.,PENDLETON MEMORIAL HIGH SCHOOL,2525 HWY 27 N Falmouth KY 41040
KY,county,,PRECINCT 164 29 DISTRICT,EASTWOOD FIRE STATION,16010 SHELBYVILLE RD Louisville KY 40245
KY,county,,PRECINCT 173 29 DISTRICT,HERITAGE CREEK CITY HALL,8700 JUSTICE WAY Louisville KY 40229
KY,county,,PRECINCT 131 29 DISTRICT,BLUE LICK ELEMENTARY SCHOOL,9801 BLUE LICK RD Louisville KY 40229
KY,county,,PRECINCT 165 29 DISTRICT,FISHERVILLE BAPTIST CH GYM,14910 TAYLORSVILLE RD Louisvillee KY 40023
KY,county,,HILLVIEW,FOREST PARK BAPTIST CHURCH,520 OLD MORGANTOWN RD Bowling Green KY 42101
KY,county,,PRECINCT 121 28 DISTRICT,WATSON LANE ELEM SCHOOL,7201 WATSON LN Louisville KY 40272
KY,county,,PRECINCT 143 29 DISTRICT,FAIRDALE FIRE STATION #1,10015 MITCHELL HILL RD Fairdale KY 40118
KY,county,,PRECINCT 130 46 DISTRICT,FERN CREEK COMMUNITY CTR,6104 BARDSTOWN RD Louisville KY 40291
KY,county,,PRESCOTT,HIGHLANDS PARK SHELTER,1991 MARK AVE Lexington KY 40511
KY,county,,MAJESTIC VIEW,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD. Lexington KY 40511
KY,county,,PRECINCT 161 29 DISTRICT,EVANGEL WORLD CONF CTR,6900 BILLTOWN RD Louisville KY 40299
KY,county,,HEMINGWAY,PAUL LAURENCE DUNBAR HIGH SCHOOL,1600 MAN O WAR BLVD. Lexington KY 40513
KY,county,,BAYSWATER,STONEWALL ELEMENTARY SCHOOL,3215 CORNWALL DR. Lexington KY 40503
KY,county,,CARDINAL RUN,ROSA PARKS ELEMENTARY SCHOOL,1251 BEAUMONT CENTRE LN. Lexington KY 40513
KY,county,,MCNEIL,W R MCNEILL SCHOOL,1800 CREASON ST Bowling Green KY 42101
KY,county,,NORTHERN,NORTHERN ELEMENTARY SCHOOL,340 ROOKWOOD PKWY. Lexington KY 40505
KY,county,,HOPEWELL PARK,BLUEGRASS COMM & TECH COLLEGE,164 OPPORTUNITY WAY Lexington KY 40511
KY,county,,PRECINCT 119 48 DISTRICT,KAMMERER MIDDLE SCHOOL,7315 WESBORO RD Louisville KY 40222
KY,county,,MEADOW LANE,GRACE BAPTIST CHURCH,811 BRYAN AVE. Lexington KY 40505
KY,county,,GREENWAY,MASTERSON STATION CLUBHOUSE,328 MASTERSON STATION DR. Lexington KY 40511
KY,county,,RED CLOVER,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD. Lexington KY 40511
KY,county,,PRECINCT 167 29 DISTRICT,,NO VOTERS Louisville KY 
KY,county,,WESTMORLAND,SOUTH ELKHORN BAPTIST CHURCH,4867 VERSAILLES RD. Lexington KY 40510
KY,county,,CUMBERLAND TRACE,CUMBERLAND TRC ELEMENTARY SCHOOL,830 CUMBERLAND TRACE RD Bowling Green KY 42103
KY,county,,DUNBAR,PAUL LAURENCE DUNBAR HIGH SCHOOL,1600 MAN O WAR BLVD. Lexington KY 40513
KY,county,,LOVELACEVILLE,LOVELACEVILLE FIRE DEPT BLDG,231 N BROADWAY Lovelaceville KY 42060
KY,county,,PRECINCT 118 48 DISTRICT,NORTON ELEMENTARY SCHOOL,8101 BROWNSBORO RD Louisville KY 40241
KY,county,,PRECINCT 140 43 DISTRICT,OAK & ACORN CTR/ELDERSERVE,631 S.28TH ST Louisville KY 40211
KY,county,,BLUE ACRES,PARKWAY BAPTIST CHURCH,1915 N. BROADWAY Lexington KY 40505
KY,county,,WEST SHELBY,FAIRGROUNDS,1513 MIDLAND TRL Shelbyville KY 40065
KY,county,,FIRE DEPT.,LIBRARY,201 E MAIN ST Lebanon KY 40033
KY,county,,POMEROYTON,BOTTS SCHOOL,HWY 460 Denniston KY 40316
KY,county,,TOWERS,CATHOLIC NEWMAN CENTER,320 ROSE LN. Lexington KY 40508
KY,county,,FERNDALE,BLUEGRASS COMM & TECH COLLEGE,164 OPPORTUNITY WAY Lexington KY 40511
KY,county,,OLD NORTH,TAYLOR CO ELEMENTARY SCHOOL,1100 OLD LEBANON RD Campbellsville KY 42718
KY,county,,LAWRENCE,FIRE STATION # 6,501 S. LIMESTONE Lexington KY 40508
KY,county,,PRECINCT 118 28 DISTRICT,VALLEY HIGH SCH CAFETERIA,10200 DIXIE HWY Louisville KY 40272
KY,county,,HOGTOWN,PATRIARCHS YOUTH CENTER,8100 HOGTOWN HILL Morehead KY 40351
KY,county,,PRECINCT 171 29 DISTRICT,JEFFERSONTOWN COMMUNITY CTR,10617 TAYLORSVILLE RD Louisville KY 40299
KY,county,,PRECINCT 134 40 DISTRICT,OUR MOTHER OF SORROWS GYM,770 EASTERN PKWY Louisville KY 40217
KY,county,,PRECINCT 166 29 DISTRICT,FERN CREEK COMMUNITY CTR,6104 BARDSTOWN RD Louisville KY 40291
KY,county,,LIVERMORE #2,LIVERMORE CITY BLDG,105 W 3RD ST Livermore KY 42352
KY,county,,SILVER CREEK,MASTERSON STATION CLUBHOUSE,328 MASTERSON STATION DR. Lexington KY 40511
KY,county,,ASHBROOKE,FIREBROOK CLUB,4740 FIREBROOK BLVD. Lexington KY 40513
KY,county,,WHITEBERRY,FIRST BAPTIST CHURCH BRACKTOWN,3016 BRACKTOWN RD. Lexington KY 40511
KY,county,,HEADLEY GREEN,SOUTHSIDE TECHNICAL CENTER,1800 HARRODSBURG RD. Lexington KY 40504
KY,county,,BEAUMONT CENTRE,ROSA PARKS ELEMENTARY SCHOOL,1251 BEAUMONT CENTRE LN. Lexington KY 40513
KY,county,,BLUE LEVEL,FIRE STATION - BROWNING #2,333 KITCHENS S RD Bowling Green KY 42101
KY,county,,WINSLOW-IRONVILLE,KYOVA MALL,10699 US RT 60 Ashland KY 41102
KY,county,,VALLEY FARM,WINBURN MIDDLE SCHOOL,1060 WINBURN DR. Lexington KY 40511
KY,county,,PRECINCT 118 40 DISTRICT,AMERICAN VILLAGE,3700 W WHEATMORE DR Louisville KY 40215
KY,county,,PRECINCT 123 28 DISTRICT,DOSS HIGH SCHOOL GYM,7601 ST ANDREWS CHURCH RD Louisville KY 40214
KY,county,,CALHOUN #2,CALHOUN ELEM SCHOOL CAFETERIA,755 MAIN ST Calhoun KY 42327
KY,county,,PRECINCT 113 28 DISTRICT,WILKERSON TRAD SCH GYM,5601 JOHNSONTOWN RD Louisville KY 40272
KY,county,,WEIR,CHERRY GROVE CHURCH OF CHRIST,5949 ST RT 171 Greenville KY 42345
KY,county,,FLOYD WILLS GARAGE,PENDLETON MEMEORIAL HIGH SCHOOL,2525 HWY 27 N Falmouth KY 41040
KY,county,,PRECINCT 172 29 DISTRICT,JEFFERSONTOWN COMMUNITY CTR,10617 TAYLORSVILLE RD Louisville KY 40299
KY,county,,VALLEY BROOK,LEESTOWN MIDDLE SCHOOL,2010 LEESTOWN RD. Lexington KY 40511
KY,county,,PRECINCT 111 28 DISTRICT,PRP HIGH SCHOOL/SMALL GYM,5901 GREENWOOD RD Louisville KY 40258
KY,county,,CITY SCHOOL,WILLIAMSBURG CITY SCHOOL,1000 MAIN ST Williamsburg KY 40769
KY,county,,HORSE PARK,HIGHLANDS BAPTIST CHURCH,2032 PARALLEL RD. Lexington KY 40511
KY,county,,HYDRO,THREE FORKS FIRE STATION - SG #2,6906 GOTTS HYDRO RD Smiths Grove KY 42171
KY,county,,PRECINCT 160 29 DISTRICT,HIGHVIEW BAPTIST CHURCH,7711 FEGENBUSH LN Louisville KY 40228
KY,county,,PRECINCT 149 29 DISTRICT,SUMMIT HGHTS UNITED METH CH,7400 OUTER LP Louisville KY 40228
KY,county,,FORDS FERRY # 5,CRITTENDEN CO GUN CLUB,2264 SR 91 N Marion KY 42064
KY,county,,PRECINCT 168 29 DISTRICT,FERN CREEK BAPTIST CH,5920 BARDSTOWN RD Louisville KY 40291
KY,county,,BEECHMONT,MUHLENBERG S ELEMENTARY SCHOOL,2005 US HWY 431 S Browder KY 42326
KY,county,,STALLION RUN,FIRST BAPTIST CHURCH BRACKTOWN,3016 BRACKTOWN RD. Lexington KY 40511
KY,county,,CENTRAL,WESTSIDE SCHOOL MULTI-PURPOSE RM,1585 KY HWY 356 Cynthiana KY 41031
KY,county,,WALDEN GROVE,SOUTHERN ELEMENTARY SCHOOL,340 WILSON DOWNING RD. Lexington KY 40517
KY,county,,WEST BASKETT,ELKS LODGE,6516 US HWY 60 E Henderson KY 42420
KY,county,,MT VICTOR,BRIARWOOD ELEMENTARY SCHOOL,265 LOVERS LN Bowling Green KY 42103
KY,county,,GRANTWOOD,CHAPEL HILL METHODIST CHURCH,2601 US HWY 60 E Henderson KY 42420
KY,county,,REED-BEALS,REED FIRE DEPARTMENT,16104 US HWY 60 E Reed KY 42451
KY,county,,SNOW-SEVENTY SIX,76 VOTING HOUSE,RT 4 HWY 734 Albany KY 42602
KY,county,,WURTLAND #2,WURTLAND FIRE STATION,1220 WURTLAND AVE Wurtland KY 41144
KY,county,,LIMEVILLE,ROTC BUILDING,138 MUSKETEER DR Greenup KY 41144
KY,county,,PRECINCT 126 28 DISTRICT,JEFFERSON COMMUNITY COLLEGE,1000 VALLEY COLLEGE DR Louisville KY 40272
KY,county,,GREENUP #3,GREENUP CHRISTIAN LIFE CENTER,711 MAIN ST Greenup KY 41144
KY,county,,NORTH NIAGARA,NIAGARA ELEMENTARY SCHOOL,HWY 136 E=VOTE IN LIBRARY Henderson KY 42420
KY,county,,GRANGERTOWN,GRANGERTOWN BAPTIST CHURCH,STURGIS Sturgis KY 42459
KY,county,,CENTRAL,WARREN CENTRAL HIGH SCHOOL,559 MORGANTOWN RD Bowling Green KY 42101
KY,county,,PANTHER,TRACE CR BAPTIST NEW LIFE CENTER,3577 ST RT 131 Mayfield KY 42066
KY,county,,SHORT CREEK,METHODIST CHURCH BASEMENT,10700 OWENSBORO RD Falls Of Rough KY 40119
KY,county,,FAIRFAX,COURTHOUSE BASEMENT,34 S MAIN ST Winchester KY 40391
KY,county,,FLATWOODS #6,FLATWOODS NAZARENE CHURCH,2310 BELLEFONTE RD Flatwoods KY 41139
KY,county,,LIBRARY,LIBRARY,201 E MAIN ST Lebanon KY 40033
KY,county,,E3,BLOOMFIELD MIDDLE SCHOOL,96 ARNOLD LN Bloomfield KY 40008
KY,county,,RUSSELL #1,RUSSELL CITY BUILDING,410 FERRY ST Russell KY 41169
KY,county,,PRECINCT 153 29 DISTRICT,JEFFERSONTOWN COMMUNITY CTR,10617 TAYLORSVILLE RD Louisville KY 40299
KY,county,,MCKEE #1,COURTHOUSE,MAIN ST Mckee KY 40447
KY,county,,FULLERTON #1,FIRST CHURCH OF GOD YOUTH CENTER,MAIN ST South Shore KY 41175
KY,county,,FOLSOMDALE,LIBERTY BAPTIST CH FELLOWSHIP,7581 ST RT 1241 Hickory KY 42051
KY,county,,BG JR HIGH,BG JR HIGH SCHOOL,900 CAMPBELL LN Bowling Green KY 42104
KY,county,,WARD 3 PRECINCT 1,MAYFIELD MIDDLE SCHOOL,112 W COLLEGE ST Mayfield KY 42066
