state,jurisdiction_type,county_name,municipality,precinct_id,name,address
WV,county,Cabell,BARBOURSVILLE,42,#42  BARBOURSVILLE COMMUNITY BLDG,"721 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,43,#43  BARBOURSVILLE MIDDLE SCHOOL  (CAFETERIA),"1400 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,44,#44  BARBOURSVILLE ELEMENTARY SCHOOL  (GYMNASIUM),"718 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,45,#45  BARBOURSVILLE ELEMENTARY SCHOOL  (GYMNASIUM),"718 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,46,#46  BARBOURSVILLE MIDDLE SCHOOL  (CAFETERIA),"1400 CENTRAL AVENUE, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,47,#47  DAVIS CREEK SCHOOL  (GYMNASIUM),"6330 DAVIS CREEK ROAD, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,48,#48  DAVIS CREEK SCHOOL  (GYMNASIUM),"6330 DAVIS CREEK ROAD, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,49,#49  MARTHA SCHOOL  (GYMNASIUM),"3065 MARTHA ROAD, BARBOURSVILLE, WV 25504"
WV,county,Cabell,BARBOURSVILLE,51,#51  MARTHA SCHOOL  (GYMNASIUM),"3065 MARTHA ROAD, BARBOURSVILLE, WV 25504"
WV,county,Cabell,ONA,52,#52  NICHOLS SCHOOL  (GYMNASIUM),"3505 ERWIN ROAD, ONA, WV 25545"
WV,county,Cabell,ONA,53,#53  NICHOLS SCHOOL  (ROOM 9 - ART ROOM),"3505 ERWIN ROAD, ONA, WV 25545"
WV,county,Cabell,HUNTINGTON,54,#54  YMCA KENNEDY CENTER,"5800 OHIO RIVER ROAD, HUNTINGTON, WV 25702"
WV,county,Cabell,LESAGE,55,#55  COX LANDING SCHOOL  (ROOM 218),"6358 COX'S LANDING LANE, LESAGE, WV 25537"
WV,county,Cabell,LESAGE,56,#56  GREENBOTTOM COMM CENTER,"7830 OHIO RIVER ROAD, LESAGE, WV 25537"
WV,county,Cabell,,57,#57  PLEASANT VIEW FELLOWSHIP HALL,"BARKER RIDGE ROAD, WV"
WV,county,Cabell,ONA,58,#58  CABELL MIDLAND HIGH SCHOOL  (MAIN GYM),"2300 RT 60, ONA, WV 25545"
WV,county,Cabell,ONA,59,#59 CABELL MIDLAND HIGH SCHOOL,"2300 ROUTE 60, ONA, WV 25545"
WV,county,Cabell,Milton,61,#61 MILTON MIDDLE SCHOOL,"1 Panther Trail, Milton, WV 25541"
WV,county,Cabell,CULLODEN,62,#62  CULLODEN ELEM SCHOOL,"2100 US HIGHWAY 60, CULLODEN, WV 25510"
WV,county,Cabell,MILTON,63,#63  MILTON BAPTIST CHURCH,"1123 CHURCH ST, MILTON, WV 25541"
WV,county,Cabell,MILTON,64,#64  MILTON BAPTIST CHURCH,"1123 CHURCH ST, MILTON, WV 25541"
WV,county,Cabell,MILTON,65,#65  MILTON MIDDLE SCHOOL,"1 Panther Trl, MILTON, WV 25541"
WV,county,Cabell,CULLODEN,66,#66  CULLODEN ELEM SCHOOL,"2100 US Highway 60, CULLODEN, WV 25510"
WV,county,Cabell,CULLODEN,67,#67  CULLODEN ELEMENTARY  (GYMNASIUM),"2100 RT 60, CULLODEN, WV"
WV,county,Cabell,HUNTINGTON,342,#34-02  ALTIZER ELEMENTARY SCHOOL  (GYMNASIUM),"250 3RD STREET, HUNTINGTON, WV 25702"
WV,county,Cabell,HUNTINGTON,11a,#11-A  FIRST PRES CHURCH,"1015 5TH AVE, HUNTINGTON, WV 25701"
WV,county,Cabell,HUNTINGTON,11b,#11-B  FIRST PRES CHURCH,"1015 5TH AVE, HUNTINGTON, WV 25701"
WV,county,Cabell,HUNTINGTON,1a,#01  CENTRAL CITY SCHOOL  (MULTIPURPOSE ROOM),"2100 WASHINGTON AVENUE, HUNTINGTON, WV 25704"
WV,county,Cabell,SALT ROCK,50a,#50-A  SALT ROCK SCHOOL  (GYMNASIUM),"5570 MADISON CREEK ROAD, SALT ROCK, WV 25510"
WV,county,Cabell,SALT ROCK,50b,#50-B  SALT ROCK SCHOOL  (GYMNASIUM),"5570 MADISON CREEK ROAD, SALT ROCK, WV 25510"
WV,county,Cabell,ONA,59a,#59-A  CABELL MIDLAND HIGH SCHOOL (MAIN GYM),"2300 ROUTE 60, ONA, WV 25545"
WV,county,Cabell,ONA,59b,#59-B  CABELL MIDLAND HIGH SCHOOL (MAIN GYM),"2300 ROUTE 60, ONA, WV 25545"
WV,county,Cabell,ONA,60a,#60-A  CABELL MIDLAND HIGH SCHOOL  (AUXILIARY GYM),"2300 RT 60, ONA, WV 25545"
WV,county,Cabell,ONA,60b,#60-B  CABELL MIDLAND HIGH SCHOOL  (AUXILIARY GYM),"2300 RT 60, ONA, WV 25545"
WV,county,Cabell,HUNTINGTON,6w,#6w WOODLANDS RET COMM (HAMPTON ROOM),"1 BRADLEY FOSTER DRIVE, HUNTINGTON, WV 25701"
WV,county,Cabell,HUNTINGTON,7a,#07-A SOUTHSIDE ELEM SCHOOL,"930 2nd St, HUNTINGTON, WV 25701"
WV,county,Cabell,HUNTINGTON,7b,#07-B SOUTHSIDE ELEM SCHOOL,"930 2nd St, HUNTINGTON, WV 25701"
WV,county,Calhoun,,1,BROOKSVILLE BAPTIST CHURCH,
WV,county,Calhoun,GRANTSVILLE,4,COURTHOUSE,"363 MAIN STREET, GRANTSVILLE, WV 26147"
WV,county,Calhoun,GRANTSVILLE,5,PLEASANT HILL SCHOOL,"3254 N. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,Calhoun,GRNTSVILLE,6,SENIOR CITIZENS BUILDING,"105 MARKET STREET, GRNTSVILLE, WV 26147"
WV,county,Calhoun,GRANTSVILLE,7,GRANTSVILLE VFD,"341 S. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,Calhoun,GRANTSVILLE,8,PLEASANT HILL SCHOOL,"3254 N. CALHOUN HWY, GRANTSVILLE, WV 26147"
WV,county,Calhoun,ARNOLDSBURG,10,ARNOLDSBURG SCHOOL,"90 SPRING RUN RD, ARNOLDSBURG, WV 25234"
WV,county,Calhoun,MOUNT ZION,11,CALHOUN MIDDLE HIGH SCHOOL,"50 UNDERWOOD CIRCLE, MOUNT ZION, WV 26151"
WV,county,Calhoun,CHLOE,15,UPPER WEST FORK PARK (ORMA),"88 RED ROOF LN, CHLOE, WV 25235"
WV,county,Calhoun,CHLOE,19,UPPER WEST FORK PARK (MINNORA),"88 RED ROOF LN, CHLOE, WV 25235"
WV,county,Clay,HARRISON,1,NORMAN JOHNSON GARAGE,"5086 WIDEN RIDGE ROAD, HARRISON, WV 25063"
WV,county,Clay,WIDEN,4,WIDEN COMMUNITY CENTER,"543 KANAWHA STREET, WIDEN, WV 25211"
WV,county,Clay,CLAY,12,CLAY ELEMENTARY GYM,"144 HIGH STREET, CLAY, WV 25043"
WV,county,Clay,WALLBACK,15,VALLEY FORK SCHOOL,"4208 WALLBACK ROAD, WALLBACK, WV 25285"
WV,county,Clay,CLAY,17,CLAY MIDDLE SCHOOL,"72 MUSTANG DRIVE, CLAY, WV 25043"
WV,county,Clay,ivYDALE,24,BIG OTTER COMM. CENTER,"3433 big otter highway, ivYDALE, WV 25113"
WV,county,Clay,IVYDALE,25,LIGHTHOUSE BAPTIST YOUTH CENTER,"151 SCHOOL STREET, IVYDALE, WV 25113"
WV,county,Clay,LIZEMORES,29,LIZEMORE GYM,"72 LIZEMORE LIONS ROAD, LIZEMORES, WV 25125"
WV,county,Clay,CLAY,33,HIGH SCHOOL CAFETERIA,"1 PANTHER DRIVE, CLAY, WV 25043"
WV,county,Clay,BOMONT,36,H.E. WHITE SCHOOL,"501 BOMONT ROAD, BOMONT, WV 25030"
WV,county,Clay,PROCIOUS,37,HORNER'S FORK FELLOWSHIP HALL,"5815 PROCIOUS MAYSEL RD, PROCIOUS, WV 25164"
WV,county,Doddridge,GREENWOOD,2,GREENWOOD FIRE DEPARTMENT,"RT 1, GREENWOOD, WV 26456"
WV,county,Doddridge,TROY,4,SMITH COMMUNITY BUILDING,"RT 1, TROY, WV"
WV,county,Doddridge,WEST UNION,6,EVERGREEN UNITED METHODIST CHURCH,"RT 2, WEST UNION, WV 26456"
WV,county,Doddridge,WEST UNION,9,BUCKEYE COMMUNITY BLDG.,"RT 2, WEST UNION, WV 26456"
WV,county,Doddridge,SALEM,10,BIG ISAAC U.M. CHURCH,"RT 3, SALEM, WV 26426"
WV,county,Doddridge,CENTER POINT,13,MCCLELLAN FIRE DEPARTMENT,"RT 23, CENTER POINT, WV 26339"
WV,county,Doddridge,SALEM,14,CASCARA U.M. CHURCH,"RT 2, SALEM, WV 26426"
WV,county,Doddridge,NEW MILTON,17,BANCS FIRE DEPT.,"NEW MILTON ROAD, NEW MILTON, WV 26411"
WV,county,Doddridge,WEST UNION,18,OXFORD GRANGE HALL,"RT 1, WEST UNION, WV 26456"
WV,county,Doddridge,WEST UNION,20,DODDRIDGE COUNTY LIONS CLUB BUILDING,"COURT ST, WEST UNION, WV 26456"
WV,county,Doddridge,,22,SMITHBURG UNITED METH. CHURCH,
WV,county,Doddridge,,24,WEST UNION GRADE SCHOOL,
WV,county,Fayette,OAK HILL,1,ROSEDALE ELEMENTARY SCHOOL,"SUMMERLEE RD, OAK HILL, WV"
WV,county,Fayette,FAYETTEVILLE,4,GATEWOOD ELEMENTARY SCHOOL,"GATEWOOD RD, FAYETTEVILLE, WV 25840"
WV,county,Fayette,,5,SCARBRO ELEMENTARY SCHOOL,
WV,county,Fayette,,8,O.H. CHURCH OF THE NAZARENE ANNEX,
WV,county,Fayette,,9,COLLINS MIDDLE SCHOOL,
WV,county,Fayette,,10,ST. PETER AND PAUL CATHOLIC CENTER,
WV,county,Fayette,OAK HILL,11,LEWIS COMMUNITY CENTER,"CENTRAL AVE, OAK HILL, WV 25901"
WV,county,Fayette,,12,LEWIS FOUNDATION COMMUNITY BUILDING,
WV,county,Fayette,,13,COLLINS MIDDLE SCHOOL,
WV,county,Fayette,,15,O.H. CHURCH OF THE NAZARENE ANNEX,
WV,county,Fayette,PAX,17,PAX CITY HALL,"LONG BRANCH RD, PAX, WV"
WV,county,Fayette,,18,MIDWAY MOTEL,
WV,county,Fayette,,19,NATIONAL PARK SERVICE,
WV,county,Fayette,MOUNT HOPE,23,MOUNT HOPE FIRE DEPARTMENT,"MAIN ST, MOUNT HOPE, WV"
WV,county,Fayette,,24,MOUNT HOPE ELEMENTARY SCHOOL,
WV,county,Fayette,,26,LOCAL UNION HALL,
WV,county,Fayette,SMITHERS,28,SMITHERS CITY HALL,"KANAWHA AVE, SMITHERS, WV"
WV,county,Fayette,FALLS VIEW,29,FALLS VIEW COMMUNITY CENTER,"MIDLAND TRAIL, FALLS VIEW, WV 25002"
WV,county,Fayette,,31,GAULEY RIVER FIRE DEPARTMENT,
WV,county,Fayette,,32,DIXIE ELEMENTARY SCHOOL,
WV,county,Fayette,BOOMER,37,BOOMER FIRE DEPARTMENT,"BOOMER BRANCH RD, BOOMER, WV 25031"
WV,county,Fayette,GAULEY BRIDGE,38,GAULEY BRIDGE ELEMENTARY,"519 WALNUT AND JACKSON ST, GAULEY BRIDGE, WV 25085"
WV,county,Fayette,,41,PAGE ELEMENTARY SCHOOL,
WV,county,Fayette,,42,LOOP CREEK FIRE DEPARTMENT,
WV,county,Fayette,,45,ARMSTRONG CREEK VOLUNTEER FIRE DEPT.,
WV,county,Fayette,,46,KIMBERLY ELEMENTARY SCHOOL,
WV,county,Fayette,MONTGOMERY,47,MONTGOMERY CITY HALL,"FIFTH AVE, MONTGOMERY, WV"
WV,county,Fayette,FAYETTEVILLE,51,OLD BECKWITH ELEM (EVANGEL FELLOWSHIP OUTREACH),"RT 16, FAYETTEVILLE, WV"
WV,county,Fayette,,52,MEMORIAL BUILDING,
WV,county,Fayette,,55,FAYETTEVILLE MIDDLE SCHOOL,
WV,county,Fayette,,56,MEMORIAL BUILDING,
WV,county,Fayette,,58,MIDLAND TRAIL HIGH SCHOOL,
WV,county,Fayette,ANSTED,59,ANSTED MIDDLE SCHOOL,"RT 60, ANSTED, WV"
WV,county,Fayette,ANSTED,60,ANSTED ELEMENTARY SCHOOL,"OLD RT 60, ANSTED, WV"
WV,county,Fayette,,65,PENNINGTON BUILDING,
WV,county,Fayette,,67,NUTTALL COMMUNITY BUILDING,
WV,county,Fayette,,68,MEADOW BRIDGE HIGH SCHOOL,
WV,county,Fayette,DANESE,72,DANESE COMMUNITY CTR,"1493 STANAFORD RD, DANESE, WV 25831"
WV,county,Fayette,CORLISS,74,CORLISS COMMUNITY CTR,"CORLISS, CORLISS, WV 25962"
WV,county,Gilmer,NORMANTOWN,1,NORMANTOWN   SCHOOL            CAFETERIA BASEMENT,"10223 US HWY 33W, NORMANTOWN, WV 25267"
WV,county,Gilmer,CEDARVILLE,5,CEDARVILLE VOLUNTEER FIRE DEPARTMENT,"49 LOWER LEVEL RUN, CEDARVILLE, WV 26611"
WV,county,Gilmer,ROSEDALE,6,ROSEDALE ALLIANCE CHURCH BUILDING,"11751 ROSEDALE RD, ROSEDALE, WV 26636"
WV,county,Gilmer,GLENVILLE,12,KANAWHA DRIVE COMMUNITY BUILDING,"3611 WV HWY 5W, GLENVILLE, WV 26351"
WV,county,Gilmer,TANNER,13,TANNER COMMUNITY BUILDING,"209 TANNER SCHOOL ROAD, TANNER, WV 26137"
WV,county,Gilmer,SAND FORK,14,SAND FORK ELEMENTARY-GYMNASIUM,"65 SCHOOL DRIVE, SAND FORK, WV 26430"
WV,county,Gilmer,GLENVILLE,15,GLENVILLE ELEMENTARY SCHOOL-MUSIC ROOM,"454 VANHORN DRIVE, GLENVILLE, WV 26351"
WV,county,Gilmer,GLENVILLE,16,GILMER COUNTY HIGH SCHOOL COMMONS AREA,"300 PINE STREET, GLENVILLE, WV 26351"
WV,county,Gilmer,SAND FORK,17,SAND FORK   ELEMENTARY   SCHOOL CAFETERIA,"65 SCHOOL DRIVE, SAND FORK, WV 26430"
WV,county,Gilmer,GLENVILLE,18,XTO YARD OFFICE BLD,"8166 WV HWY 5E, GLENVILLE, WV 26351"
WV,county,Gilmer,GLENVILLE,20,GILMER COUNTY HIGH SCHOOL GYMNASIUM,"300 PINE STREET, GLENVILLE, WV 26351"
WV,county,Gilmer,GLENVILLE,24,GLENVILLE    ELEMENTARY            SCHOOL CAFETERIA,"454 VANHORN DRIVE, GLENVILLE, WV 26351"
WV,county,Gilmer,TROY,27,TROY   ELEMENTARY   SCHOOL          MAIN BUILDING BASEMENT,"TROY ELEMENTARY, TROY, WV 26443"
WV,county,Gilmer,COXS MILLS,31,COX'S MILLS COMMUNITY        BUILDING,"7797 WV HWY 47W, COXS MILLS, WV 26342"
WV,county,Grant,PETERSBURG,1,PETERSBURG SENIOR CENTER,"111 VIRGINIA AVENUE, PETERSBURG, WV 26847"
WV,county,Grant,PETERSBURG,2,NEW COURTHOUSE,"5 HIGHLAND AVE, PETERSBURG, WV 26847"
WV,county,Grant,PETERSBURG,3,SOUTH SIDE DEPOT,"126 S. MAIN ST, PETERSBURG, WV 26847"
WV,county,Grant,PETERSBURG,4,DORCAS GRADE SCHOOL,"4055 S MILL CREEK RD, PETERSBURG, WV 26847"
WV,county,Grant,PETERSBUG,5,LANDES RURITAN BUILDING,"5337 FRANKLIN PIKE, PETERSBUG, WV 26847"
WV,county,Grant,PETERSBURG,6,HEALTH DEPARTMENT,"N FORK HWY, PETERSBURG, WV 26847"
WV,county,Grant,CABINS,7,CORNER'S CHURCH BUILDING,"115 CORNER RD, CABINS, WV 26855"
WV,county,Grant,MAYSVILLE,8,STREBY SCHOOL HOUSE,"33 STREBY SCHOOLHOUSE RD, MAYSVILLE, WV 26833"
WV,county,Grant,MT. STORM,9,UNION HIGH SCHOOL,"84 TIGER DR, MT. STORM, WV 26739"
WV,county,Grant,BAYARD,10,BAYARD FIRE HALL,"100 POTOMAC AVE, BAYARD, WV 26707"
WV,county,Grant,MAYSVILLE,11,MAYSVILLE SCHOOL - SOUTH,"21 ELEMENTARY SCHOOL DR, MAYSVILLE, WV 26833"
WV,county,Grant,PETERSBURG,12,MT CARMEL BUILDING,"2354 PATTERSON CREEK RD, PETERSBURG, WV 26847"
WV,county,Grant,LAHMANSVILLE,13,FORMAN SCHOOL,"6973 PATTERSON CREEK RD, LAHMANSVILLE, WV 26731"
WV,county,Grant,,14,SCHERR,
WV,county,Grant,MT. STORM,15,MT STORM FIRE HALL,"16521 GEORGE WASHINGTON HWY, MT. STORM, WV 26739"
WV,county,Grant,MAYSVILLE,11A,MAYSVILLE SCHOOL - NORTH,"21 ELEMENTARY SCHOOL DR, MAYSVILLE, WV 26833"
WV,county,Greenbrier,,1,ANTHONYS CRK FIRE HOUSE,"RT 92 ALVON, WV"
WV,county,Greenbrier,,7,ASBURY COMMUNINTY BLD,"RT, WV"
WV,county,Greenbrier,ALDERSON,8,ALDERSON COMMUNITY BUILDING,"VIRGINIA ST, ALDERSON, WV"
WV,county,Greenbrier,,14,RENICK/RENICK FIRE HOUSE,
WV,county,Greenbrier,RONCEVERTE,21,MAYOR'S OFICE,"200 W MAIN ST, RONCEVERTE, WV 24970"
WV,county,Greenbrier,,23,GREENBRIER EAST HS,
WV,county,Greenbrier,,24,RONCEVERTE LIONS RECREATION CENTER(GYM),
WV,county,Greenbrier,,29,FRANKFORD ELEM SCH,
WV,county,Greenbrier,,31,VAGO/ENON FAMILY LIFE CENTER,
WV,county,Greenbrier,,34,ORGAN CAVE COMM BLD,
WV,county,Greenbrier,,41,COURT HOUSE,
WV,county,Greenbrier,,42,CALVARY UN METH CHURCH,
WV,county,Greenbrier,,43,CLIFTON PRESB CHURCH,
WV,county,Greenbrier,,45,LEWISBURG ELEM SCHOOL,
WV,county,Greenbrier,LEWISBURG,46,LEWISBURG SCHOOL,"LEE ST, LEWISBURG, WV"
WV,county,Greenbrier,,47,SMOOT ELEMENTARY SCHOOL,"DAWSON, WV"
WV,county,Greenbrier,,50,LITTLE SEWELL BAPTIST,
WV,county,Greenbrier,RUPERT,51,W GRBR MIDDLE SCHOOL,"RT 60, RUPERT, WV 25984"
WV,county,Greenbrier,,52,RAINELLE JR HIGH SCHOOL,
WV,county,Greenbrier,,56,QUINWOOD/CRICHTON ELEMENTARY SCHOOL,"MAIN ST, WV"
WV,county,Greenbrier,,63,GREENBRIER WEST,"CHARMCO, WV"
WV,county,Greenbrier,,64,RUPERT COMMUNITY BLDG,"MAIN ST, WV"
WV,county,Greenbrier,,65,RAINELLE CITY HALL,
WV,county,Greenbrier,WHITE SULPHUR SPRINGS,72,WSS ELEMENTARY SCHOOL,"150 REED STREET, WHITE SULPHUR SPRINGS, WV 24986"
WV,county,Greenbrier,,73,WSS ELEM SCH,"DREWERY MEADOWS, WV"
WV,county,Greenbrier,,74,JERICHO/WSS ELEM SCHOOL,
WV,county,Greenbrier,,75,WSS ELEM SCH,
WV,county,Greenbrier,,78,CLINTONVILLE COMM BLDG,
WV,county,Greenbrier,,79,WILLIAMSBURG COMMUNITY CENTER,"WILLIAMSBURG ROAD, WV"
WV,county,Hampshire,,2,CAPON VALLEY RURITAN CLUB,
WV,county,Hampshire,,4,CAPON BRIDGE SENIOR CENTER,
WV,county,Hampshire,,5,JOHN CORNWELL SCHOOL,
WV,county,Hampshire,,6,CAPON BRIDGE SCHOOL,
WV,county,Hampshire,PAW PAW,7,ISLAND HILL CHURCH COMMUNITY BUILDING,"RR 1 BOX 74A, PAW PAW, WV 25434"
WV,county,Hampshire,,8,SLANESVILLE FIRE COMPANY,
WV,county,Hampshire,,9,JOHN CORNWELL SCHOOL,
WV,county,Hampshire,,10,HAMP. CO. HEALTH DEPT. BLDG.,
WV,county,Hampshire,,11,SLANESVILLE RURITAN CLUB BLDG.,
WV,county,Hampshire,,12,AUGUSTA FIRE COMPANY,
WV,county,Hampshire,,14,ROMNEY FIRE COMPANY,
WV,county,Hampshire,,15,MILL CREEK RURITAN CLUB,
WV,county,Hampshire,,16,COURTHOUSE,
WV,county,Hampshire,,17,ROMNEY ELEMENTARY SCHOOL,
WV,county,Hampshire,,18,DEPT. OF MOTOR VEHICLE BLDG.,
WV,county,Hampshire,,19,DEPT. OF NATURAL RESOURCES,
WV,county,Hampshire,ROMNEY,20,OLD ROMNEY MIDDLE SCHOOL,"SCHOOL ST, ROMNEY, WV 26757"
WV,county,Hampshire,RIO,21,OLD RIO SCHOOLHOUSE,"RT 29, RIO, WV 26755"
WV,county,Hampshire,,22,AUGUSTA ELEMENTARY SCHOOL,
WV,county,Hampshire,KIRBY,23,GRASSY LICK-KIRBY COMM. CENTER,"GRASSY LICK RD, KIRBY, WV 26729"
WV,county,Hampshire,,24,HAMPSHIRE HIGH SCHOOL,
WV,county,Hampshire,,25,SPRINGFIELD ELEMENTARY SCHOOL,
WV,county,Hampshire,,26,GREEN SPRING COMMUNITY CENTER,
WV,county,Hampshire,,28,JERSEY MOUNTAIN RURITAN CLUB,
WV,county,Hancock,CHESTER,1,ALLISON ELEM SCHOOL,"600 RAILROAD ST-CHESTER, CHESTER, WV 26034"
WV,county,Hancock,CHESTER,2,CHESTER VOL FIRE DEPT,"371 CAROLINA AVE-CHESTER, CHESTER, WV 26034"
WV,county,Hancock,NEWELL,3,LIONS CLUB-NEWELL,"510 WASHINGTON ST-NEWELL, NEWELL, WV 26050"
WV,county,Hancock,CHESTER,5,Lawrenceville Fire Department,"616 PYRAMUS-CHESTER, CHESTER, WV 26034"
WV,county,Hancock,NEW CUMBERLAND,6,HANCOCK CO SENIOR CENTER,"647 GAS VALLEY ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,Hancock,NEWELL,7,HOLIDAY INN EXPRESS,"1502 WASHINGTON ST-NEWELL, NEWELL, WV 26050"
WV,county,Hancock,NEW CUMBERLAND,8,New Manchester Elem School,"128 FRANKFORT ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,Hancock,NEW MANCHESTER,9,New Manchester Fire Dept,"193 HIGH ST-NEW MANCHESTER, NEW MANCHESTER, WV 26056"
WV,county,Hancock,NEW CUMBERLAND,10,Nnew Cumberlanad City Bldg,"104 N COURT STREET-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,Hancock,NEW CUMBERLAND,11,POINT PLEASANT CHURCH,"53 BELL HILL ROAD-NEW CUMBERLAND, NEW CUMBERLAND, WV 26047"
WV,county,Hancock,WEIRTON,12,OAKLAND FIRE DEPT,"1604 WYLIE RIDGE ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,13,Get Together Picnic Grounds,"3934 KINGS CREEK ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,14,Weirton Co #1 Fire Dept County Rd,"1500 COUNTY ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,16,WEIRTON SENIOR CENTER,"3424 MAIN STREET-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,17,Marland Hgts Comm Church,"3900 BRIGHTWAY-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,18,Marland Hgts Comm Church,"3900 BRIGHTWAY-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,19,Phoneix Society Building,"1331 PENNSYLVANIA AVE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,20,WEIR MIDDLE SCHOOL,"125 SINCLAIR AVENUE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,21,Hancock County Sheltered Workshop,"1100 PENNSYLVANIA AVE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,22,WEIRTON HGTS ELEM SCHOOL,"160 12TH ST-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,23,LIBERTY SCHOOL,"200 CULLER ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,24,WV Northern Comm College,"150 PARK AVENUE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,25,LIBERTY SCHOOL,"200 CULLER ROAD-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,27,BROADVIEW ELEM SCHOOL,"189 CIRCLE DRIVE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hancock,WEIRTON,28,Christ United Methodist Curch,"3598 PENNSYLVANIA AVE-WEIRTON, WEIRTON, WV 26062"
WV,county,Hardy,BAKER,3,ARKANSAW COMM CENTER,"262 ARKANSAW RD, BAKER, WV 26801"
WV,county,Hardy,BAKER,5,LOST RIVER COMM CENTER,"3290 SR 259, BAKER, WV 26801"
WV,county,Hardy,MATHIAS,6,MATHIAS BAKER FIRE HOUSE,"12412 STATE ROAD 259, MATHIAS, WV 26812"
WV,county,Hardy,Mathias,7,MATHIAS OLD SCHOOL HOUSE,"56 Ruritan Dr, Mathias, WV 26812"
WV,county,Hardy,BAKER,15,BEAN SETTLEMENT COMM BLDG,"3031 SKAGGS RUN RD, BAKER, WV 26801"
WV,county,Hardy,OLD FIELDS,16,OLD FIELDS BAPTIST CHURCH,"5406 US HIGHWAY 220 N, OLD FIELDS, WV 26845"
WV,county,Hardy,MOOREFIELD,18,AGRICULTURE BUILDING,"60 MOOREFIELD INDUSTRIAL PARK RD, MOOREFIELD, WV 26836"
WV,county,Hardy,MOOREFIELD,19,RIG CIVIC CENTER,"3805 RIG RD, MOOREFIELD, WV 26836"
WV,county,Hardy,MOOREFIELD,20,PERU COMM CENTER,"110 PERU HOLLOW RD, MOOREFIELD, WV 26836"
WV,county,Hardy,,01A,WAR MEMORIAL BUILDING,
WV,county,Hardy,WARDENSVILLE,01B,WAR MEMORIAL BUILDING,"190 EAST MAIN ST, WARDENSVILLE, WV 26851"
WV,county,Hardy,WARDENSVILLE,02A,WARDENSVILLE VISITOR'S CENTER,"301 EAST MAIN ST, WARDENSVILLE, WV 26851"
WV,county,Hardy,WARDENSVILLE,02B,WARDENSVILLE VISITOR'S CENTER,"301 EAST MAIN ST, WARDENSVILLE, WV 26851"
WV,county,Hardy,,12A,COURTHOUSE,
WV,county,Hardy,MOOREFIELD,12B,COURTHOUSE,"204 WASHINGTON ST, MOOREFIELD, WV 26836"
WV,county,Hardy,,13A,TOWN OFFICE,
WV,county,Hardy,MOOREFIELD,13B,TOWN OFFICE,"206 WINCHESTER AVE, MOOREFIELD, WV 26836"
WV,county,Hardy,MOOREFIELD,14A,MOOREFIELD LIBRARY,"102 N MAIN ST, MOOREFIELD, WV 26836"
WV,county,Hardy,,14B,MOOREFIELD LIBRARY,
WV,county,Harrison,Clarksburg,1,HC RECREATIONAL COMPLEX & 4-H CENTER,"43 Recreation Dr, Clarksburg, WV 26301"
WV,county,Harrison,MT CLARE,2,MT CLARE VOLUNTEER FIRE DEPT,"MT CLARE RD, MT CLARE, WV 26408"
WV,county,Harrison,NUTTER FORT,3,NUTTER FORT ELEMENTARY,"1302 BUCKHANNON PIKE, NUTTER FORT, WV 26301"
WV,county,Harrison,STONEWOOD,4,NORWOOD GRADE SCHOOL,"208 KIDD AVE, STONEWOOD, WV 26301"
WV,county,Harrison,Stonewood,5,STONEWOOD TOWN HALL,"112 Southern Ave, Stonewood, WV 26301"
WV,county,Harrison,NUTTER FORT,6,NUTTER FORT ELEMENTARY,"1302 BUCKHANNON PIKE, NUTTER FORT, WV 26301"
