name,type,number,id
"CITY OF CLEVELAND WARD 1","Municipal Ward",01,991945
"CITY OF CLEVELAND WARD 2","Municipal Ward",02,991946
"CITY OF CLEVELAND WARD 3","Municipal Ward",03,991947
"CITY OF CLEVELAND WARD 4","Municipal Ward",04,991948
"CITY OF CLINTON WARD 1","Municipal Ward",01,991814
"CITY OF CLINTON WARD 2","Municipal Ward",02,991815
"CITY OF CLINTON WARD 3","Municipal Ward",03,991816
"CITY OF CLINTON WARD 4","Municipal Ward",04,991817
"CITY OF COLLINSVILLE WARD 1","Municipal Ward",01,991957
"CITY OF COLLINSVILLE WARD 2","Municipal Ward",02,991974
"CITY OF COLLINSVILLE WARD 3","Municipal Ward",03,991975
"CITY OF COLLINSVILLE WARD 4","Municipal Ward",04,991976
"CITY OF DEL CITY WARD 1","Municipal Ward",01,991856
"CITY OF DEL CITY WARD 2","Municipal Ward",02,991857
"CITY OF DEL CITY WARD 3","Municipal Ward",03,991858
"CITY OF DEL CITY WARD 4","Municipal Ward",04,991859
"CITY OF EDMOND WARD 1","Municipal Ward",01,991860
"CITY OF EDMOND WARD 2","Municipal Ward",02,991861
"CITY OF EDMOND WARD 3","Municipal Ward",03,991862
"CITY OF EDMOND WARD 4","Municipal Ward",04,991863
"CITY OF EL RENO WARD 1","Municipal Ward",01,991729
"CITY OF EL RENO WARD 2","Municipal Ward",02,991730
"CITY OF EL RENO WARD 3","Municipal Ward",03,991731
"CITY OF EL RENO WARD 4","Municipal Ward",04,991732
"CITY OF ENID WARD 1","Municipal Ward",01,991818
"CITY OF ENID WARD 2","Municipal Ward",02,991819
"CITY OF ENID WARD 3","Municipal Ward",03,991820
"CITY OF ENID WARD 4","Municipal Ward",04,991821
"CITY OF ENID WARD 5","Municipal Ward",05,991822
"CITY OF ENID WARD 6","Municipal Ward",06,991823
"CITY OF GUTHRIE WARD 1","Municipal Ward",01,991829
"CITY OF GUTHRIE WARD 2","Municipal Ward",02,991830
"CITY OF GUTHRIE WARD 3","Municipal Ward",03,991831
"CITY OF LAWTON WARD 1","Municipal Ward",01,991784
"CITY OF LAWTON WARD 2","Municipal Ward",02,991785
"CITY OF LAWTON WARD 3","Municipal Ward",03,991786
"CITY OF LAWTON WARD 4","Municipal Ward",04,991787
"CITY OF LAWTON WARD 5","Municipal Ward",05,991788
"CITY OF LAWTON WARD 6","Municipal Ward",06,991789
"CITY OF LAWTON WARD 7","Municipal Ward",07,991790
"CITY OF LAWTON WARD 8","Municipal Ward",08,991791
"CITY OF LEHIGH WARD 1","Municipal Ward",01,992086
"CITY OF LEHIGH WARD 2","Municipal Ward",02,992087
"CITY OF LEHIGH WARD 3","Municipal Ward",03,992088
"CITY OF LEHIGH WARD 4","Municipal Ward",04,992089
"CITY OF MCALESTER WARD 1","Municipal Ward",01,991950
"CITY OF MCALESTER WARD 2","Municipal Ward",02,991951
"CITY OF MCALESTER WARD 3","Municipal Ward",03,991952
"CITY OF MCALESTER WARD 4","Municipal Ward",04,991953
"CITY OF MCALESTER WARD 5","Municipal Ward",05,991954
"CITY OF MCALESTER WARD 6","Municipal Ward",06,991955
"CITY OF MIAMI WARD 1","Municipal Ward",01,991941
"CITY OF MIAMI WARD 2","Municipal Ward",02,991942
"CITY OF MIAMI WARD 3","Municipal Ward",03,991943
"CITY OF MIAMI WARD 4","Municipal Ward",04,991944
"CITY OF MIDWEST CITY WARD 1","Municipal Ward",01,991868
"CITY OF MIDWEST CITY WARD 2","Municipal Ward",02,991869
"CITY OF MIDWEST CITY WARD 3","Municipal Ward",03,991870
"CITY OF MIDWEST CITY WARD 4","Municipal Ward",04,991871
"CITY OF MIDWEST CITY WARD 5","Municipal Ward",05,991872
"CITY OF MIDWEST CITY WARD 6","Municipal Ward",06,991873
"CITY OF MOORE WARD 1","Municipal Ward",01,991755
"CITY OF MOORE WARD 2","Municipal Ward",02,991756
"CITY OF MOORE WARD 3","Municipal Ward",03,991757
"CITY OF MUSTANG WARD 1","Municipal Ward",01,991733
"CITY OF MUSTANG WARD 2","Municipal Ward",02,991734
"CITY OF MUSTANG WARD 3","Municipal Ward",03,991735
"CITY OF MUSTANG WARD 4","Municipal Ward",04,991736
"CITY OF MUSTANG WARD 5","Municipal Ward",05,991737
"CITY OF MUSTANG WARD 6","Municipal Ward",06,991738
"CITY OF NICOMA PARK WARD 1","Municipal Ward",01,991877
"CITY OF NICOMA PARK WARD 2","Municipal Ward",02,991878
"CITY OF NICOMA PARK WARD 3","Municipal Ward",03,991879
"CITY OF NICOMA PARK WARD 4","Municipal Ward",04,991880
"CITY OF NICOMA PARK WARD 5","Municipal Ward",05,991881
"CITY OF NICOMA PARK WARD 6","Municipal Ward",06,991882
"CITY OF NOBLE WARD 1","Municipal Ward",01,991758
"CITY OF NOBLE WARD 2","Municipal Ward",02,991759
"CITY OF NOBLE WARD 3","Municipal Ward",03,991760
"CITY OF NOBLE WARD 4","Municipal Ward",04,991761
"CITY OF NORMAN WARD 1","Municipal Ward",01,991762
"CITY OF NORMAN WARD 2","Municipal Ward",02,991763
"CITY OF NORMAN WARD 3","Municipal Ward",03,991764
"CITY OF NORMAN WARD 4","Municipal Ward",04,991765
"CITY OF NORMAN WARD 5","Municipal Ward",05,991766
"CITY OF NORMAN WARD 6","Municipal Ward",06,991767
"CITY OF NORMAN WARD 7","Municipal Ward",07,991768
"CITY OF NORMAN WARD 8","Municipal Ward",08,991769
"CITY OF NOWATA WARD 1","Municipal Ward",01,991842
"CITY OF NOWATA WARD 2","Municipal Ward",02,991843
"CITY OF NOWATA WARD 3","Municipal Ward",03,991844
"CITY OF NOWATA WARD 4","Municipal Ward",04,991845
"CITY OF OKLAHOMA CITY WARD 1","Municipal Ward",01,991739
"CITY OF OKLAHOMA CITY WARD 2","Municipal Ward",02,991884
"CITY OF OKLAHOMA CITY WARD 3","Municipal Ward",03,991740
"CITY OF OKLAHOMA CITY WARD 4","Municipal Ward",04,991771
"CITY OF OKLAHOMA CITY WARD 5","Municipal Ward",05,991772
"CITY OF OKLAHOMA CITY WARD 6","Municipal Ward",06,991888
"CITY OF OKLAHOMA CITY WARD 7","Municipal Ward",07,991889
"CITY OF OKLAHOMA CITY WARD 8","Municipal Ward",08,991741
"CITY OF PERRY WARD 1","Municipal Ward",01,991838
"CITY OF PERRY WARD 2","Municipal Ward",02,991839
"CITY OF PERRY WARD 3","Municipal Ward",03,991840
"CITY OF PERRY WARD 4","Municipal Ward",04,991841
"CITY OF PIEDMONT WARD 1","Municipal Ward",01,991742
"CITY OF PIEDMONT WARD 2","Municipal Ward",02,991743
"CITY OF PIEDMONT WARD 3","Municipal Ward",03,991744
"CITY OF PIEDMONT WARD 4","Municipal Ward",04,991745
"CITY OF PIEDMONT WARD 5","Municipal Ward",05,991746
"CITY OF PRYOR WARD 1","Municipal Ward",01,991834
"CITY OF PRYOR WARD 2","Municipal Ward",02,991835
"CITY OF PRYOR WARD 3","Municipal Ward",03,991836
"CITY OF PRYOR WARD 4","Municipal Ward",04,991837
"CITY OF SALLISAW WARD 1","Municipal Ward",01,991964
"CITY OF SALLISAW WARD 2","Municipal Ward",02,991965
"CITY OF SALLISAW WARD 3","Municipal Ward",03,991966
"CITY OF SALLISAW WARD 4","Municipal Ward",04,991967
"CITY OF SAND SPRINGS WARD 1","Municipal Ward",01,991978
"CITY OF SAND SPRINGS WARD 2","Municipal Ward",02,991935
"CITY OF SAND SPRINGS WARD 3","Municipal Ward",03,991980
"CITY OF SAND SPRINGS WARD 4","Municipal Ward",04,991981
"CITY OF SAND SPRINGS WARD 5","Municipal Ward",05,991982
"CITY OF SAND SPRINGS WARD 6","Municipal Ward",06,991983
"CITY OF SAPULPA WARD 1","Municipal Ward",01,991805
"CITY OF SAPULPA WARD 2","Municipal Ward",02,991806
"CITY OF SAPULPA WARD 3","Municipal Ward",03,991807
"CITY OF SAPULPA WARD 4","Municipal Ward",04,991808
"CITY OF SAPULPA WARD 5","Municipal Ward",05,991809
"CITY OF SEMINOLE WARD 1","Municipal Ward",01,991960
"CITY OF SEMINOLE WARD 2","Municipal Ward",02,991961
"CITY OF SEMINOLE WARD 3","Municipal Ward",03,991962
"CITY OF SEMINOLE WARD 4","Municipal Ward",04,991963
"CITY OF SKIATOOK WARD 1","Municipal Ward",01,992094
"CITY OF SKIATOOK WARD 4","Municipal Ward",04,992092
"CITY OF SKIATOOK WARD 6","Municipal Ward",06,992093
"CITY OF TAHLEQUAH WARD 1","Municipal Ward",01,991751
"CITY OF TAHLEQUAH WARD 2","Municipal Ward",02,991752
"CITY OF TAHLEQUAH WARD 3","Municipal Ward",03,991753
"CITY OF TAHLEQUAH WARD 4","Municipal Ward",04,991754
"CITY OF TULSA WARD 1","Municipal Ward",01,991936
"CITY OF TULSA WARD 2","Municipal Ward",02,991985
"CITY OF TULSA WARD 3","Municipal Ward",03,991958
"CITY OF TULSA WARD 4","Municipal Ward",04,991987
"CITY OF TULSA WARD 5","Municipal Ward",05,991988
"CITY OF TULSA WARD 6","Municipal Ward",06,991989
"CITY OF TULSA WARD 7","Municipal Ward",07,991990
"CITY OF TULSA WARD 8","Municipal Ward",08,991991
"CITY OF TULSA WARD 9","Municipal Ward",09,991992
"CITY OF TUTTLE WARD 1","Municipal Ward",01,991824
"CITY OF TUTTLE WARD 2","Municipal Ward",02,991825
"CITY OF TUTTLE WARD 3","Municipal Ward",03,991826
"CITY OF TUTTLE WARD 4","Municipal Ward",04,991827
"CITY OF WALTERS WARD 1","Municipal Ward",01,991797
"CITY OF WALTERS WARD 2","Municipal Ward",02,991798
"CITY OF WALTERS WARD 3","Municipal Ward",03,991799
"CITY OF WALTERS WARD 4","Municipal Ward",04,991800
"CITY OF WARR ACRES WARD 1","Municipal Ward",01,991896
"CITY OF WARR ACRES WARD 2","Municipal Ward",02,991897
"CITY OF WARR ACRES WARD 3","Municipal Ward",03,991898
"CITY OF WARR ACRES WARD 4","Municipal Ward",04,991899
"CITY OF YUKON WARD 1","Municipal Ward",01,991747
"CITY OF YUKON WARD 2","Municipal Ward",02,991748
"CITY OF YUKON WARD 3","Municipal Ward",03,991749
"CITY OF YUKON WARD 4","Municipal Ward",04,991750
"WARD FOUR","Municipal Ward",04,992100
"WARD ONE","Municipal Ward",01,992097
"WARD THREE","Municipal Ward",03,992099
"WARD TWO","Municipal Ward",02,992098
"ALTUS FREEHOLDER AT LARGE","Municipality",1,992096
"CITY OF ADA AT LARGE","Municipality",1,991466
"CITY OF ALTUS AT LARGE","Municipality",1,99994
"CITY OF ALVA AT LARGE","Municipality",1,991695
"CITY OF ANADARKO AT LARGE","Municipality",1,99654
"CITY OF ANTLERS AT LARGE","Municipality",1,991511
"CITY OF APACHE AT LARGE","Municipality",1,99655
"CITY OF ARDMORE AT LARGE","Municipality",1,99697
"CITY OF ATOKA AT LARGE","Municipality",1,99593
"CITY OF BARNSDALL AT LARGE","Municipality",1,991366
"CITY OF BARTLESVILLE AT LARGE","Municipality",1,991669
"CITY OF BEGGS AT LARGE","Municipality",1,991346
"CITY OF BETHANY AT LARGE","Municipality",1,991309
"CITY OF BIXBY AT LARGE","Municipality",1,991632
"CITY OF BLACKWELL AT LARGE","Municipality",1,991035
"CITY OF BLANCHARD AT LARGE","Municipality",1,991158
"CITY OF BOISE CITY AT LARGE","Municipality",1,99740
"CITY OF BRISTOW AT LARGE","Municipality",1,99804
"CITY OF BROKEN ARROW AT LARGE","Municipality",1,991631
"CITY OF BROKEN BOW AT LARGE","Municipality",1,991176
"CITY OF CACHE AT LARGE","Municipality",1,99766
"CITY OF CATOOSA AT LARGE","Municipality",1,991530
"CITY OF CHANDLER AT LARGE","Municipality",1,991117
"CITY OF CHECOTAH AT LARGE","Municipality",1,991197
"CITY OF CHEROKEE AT LARGE","Municipality",1,99585
"CITY OF CHICKASHA AT LARGE","Municipality",1,99919
"CITY OF CHOCTAW AT LARGE","Municipality",1,991310
"CITY OF CLAREMORE AT LARGE","Municipality",1,991532
"CITY OF CLEVELAND AT LARGE","Municipality",1,991408
"CITY OF CLINTON AT LARGE","Municipality",1,99834
"CITY OF COALGATE AT LARGE","Municipality",1,99759
"CITY OF COLLINSVILLE AT LARGE","Municipality",1,991633
"CITY OF COMANCHE AT LARGE","Municipality",1,991589
"CITY OF COMMERCE AT LARGE","Municipality",1,991391
"CITY OF CORDELL AT LARGE","Municipality",1,991684
"CITY OF COWETA AT LARGE","Municipality",1,991657
"CITY OF CRESCENT AT LARGE","Municipality",1,991140
"CITY OF CUSHING AT LARGE","Municipality",1,991425
"CITY OF DAVIDSON AT LARGE","Municipality",1,991620
"CITY OF DAVIS AT LARGE","Municipality",1,991246
"CITY OF DEL CITY AT LARGE","Municipality",1,991311
"CITY OF DEWEY AT LARGE","Municipality",1,991671
"CITY OF DRUMRIGHT AT LARGE","Municipality",1,99806
"CITY OF DUNCAN AT LARGE","Municipality",1,991590
"CITY OF DURANT AT LARGE","Municipality",1,99640
"CITY OF EDMOND AT LARGE","Municipality",1,991312
"CITY OF EL RENO AT LARGE","Municipality",1,99680
"CITY OF ELGIN AT LARGE","Municipality",1,99768
"CITY OF ELK CITY AT LARGE","Municipality",1,99613
"CITY OF ELMORE CITY AT LARGE","Municipality",1,99899
"CITY OF ENID AT LARGE","Municipality",1,99881
"CITY OF ERICK AT LARGE","Municipality",1,99614
"CITY OF EUFAULA AT LARGE","Municipality",1,991198
"CITY OF FAIRVIEW AT LARGE","Municipality",1,991211
"CITY OF FREDERICK AT LARGE","Municipality",1,991621
"CITY OF GARBER AT LARGE","Municipality",1,99883
"CITY OF GEARY AT LARGE","Municipality",1,99623
"CITY OF GERONIMO AT LARGE","Municipality",1,99771
"CITY OF GLENPOOL AT LARGE","Municipality",1,991634
"CITY OF GRANDFIELD AT LARGE","Municipality",1,991622
"CITY OF GROVE AT LARGE","Municipality",1,99844
"CITY OF GUTHRIE AT LARGE","Municipality",1,991141
"CITY OF GUYMON AT LARGE","Municipality",1,991605
"CITY OF HAILEYVILLE AT LARGE","Municipality",1,991443
"CITY OF HARRAH AT LARGE","Municipality",1,991314
"CITY OF HARTSHORNE AT LARGE","Municipality",1,991444
"CITY OF HEALDTON AT LARGE","Municipality",1,99700
"CITY OF HEAVENER AT LARGE","Municipality",1,991093
"CITY OF HENRYETTA AT LARGE","Municipality",1,991349
"CITY OF HOBART AT LARGE","Municipality",1,991064
"CITY OF HOLDENVILLE AT LARGE","Municipality",1,99980
"CITY OF HOLLIS AT LARGE","Municipality",1,99957
"CITY OF HOMINY AT LARGE","Municipality",1,991371
"CITY OF HOOKER AT LARGE","Municipality",1,991607
"CITY OF HUGO AT LARGE","Municipality",1,99729
"CITY OF IDABEL AT LARGE","Municipality",1,991179
"CITY OF JAY AT LARGE","Municipality",1,99845
"CITY OF JENKS AT LARGE","Municipality",1,991635
"CITY OF KAW CITY AT LARGE","Municipality",1,991037
"CITY OF KINGFISHER AT LARGE","Municipality",1,991053
"CITY OF KONAWA AT LARGE","Municipality",1,991551
"CITY OF KREBS AT LARGE","Municipality",1,991447
"CITY OF LAWTON AT LARGE","Municipality",1,99773
"CITY OF LEHIGH AT LARGE","Municipality",1,99760
"CITY OF LEXINGTON AT LARGE","Municipality",1,99746
"CITY OF LINDSAY AT LARGE","Municipality",1,99901
"CITY OF LONE GROVE AT LARGE","Municipality",1,99701
"CITY OF MADILL AT LARGE","Municipality",1,991219
"CITY OF MANGUM AT LARGE","Municipality",1,99952
"CITY OF MARIETTA AT LARGE","Municipality",1,991151
"CITY OF MARLOW AT LARGE","Municipality",1,991593
"CITY OF MAUD AT LARGE","Municipality",1,991487
"CITY OF MCALESTER AT LARGE","Municipality",1,991448
"CITY OF MCLOUD AT LARGE","Municipality",1,991488
"CITY OF MEDFORD AT LARGE","Municipality",1,99943
"CITY OF MIAMI AT LARGE","Municipality",1,991390
"CITY OF MIDWEST CITY AT LARGE","Municipality",1,991318
"CITY OF MINCO AT LARGE","Municipality",1,99920
"CITY OF MOORE AT LARGE","Municipality",1,99747
"CITY OF MORRIS AT LARGE","Municipality",1,991351
"CITY OF MUSKOGEE AT LARGE","Municipality",1,991252
"CITY OF MUSTANG AT LARGE","Municipality",1,99681
"CITY OF NEWCASTLE AT LARGE","Municipality",1,991163
"CITY OF NEWKIRK AT LARGE","Municipality",1,991039
"CITY OF NICHOLS HILLS AT LARGE","Municipality",1,991319
"CITY OF NICOMA PARK AT LARGE","Municipality",1,991320
"CITY OF NOBLE AT LARGE","Municipality",1,99748
"CITY OF NORMAN AT LARGE","Municipality",1,99749
"CITY OF NOWATA AT LARGE","Municipality",1,991285
"CITY OF OILTON AT LARGE","Municipality",1,99812
"CITY OF OKEMAH AT LARGE","Municipality",1,991299
"CITY OF OKLAHOMA CITY AT LARGE","Municipality",1,991321
"CITY OF OKMULGEE AT LARGE","Municipality",1,991352
"CITY OF OWASSO AT LARGE","Municipality",1,991637
"CITY OF PAULS VALLEY AT LARGE","Municipality",1,99904
"CITY OF PAWHUSKA AT LARGE","Municipality",1,991373
"CITY OF PAWNEE AT LARGE","Municipality",1,991415
"CITY OF PERKINS AT LARGE","Municipality",1,991427
"CITY OF PERRY AT LARGE","Municipality",1,991279
"CITY OF PIEDMONT AT LARGE","Municipality",1,99683
"CITY OF PONCA CITY AT LARGE","Municipality",1,991040
"CITY OF POND CREEK AT LARGE","Municipality",1,99945
"CITY OF POTEAU AT LARGE","Municipality",1,991083
"CITY OF PRAGUE AT LARGE","Municipality",1,991122
"CITY OF PRYOR AT LARGE","Municipality",1,991232
"CITY OF PURCELL AT LARGE","Municipality",1,991164
"CITY OF SALLISAW AT LARGE","Municipality",1,991573
"CITY OF SAND SPRINGS AT LARGE","Municipality",1,991640
"CITY OF SAPULPA AT LARGE","Municipality",1,99813
"CITY OF SAYRE AT LARGE","Municipality",1,99615
"CITY OF SEMINOLE AT LARGE","Municipality",1,991554
"CITY OF SHAWNEE AT LARGE","Municipality",1,991490
"CITY OF SHIDLER AT LARGE","Municipality",1,991375
"CITY OF SKIATOOK AT LARGE","Municipality",1,991638
"CITY OF SNYDER AT LARGE","Municipality",1,991069
"CITY OF SPENCER AT LARGE","Municipality",1,991323
"CITY OF STIGLER AT LARGE","Municipality",1,99968
"CITY OF STILLWATER AT LARGE","Municipality",1,991424
"CITY OF STILWELL AT LARGE","Municipality",1,99566
"CITY OF STROUD AT LARGE","Municipality",1,991124
"CITY OF SULPHUR AT LARGE","Municipality",1,991249
"CITY OF TAHLEQUAH AT LARGE","Municipality",1,99717
"CITY OF TECUMSEH AT LARGE","Municipality",1,991492
"CITY OF THE VILLAGE AT LARGE","Municipality",1,991325
"CITY OF THOMAS AT LARGE","Municipality",1,99836
"CITY OF TIPTON AT LARGE","Municipality",1,991626
"CITY OF TISHOMINGO AT LARGE","Municipality",1,991026
"CITY OF TONKAWA AT LARGE","Municipality",1,991041
"CITY OF TULSA AT LARGE","Municipality",1,991641
"CITY OF TUTTLE AT LARGE","Municipality",1,99925
"CITY OF VINITA AT LARGE","Municipality",1,99797
"CITY OF WAGONER AT LARGE","Municipality",1,991664
"CITY OF WALTERS AT LARGE","Municipality",1,99790
"CITY OF WARR ACRES AT LARGE","Municipality",1,991326
"CITY OF WATONGA AT LARGE","Municipality",1,99628
"CITY OF WAURIKA AT LARGE","Municipality",1,991016
"CITY OF WAYNOKA AT LARGE","Municipality",1,991700
"CITY OF WEATHERFORD AT LARGE","Municipality",1,99837
"CITY OF WETUMKA AT LARGE","Municipality",1,99985
"CITY OF WEWOKA AT LARGE","Municipality",1,991555
"CITY OF WILBURTON AT LARGE","Municipality",1,991075
"CITY OF WILSON AT LARGE","Municipality",1,99705
"CITY OF WOODWARD AT LARGE","Municipality",1,991709
"CITY OF WYNNEWOOD AT LARGE","Municipality",1,99906
"CITY OF YALE AT LARGE","Municipality",1,991426
"CITY OF YUKON AT LARGE","Municipality",1,99685
"TOWN OF ACHILLE AT LARGE","Municipality",1,99633
"TOWN OF ADAIR AT LARGE","Municipality",1,991224
"TOWN OF ADDINGTON AT LARGE","Municipality",1,991009
"TOWN OF AFTON AT LARGE","Municipality",1,991393
"TOWN OF AGRA AT LARGE","Municipality",1,991115
"TOWN OF ALBION AT LARGE","Municipality",1,991510
"TOWN OF ALDERSON AT LARGE","Municipality",1,991439
"TOWN OF ALEX AT LARGE","Municipality",1,99915
"TOWN OF ALINE AT LARGE","Municipality",1,99580
"TOWN OF ALLEN AT LARGE","Municipality",1,991467
"TOWN OF AMBER AT LARGE","Municipality",1,99916
"TOWN OF AMES AT LARGE","Municipality",1,991209
"TOWN OF AMORITA AT LARGE","Municipality",1,99581
"TOWN OF ARAPAHO AT LARGE","Municipality",1,99832
"TOWN OF ARCADIA AT LARGE","Municipality",1,991308
"TOWN OF ARKOMA AT LARGE","Municipality",1,991081
"TOWN OF ARMSTRONG AT LARGE","Municipality",1,99634
"TOWN OF ARNETT AT LARGE","Municipality",1,99868
"TOWN OF ASHER AT LARGE","Municipality",1,991481
"TOWN OF ASHLAND AT LARGE","Municipality",1,991440
"TOWN OF ATWOOD AT LARGE","Municipality",1,99976
"TOWN OF AVANT AT LARGE","Municipality",1,991365
"TOWN OF AVARD AT LARGE","Municipality",1,991696
"TOWN OF BEARDEN AT LARGE","Municipality",1,991294
"TOWN OF BEAVER AT LARGE","Municipality",1,99604
"TOWN OF BENNINGTON AT LARGE","Municipality",1,99635
"TOWN OF BERNICE AT LARGE","Municipality",1,99842
"TOWN OF BESSIE AT LARGE","Municipality",1,991680
"TOWN OF BETHEL ACRES AT LARGE","Municipality",1,991482
"TOWN OF BIG CABIN AT LARGE","Municipality",1,99794
"TOWN OF BILLINGS AT LARGE","Municipality",1,991276
"TOWN OF BINGER AT LARGE","Municipality",1,99656
"TOWN OF BLACKBURN AT LARGE","Municipality",1,991407
"TOWN OF BLAIR AT LARGE","Municipality",1,99995
"TOWN OF BLUEJACKET AT LARGE","Municipality",1,99795
"TOWN OF BOKCHITO AT LARGE","Municipality",1,99636
"TOWN OF BOKOSHE AT LARGE","Municipality",1,991089
"TOWN OF BOLEY AT LARGE","Municipality",1,991295
"TOWN OF BOSWELL AT LARGE","Municipality",1,99730
"TOWN OF BOWLEGS AT LARGE","Municipality",1,991549
"TOWN OF BOYNTON AT LARGE","Municipality",1,991253
"TOWN OF BRADLEY AT LARGE","Municipality",1,99917
"TOWN OF BRAGGS AT LARGE","Municipality",1,991254
"TOWN OF BRAMAN AT LARGE","Municipality",1,991036
"TOWN OF BRAY AT LARGE","Municipality",1,991587
"TOWN OF BRECKINRIDGE AT LARGE","Municipality",1,99876
"TOWN OF BRIDGE CREEK AT LARGE","Municipality",1,99918
"TOWN OF BRIDGEPOINT AT LARGE","Municipality",1,99657
"TOWN OF BROMIDE AT LARGE","Municipality",1,991021
"TOWN OF BROOKSVILLE AT LARGE","Municipality",1,991483
"TOWN OF BUFFALO AT LARGE","Municipality",1,99959
"TOWN OF BURBANK AT LARGE","Municipality",1,991367
"TOWN OF BURLINGTON AT LARGE","Municipality",1,99582
"TOWN OF BURNS FLAT AT LARGE","Municipality",1,991681
"TOWN OF BUTLER AT LARGE","Municipality",1,99833
"TOWN OF BYARS AT LARGE","Municipality",1,991159
"TOWN OF BYNG AT LARGE","Municipality",1,991468
"TOWN OF BYRON AT LARGE","Municipality",1,99583
"TOWN OF CADDO AT LARGE","Municipality",1,99637
"TOWN OF CALERA AT LARGE","Municipality",1,99638
"TOWN OF CALUMET AT LARGE","Municipality",1,99679
"TOWN OF CALVIN AT LARGE","Municipality",1,99977
"TOWN OF CAMARGO AT LARGE","Municipality",1,99858
"TOWN OF CAMERON AT LARGE","Municipality",1,991090
"TOWN OF CANADIAN AT LARGE","Municipality",1,991441
"TOWN OF CANEY AT LARGE","Municipality",1,99594
"TOWN OF CANTON AT LARGE","Municipality",1,99622
"TOWN OF CANUTE AT LARGE","Municipality",1,991682
"TOWN OF CAPRON AT LARGE","Municipality",1,991697
"TOWN OF CARDIN AT LARGE","Municipality",1,991394
"TOWN OF CARLETON AT LARGE","Municipality",1,992134
"TOWN OF CARMEN AT LARGE","Municipality",1,99584
"TOWN OF CARNEGIE AT LARGE","Municipality",1,99658
"TOWN OF CARNEY AT LARGE","Municipality",1,991116
"TOWN OF CARRIER AT LARGE","Municipality",1,99877
"TOWN OF CARTER AT LARGE","Municipality",1,99612
"TOWN OF CASHION AT LARGE","Municipality",1,991050
"TOWN OF CASTLE AT LARGE","Municipality",1,991297
"TOWN OF CEDAR VALLEY AT LARGE","Municipality",1,991137
"TOWN OF CEMENT AT LARGE","Municipality",1,99659
"TOWN OF CENTRAHOMA AT LARGE","Municipality",1,99758
"TOWN OF CENTRAL HIGH AT LARGE","Municipality",1,991588
"TOWN OF CHATTANOOGA AT LARGE","Municipality",1,99767
"TOWN OF CHELSEA AT LARGE","Municipality",1,991531
"TOWN OF CHEYENNE AT LARGE","Municipality",1,991521
"TOWN OF CHOUTEAU AT LARGE","Municipality",1,991225
"TOWN OF CIMARRON CITY AT LARGE","Municipality",1,991138
"TOWN OF CLAYTON AT LARGE","Municipality",1,991512
"TOWN OF CLEARVIEW AT LARGE","Municipality",1,991296
"TOWN OF CLEO SPRINGS AT LARGE","Municipality",1,991210
"TOWN OF COLBERT AT LARGE","Municipality",1,99639
"TOWN OF COLCORD AT LARGE","Municipality",1,99843
"TOWN OF COLE AT LARGE","Municipality",1,991160
"TOWN OF COLONY AT LARGE","Municipality",1,991683
"TOWN OF COOPERTON AT LARGE","Municipality",1,991062
"TOWN OF COPAN AT LARGE","Municipality",1,991670
"TOWN OF CORN AT LARGE","Municipality",1,991685
"TOWN OF CORNISH AT LARGE","Municipality",1,991010
"TOWN OF COUNCIL HILL AT LARGE","Municipality",1,991255
"TOWN OF COVINGTON AT LARGE","Municipality",1,99878
"TOWN OF COWLINGTON AT LARGE","Municipality",1,991091
"TOWN OF COYLE AT LARGE","Municipality",1,991139
"TOWN OF CROMWELL AT LARGE","Municipality",1,991550
"TOWN OF CROWDER AT LARGE","Municipality",1,991442
"TOWN OF CUSTER AT LARGE","Municipality",1,99835
"TOWN OF CYRIL AT LARGE","Municipality",1,99660
"TOWN OF DACOMA AT LARGE","Municipality",1,991698
"TOWN OF DAVENPORT AT LARGE","Municipality",1,991118
"TOWN OF DEER CREEK AT LARGE","Municipality",1,99939
"TOWN OF DELAWARE AT LARGE","Municipality",1,991287
"TOWN OF DEPEW AT LARGE","Municipality",1,99805
"TOWN OF DEVOL AT LARGE","Municipality",1,99787
"TOWN OF DEWAR AT LARGE","Municipality",1,991347
"TOWN OF DIBBLE AT LARGE","Municipality",1,991161
"TOWN OF DICKSON AT LARGE","Municipality",1,99698
"TOWN OF DILL CITY AT LARGE","Municipality",1,991686
"TOWN OF DISNEY AT LARGE","Municipality",1,991226
"TOWN OF DOUGHERTY AT LARGE","Municipality",1,991247
"TOWN OF DOUGLAS AT LARGE","Municipality",1,99879
"TOWN OF DOVER AT LARGE","Municipality",1,991051
"TOWN OF DRUMMOND AT LARGE","Municipality",1,99880
"TOWN OF DUSTIN AT LARGE","Municipality",1,99978
"TOWN OF EAKLY AT LARGE","Municipality",1,99661
"TOWN OF EARLSBORO AT LARGE","Municipality",1,991484
"TOWN OF EAST DUKE AT LARGE","Municipality",1,99996
"TOWN OF ELDORADO AT LARGE","Municipality",1,99997
"TOWN OF ELMER AT LARGE","Municipality",1,99998
"TOWN OF EMPIRE CITY AT LARGE","Municipality",1,991591
"TOWN OF ERIN SPRINGS AT LARGE","Municipality",1,99900
"TOWN OF ETOWAH AT LARGE","Municipality",1,99745
"TOWN OF FAIR OAKS AT LARGE","Municipality",1,991658
"TOWN OF FAIRFAX AT LARGE","Municipality",1,991368
"TOWN OF FAIRLAND AT LARGE","Municipality",1,991395
